,cdf,Output Throughput
0,0.0,6.1780340563418745
1,0.01,6.190402492891106
2,0.02,6.190402492891106
3,0.03,6.202795691075073
4,0.04,6.202795691075073
5,0.05,6.202795691075073
6,0.06,6.202795691075073
7,0.07,6.202795691075073
8,0.08,6.202795691075073
9,0.09,6.202795691075073
10,0.1,6.202795691075073
11,0.11,6.202795691075073
12,0.12,6.215213700466616
13,0.13,6.215213700466616
14,0.14,6.215213700466616
15,0.15,6.215213700466616
16,0.16,6.215213700466616
17,0.17,6.215213700466616
18,0.18,6.215213700466616
19,0.19,6.215213700466616
20,0.2,6.215213700466616
21,0.21,6.215213700466616
22,0.22,6.215213700466616
23,0.23,6.215213700466616
24,0.24,6.215213700466616
25,0.25,6.22765657073782
26,0.26,6.22765657073782
27,0.27,6.22765657073782
28,0.28,6.22765657073782
29,0.29,6.22765657073782
30,0.3,6.22765657073782
31,0.31,6.22765657073782
32,0.32,6.22765657073782
33,0.33,6.22765657073782
34,0.34,6.22765657073782
35,0.35000000000000003,6.22765657073782
36,0.36,6.240124351660217
37,0.37,6.240124351660217
38,0.38,6.240124351660217
39,0.39,6.240124351660217
40,0.4,6.240124351660217
41,0.41000000000000003,6.240124351660217
42,0.42,6.240124351660217
43,0.43,6.240124351660217
44,0.44,6.240124351660217
45,0.45,6.240124351660217
46,0.46,6.252617093104983
47,0.47000000000000003,6.252617093104983
48,0.48,6.252617093104983
49,0.49,6.252617093104983
50,0.5,6.252617093104983
51,0.51,6.252617093104983
52,0.52,6.252617093104983
53,0.53,6.252617093104983
54,0.54,6.252617093104983
55,0.55,6.252617093104983
56,0.56,6.252617093104983
57,0.5700000000000001,6.252617093104983
58,0.58,6.265134845043132
59,0.59,6.265134845043132
60,0.6,6.265134845043132
61,0.61,6.265134845043132
62,0.62,6.265134845043132
63,0.63,6.265134845043132
64,0.64,6.265134845043132
65,0.65,6.265134845043132
66,0.66,6.265134845043132
67,0.67,6.265134845043132
68,0.68,6.265134845043132
69,0.6900000000000001,6.277677657545719
70,0.7000000000000001,6.277677657545719
71,0.71,6.277677657545719
72,0.72,6.277677657545719
73,0.73,6.277677657545719
74,0.74,6.277677657545719
75,0.75,6.277677657545719
76,0.76,6.277677657545719
77,0.77,6.277677657545719
78,0.78,6.277677657545719
79,0.79,6.29024558078405
80,0.8,6.29024558078405
81,0.81,6.29024558078405
82,0.8200000000000001,6.29024558078405
83,0.8300000000000001,6.29024558078405
84,0.84,6.29024558078405
85,0.85,6.29024558078405
86,0.86,6.29024558078405
87,0.87,6.29024558078405
88,0.88,6.29024558078405
89,0.89,6.29024558078405
90,0.9,6.29024558078405
91,0.91,6.302838665029864
92,0.92,6.302838665029864
93,0.93,6.302838665029864
94,0.9400000000000001,6.302838665029864
95,0.9500000000000001,6.302838665029864
96,0.96,6.302838665029864
97,0.97,6.302838665029864
98,0.98,6.302838665029864
99,0.99,6.302838665029864
100,1.0,6.302838665029864
