inter_batch_delay,cdf
4.982948303222656e-05,9.095043201455206e-05
5.173683166503906e-05,0.00018190086402910413
5.5789947509765625e-05,0.00027285129604365623
5.626678466796875e-05,0.00036380172805820825
5.7220458984375e-05,0.00045475216007276033
5.7220458984375e-05,0.0005457025920873125
5.7220458984375e-05,0.0006366530241018644
5.7697296142578125e-05,0.0007276034561164165
5.7697296142578125e-05,0.0008185538881309686
5.793571472167969e-05,0.0009095043201455207
5.817413330078125e-05,0.0010004547521600727
5.841255187988281e-05,0.001091405184174625
5.841255187988281e-05,0.0011823556161891769
5.91278076171875e-05,0.0012733060482037289
5.936622619628906e-05,0.001364256480218281
6.031990051269531e-05,0.001455206912232833
6.198883056640625e-05,0.0015461573442473852
6.270408630371094e-05,0.0016371077762619372
6.29425048828125e-05,0.0017280582082764894
6.29425048828125e-05,0.0018190086402910413
6.318092346191406e-05,0.0019099590723055935
6.318092346191406e-05,0.0020009095043201455
6.318092346191406e-05,0.0020918599363346974
6.318092346191406e-05,0.00218281036834925
6.341934204101562e-05,0.002273760800363802
6.389617919921875e-05,0.0023647112323783538
6.389617919921875e-05,0.0024556616643929058
6.389617919921875e-05,0.0025466120964074577
6.461143493652344e-05,0.00263756252842201
6.461143493652344e-05,0.002728512960436562
6.508827209472656e-05,0.002819463392451114
6.556510925292969e-05,0.002910413824465666
6.628036499023438e-05,0.0030013642564802184
6.67572021484375e-05,0.0030923146884947704
6.699562072753906e-05,0.0031832651205093224
6.723403930664062e-05,0.0032742155525238743
6.723403930664062e-05,0.0033651659845384267
6.723403930664062e-05,0.0034561164165529787
6.818771362304688e-05,0.0035470668485675307
6.866455078125e-05,0.0036380172805820826
6.866455078125e-05,0.003728967712596635
6.914138793945312e-05,0.003819918144611187
6.914138793945312e-05,0.003910868576625739
6.937980651855469e-05,0.004001819008640291
6.937980651855469e-05,0.004092769440654843
6.961822509765625e-05,0.004183719872669395
6.961822509765625e-05,0.004274670304683947
6.985664367675781e-05,0.0043656207366985
