batch_execution_time,cdf
0.021670103073120117,9.094216078574027e-05
0.022519350051879883,0.00018188432157148054
0.02280902862548828,0.0002728264823572208
0.02289867401123047,0.0003637686431429611
0.022901296615600586,0.0004547108039287013
0.02294635772705078,0.0005456529647144416
0.022963523864746094,0.0006365951255001819
0.023046493530273438,0.0007275372862859222
0.0234222412109375,0.0008184794470716625
0.023721694946289062,0.0009094216078574026
0.024070024490356445,0.001000363768643143
0.024433374404907227,0.0010913059294288831
0.02446460723876953,0.0011822480902146234
0.024523496627807617,0.0012731902510003637
0.024573326110839844,0.001364132411786104
0.02469658851623535,0.0014550745725718443
0.02470254898071289,0.0015460167333575846
0.024702787399291992,0.001636958894143325
0.02475905418395996,0.0017279010549290652
0.02487945556640625,0.0018188432157148053
0.025087356567382812,0.0019097853765005456
0.02516770362854004,0.002000727537286286
0.025191307067871094,0.0020916696980720264
0.02544856071472168,0.0021826118588577663
0.025565624237060547,0.0022735540196435066
0.025757312774658203,0.002364496180429247
0.025921344757080078,0.002455438341214987
0.025955677032470703,0.0025463805020007274
0.025966882705688477,0.0026373226627864677
0.026326417922973633,0.002728264823572208
0.026670217514038086,0.0028192069843579483
0.026862621307373047,0.0029101491451436886
0.026940107345581055,0.003001091305929429
0.02697610855102539,0.0030920334667151692
0.02719855308532715,0.0031829756275009095
0.0275571346282959,0.00327391778828665
0.027634859085083008,0.00336485994907239
0.027651071548461914,0.0034558021098581304
0.02768683433532715,0.0035467442706438707
0.027695655822753906,0.0036376864314296106
0.027701377868652344,0.003728628592215351
0.02772974967956543,0.003819570753001091
0.02776503562927246,0.0039105129137868315
0.027772188186645508,0.004001455074572572
0.02778315544128418,0.004092397235358312
0.027783870697021484,0.004183339396144053
0.027797937393188477,0.004274281556929793
0.02782273292541504,0.0043652237177155325
0.027823925018310547,0.004456165878501273
0.02784276008605957,0.004547108039287013
0.027843713760375977,0.004638050200072754
0.027848482131958008,0.004728992360858494
0.02785348892211914,0.004819934521644234
0.027853727340698242,0.004910876682429974
0.027858495712280273,0.005001818843215715
0.02786731719970703,0.005092761004001455
0.027870893478393555,0.005183703164787196
0.027874231338500977,0.0052746453255729355
0.02787947654724121,0.005365587486358676
0.027887821197509766,0.005456529647144416
0.027891874313354492,0.005547471807930157
0.027892351150512695,0.005638413968715897
0.02790045738220215,0.0057293561295016365
0.027901172637939453,0.005820298290287377
0.027910709381103516,0.005911240451073117
0.02791142463684082,0.006002182611858858
0.027912139892578125,0.006093124772644598
0.027917146682739258,0.0061840669334303384
0.027921199798583984,0.006275009094216078
0.02792525291442871,0.006365951255001819
0.027925729751586914,0.006456893415787559
0.027926921844482422,0.0065478355765733
0.027932405471801758,0.0066387777373590395
0.027935504913330078,0.00672971989814478
0.027936220169067383,0.00682066205893052
0.027942180633544922,0.006911604219716261
0.027945280075073242,0.007002546380502001
0.02794814109802246,0.007093488541287741
0.027953624725341797,0.007184430702073481
0.02795577049255371,0.007275372862859221
0.027956008911132812,0.007366315023644962
0.027966737747192383,0.007457257184430702
0.027967214584350586,0.0075481993452164425
0.027974605560302734,0.007639141506002182
0.028017282485961914,0.007730083666787923
0.028063058853149414,0.007821025827573663
0.028107643127441406,0.007911967988359404
0.028142929077148438,0.008002910149145144
0.028153657913208008,0.008093852309930883
0.028200149536132812,0.008184794470716624
0.028515338897705078,0.008275736631502365
0.02864551544189453,0.008366678792288106
0.028713464736938477,0.008457620953073845
0.028739213943481445,0.008548563113859585
0.028759479522705078,0.008639505274645326
0.028795719146728516,0.008730447435431065
0.028918027877807617,0.008821389596216806
0.02893543243408203,0.008912331757002546
0.02908468246459961,0.009003273917788287
0.02919936180114746,0.009094216078574026
0.02928328514099121,0.009185158239359767
0.02965545654296875,0.009276100400145508
0.029849529266357422,0.009367042560931248
0.029955387115478516,0.009457984721716987
0.03005361557006836,0.009548926882502728
0.03050518035888672,0.009639869043288469
0.030519485473632812,0.00973081120407421
0.030595064163208008,0.009821753364859949
0.03061366081237793,0.00991269552564569
0.030733585357666016,0.01000363768643143
0.03094935417175293,0.010094579847217169
0.031180620193481445,0.01018552200800291
0.03126716613769531,0.01027646416878865
0.031322479248046875,0.010367406329574391
0.031566619873046875,0.01045834849036013
0.03158736228942871,0.010549290651145871
0.03162384033203125,0.010640232811931612
0.031798601150512695,0.010731174972717352
0.03181028366088867,0.010822117133503091
0.0318453311920166,0.010913059294288832
0.031861305236816406,0.011004001455074573
0.031865596771240234,0.011094943615860314
0.03194737434387207,0.011185885776646053
0.03195929527282715,0.011276827937431793
0.031977176666259766,0.011367770098217534
0.03198432922363281,0.011458712259003273
0.03198528289794922,0.011549654419789014
0.031998634338378906,0.011640596580574755
0.032004356384277344,0.011731538741360495
0.03200483322143555,0.011822480902146234
0.032021522521972656,0.011913423062931975
0.03202700614929199,0.012004365223717716
0.032082557678222656,0.012095307384503456
0.03210139274597168,0.012186249545289195
0.03210139274597168,0.012277191706074936
0.03217482566833496,0.012368133866860677
0.03218865394592285,0.012459076027646418
0.032196998596191406,0.012550018188432157
0.03228187561035156,0.012640960349217897
0.03234052658081055,0.012731902510003638
0.0323948860168457,0.012822844670789379
0.03243684768676758,0.012913786831575118
0.03258013725280762,0.013004728992360859
0.03262734413146973,0.0130956711531466
0.03272414207458496,0.013186613313932338
0.03276324272155762,0.013277555474718079
0.03280997276306152,0.01336849763550382
0.03283214569091797,0.01345943979628956
0.03285717964172363,0.0135503819570753
0.03293299674987793,0.01364132411786104
0.03295087814331055,0.013732266278646781
0.03296780586242676,0.013823208439432522
0.03302931785583496,0.01391415060021826
0.033043622970581055,0.014005092761004001
0.03305625915527344,0.014096034921789742
0.03307700157165527,0.014186977082575483
0.03308367729187012,0.014277919243361222
0.03314018249511719,0.014368861404146963
0.03315091133117676,0.014459803564932703
0.03317070007324219,0.014550745725718442
0.03320431709289551,0.014641687886504183
0.03350949287414551,0.014732630047289924
0.03385758399963379,0.014823572208075664
0.03425097465515137,0.014914514368861403
0.034508705139160156,0.015005456529647144
0.0348820686340332,0.015096398690432885
0.035004615783691406,0.015187340851218626
0.03500556945800781,0.015278283012004365
0.035219430923461914,0.015369225172790105
0.03534221649169922,0.015460167333575846
0.03548288345336914,0.015551109494361587
0.03554415702819824,0.015642051655147326
0.035628318786621094,0.015732993815933065
0.03571367263793945,0.015823935976718807
0.0358583927154541,0.015914878137504546
0.036061763763427734,0.01600582029829029
0.03609132766723633,0.016096762459076028
0.03612399101257324,0.016187704619861767
0.03649425506591797,0.01627864678064751
0.03697967529296875,0.016369588941433248
0.0373537540435791,0.016460531102218987
0.03798627853393555,0.01655147326300473
0.03818655014038086,0.01664241542379047
0.03825664520263672,0.01673335758457621
0.03858685493469238,0.01682429974536195
0.038609981536865234,0.01691524190614769
0.03870701789855957,0.01700618406693343
0.039011478424072266,0.01709712622771917
0.03902292251586914,0.01718806838850491
0.03906059265136719,0.017279010549290652
0.03920602798461914,0.01736995271007639
0.03983640670776367,0.01746089487086213
0.03983902931213379,0.017551837031647873
0.039852142333984375,0.01764277919243361
0.039856910705566406,0.017733721353219354
0.03987455368041992,0.017824663514005093
0.040068626403808594,0.017915605674790832
0.04015040397644043,0.018006547835576574
0.04079556465148926,0.018097489996362313
0.04165482521057129,0.018188432157148052
0.041712284088134766,0.018279374317933795
0.04221081733703613,0.018370316478719534
0.042321205139160156,0.018461258639505276
0.042500972747802734,0.018552200800291015
0.04532122611999512,0.018643142961076754
0.04561471939086914,0.018734085121862497
0.04619288444519043,0.018825027282648236
0.04689931869506836,0.018915969443433975
0.047432899475097656,0.019006911604219717
0.04755592346191406,0.019097853765005456
0.04791736602783203,0.019188795925791195
0.04797077178955078,0.019279738086576938
0.048209190368652344,0.019370680247362677
0.049013614654541016,0.01946162240814842
0.05125880241394043,0.019552564568934158
0.05146980285644531,0.019643506729719897
0.05151104927062988,0.01973444889050564
0.05185818672180176,0.01982539105129138
0.05201983451843262,0.019916333212077118
0.05210161209106445,0.02000727537286286
0.052205562591552734,0.0200982175336486
0.052239418029785156,0.020189159694434338
0.052312374114990234,0.02028010185522008
0.052404165267944336,0.02037104401600582
0.05253100395202637,0.020461986176791562
0.05255699157714844,0.0205529283375773
0.05258893966674805,0.02064387049836304
0.0526888370513916,0.020734812659148782
0.05269598960876465,0.02082575481993452
0.05276298522949219,0.02091669698072026
0.05285072326660156,0.021007639141506003
0.05286288261413574,0.021098581302291742
0.05287742614746094,0.021189523463077484
0.0529932975769043,0.021280465623863223
0.053015708923339844,0.021371407784648962
0.05301928520202637,0.021462349945434705
0.053145408630371094,0.021553292106220444
0.05315852165222168,0.021644234267006183
0.05317831039428711,0.021735176427791925
0.05322670936584473,0.021826118588577664
0.05326128005981445,0.021917060749363403
0.05326581001281738,0.022008002910149146
0.05328011512756348,0.022098945070934885
0.05336713790893555,0.022189887231720627
0.05342221260070801,0.022280829392506366
