request_e2e_time_piecewise_normalized,cdf
0.04241554066538811,0.00024108003857280618
0.04658174514770508,0.00048216007714561236
0.047265198081731796,0.0007232401157184186
0.0473162941634655,0.0009643201542912247
0.048481862992048264,0.0012054001928640309
0.04856676980853081,0.0014464802314368371
0.05091940239071846,0.0016875602700096432
0.05116036534309387,0.0019286403085824494
0.056624624878168106,0.0021697203471552555
0.05825769156217575,0.0024108003857280617
0.05853988230228424,0.002651880424300868
0.0602264441549778,0.0028929604628736743
0.060575369745492935,0.00313404050144648
0.061121705919504166,0.0033751205400192863
0.06207738444209099,0.0036162005785920926
0.06249859184026718,0.003857280617164899
0.06368672102689743,0.004098360655737705
0.0642898678779602,0.004339440694310511
0.0644741803407669,0.004580520732883318
0.0660548135638237,0.0048216007714561235
0.06665694713592529,0.005062680810028929
0.06686048954725266,0.005303760848601736
0.06922018527984619,0.005544840887174542
0.07105173915624619,0.0057859209257473485
0.07323308289051056,0.006027000964320154
0.07438883185386658,0.00626808100289296
0.07476025074720383,0.006509161041465767
0.07497875392436981,0.006750241080038573
0.07634124904870987,0.006991321118611379
0.07645796239376068,0.007232401157184185
0.07792827486991882,0.007473481195756991
0.0781339630484581,0.007714561234329798
0.08193926513195038,0.007955641272902604
0.08223800361156464,0.00819672131147541
0.08255612105131149,0.008437801350048216
0.08492913097143173,0.008678881388621022
0.0851128101348877,0.008919961427193828
0.0856890082359314,0.009161041465766635
0.08600131422281265,0.009402121504339441
0.086296446621418,0.009643201542912247
0.08698204159736633,0.009884281581485053
0.08863324671983719,0.010125361620057859
0.08938196301460266,0.010366441658630666
0.09002155065536499,0.010607521697203472
0.0910048633813858,0.010848601735776278
0.09218281507492065,0.011089681774349084
0.09325744956731796,0.01133076181292189
0.09327591210603714,0.011571841851494697
0.09426067024469376,0.011812921890067503
0.09457263350486755,0.012054001928640309
0.09497449547052383,0.012295081967213115
0.0953725278377533,0.01253616200578592
0.09573958814144135,0.012777242044358728
0.09574061632156372,0.013018322082931534
0.09594008326530457,0.01325940212150434
0.0959782600402832,0.013500482160077145
0.09627583622932434,0.013741562198649951
0.09634005278348923,0.013982642237222759
0.09637749940156937,0.014223722275795565
0.09642647951841354,0.01446480231436837
0.0965205654501915,0.014705882352941176
0.09682206809520721,0.014946962391513982
0.09698913991451263,0.01518804243008679
0.09709537029266357,0.015429122468659595
0.09733117371797562,0.0156702025072324
0.09737205505371094,0.01591128254580521
0.09758254885673523,0.016152362584378015
0.09774579107761383,0.01639344262295082
0.09795665740966797,0.016634522661523626
0.09802119433879852,0.016875602700096432
0.09818484634160995,0.017116682738669238
0.09829870611429214,0.017357762777242044
0.09860005229711533,0.01759884281581485
0.09860190749168396,0.017839922854387655
0.0986621305346489,0.01808100289296046
0.0986681580543518,0.01832208293153327
0.098836250603199,0.018563162970106076
