SECONDS,request_arrived
324.0817799568176,2644.0
324.104683637619,2645.0
324.63629508018494,2646.0
324.7155194282532,2647.0
324.93552589416504,2648.0
325.6902961730957,2649.0
326.0908615589142,2650.0
326.30362486839294,2651.0
326.38742423057556,2652.0
326.66329193115234,2653.0
326.743891954422,2654.0
326.89816188812256,2655.0
326.96764516830444,2656.0
327.10911655426025,2657.0
327.18391370773315,2658.0
327.2477378845215,2659.0
327.2646405696869,2660.0
327.3986406326294,2661.0
327.4105122089386,2662.0
327.47429943084717,2663.0
327.5612065792084,2664.0
327.6972322463989,2665.0
327.9966793060303,2666.0
328.800222158432,2667.0
329.5368413925171,2668.0
329.6822724342346,2669.0
330.1327049732208,2670.0
330.9680554866791,2671.0
330.9798285961151,2672.0
330.9968729019165,2673.0
331.1713843345642,2674.0
331.45124197006226,2675.0
331.7930166721344,2676.0
331.87120509147644,2677.0
332.0039687156677,2678.0
332.42965745925903,2679.0
332.44052600860596,2680.0
332.70264959335327,2681.0
332.9236946105957,2682.0
333.1836111545563,2683.0
333.40051531791687,2684.0
333.47514128685,2685.0
333.7697653770447,2686.0
334.0018527507782,2687.0
334.2856478691101,2688.0
334.3771667480469,2689.0
334.508104801178,2690.0
334.8105957508087,2691.0
335.1633267402649,2692.0
335.1751456260681,2693.0
335.2411599159241,2694.0
335.3184630870819,2695.0
335.33024072647095,2696.0
335.4018907546997,2697.0
336.0600645542145,2698.0
336.1468050479889,2699.0
336.8086395263672,2700.0
337.4269664287567,2701.0
337.6357491016388,2702.0
337.64751839637756,2703.0
337.7822449207306,2704.0
338.05398869514465,2705.0
338.2692892551422,2706.0
338.4055595397949,2707.0
338.41884756088257,2708.0
338.5440888404846,2709.0
338.6876928806305,2710.0
338.89043283462524,2711.0
339.12753200531006,2712.0
339.1401038169861,2713.0
339.2056064605713,2714.0
339.2174243927002,2715.0
339.2291350364685,2716.0
339.27741384506226,2717.0
339.4343078136444,2718.0
339.593998670578,2719.0
339.80829787254333,2720.0
339.8922469615936,2721.0
339.9091432094574,2722.0
339.970654964447,2723.0
340.63331604003906,2724.0
341.2124972343445,2725.0
341.6257667541504,2726.0
341.70521903038025,2727.0
342.07217502593994,2728.0
