SECONDS,request_completed
-4.869665861129761,154.0
-4.806369304656982,155.0
-4.805844068527222,156.0
-4.805578708648682,157.0
-4.743622541427612,158.0
-4.675638198852539,159.0
-4.5125038623809814,160.0
-4.349426031112671,161.0
-4.265568494796753,162.0
-4.182290315628052,163.0
-4.1013641357421875,164.0
-4.025707721710205,165.0
-3.9392707347869873,166.0
-3.9389524459838867,167.0
-3.9388136863708496,168.0
-3.7733840942382812,169.0
-3.6815459728240967,170.0
-3.6073691844940186,171.0
-3.6070570945739746,172.0
-3.6068360805511475,173.0
-3.51688551902771,174.0
-3.4520111083984375,175.0
-3.362074851989746,176.0
-3.291578531265259,177.0
-3.1986374855041504,178.0
-3.109652519226074,179.0
-3.1091392040252686,180.0
-2.869253396987915,181.0
-2.226597309112549,182.0
-2.2262871265411377,183.0
-2.22586989402771,184.0
-1.9771709442138672,185.0
-1.9767136573791504,186.0
-1.5010969638824463,187.0
-1.5003492832183838,188.0
-1.3293561935424805,189.0
-1.3281164169311523,190.0
-1.2612993717193604,191.0
-1.173189640045166,192.0
-1.0212864875793457,193.0
-1.0207469463348389,194.0
-0.9272191524505615,195.0
-0.9268009662628174,196.0
-0.8332216739654541,197.0
-0.741295576095581,198.0
-0.24958539009094238,199.0
-0.2490386962890625,200.0
-0.2487795352935791,201.0
-0.14712953567504883,202.0
-0.06673097610473633,203.0
0.004078388214111328,204.0
0.004255533218383789,205.0
0.004709959030151367,206.0
0.07443642616271973,207.0
0.41475343704223633,208.0
0.5030443668365479,209.0
0.5034019947052002,210.0
0.5041604042053223,211.0
0.586524248123169,212.0
0.6807966232299805,213.0
0.6816167831420898,214.0
0.7562112808227539,215.0
0.8486323356628418,216.0
1.006730556488037,217.0
1.0996553897857666,218.0
1.1909146308898926,219.0
1.37520170211792,220.0
1.4591166973114014,221.0
1.5471224784851074,222.0
1.547327995300293,223.0
1.6136107444763184,224.0
1.7074763774871826,225.0
1.707780122756958,226.0
1.7908616065979004,227.0
1.858433485031128,228.0
1.926708459854126,229.0
1.9274914264678955,230.0
1.9276998043060303,231.0
2.0294744968414307,232.0
2.0297164916992188,233.0
2.120298385620117,234.0
2.120940685272217,235.0
2.1212222576141357,236.0
2.193897008895874,237.0
2.1944942474365234,238.0
2.3728435039520264,239.0
2.373473882675171,240.0
2.442610502243042,241.0
2.534802198410034,242.0
2.625040054321289,243.0
2.7175557613372803,244.0
2.7990787029266357,245.0
2.886955499649048,246.0
2.8871102333068848,247.0
2.8873190879821777,248.0
2.9770219326019287,249.0
2.977494955062866,250.0
2.977651596069336,251.0
3.157315492630005,252.0
3.157602071762085,253.0
3.1578664779663086,254.0
3.3227591514587402,255.0
3.411707639694214,256.0
3.412642240524292,257.0
3.412946939468384,258.0
3.4904017448425293,259.0
3.490884780883789,260.0
3.5785934925079346,261.0
3.579378366470337,262.0
3.6706061363220215,263.0
3.6710903644561768,264.0
3.744570016860962,265.0
3.835867166519165,266.0
3.9870710372924805,267.0
4.154712438583374,268.0
4.154994249343872,269.0
4.239583730697632,270.0
4.240060091018677,271.0
4.394308805465698,272.0
4.5481226444244385,273.0
4.548373222351074,274.0
4.640828847885132,275.0
4.641081809997559,276.0
4.730665445327759,277.0
4.800991058349609,278.0
4.801361560821533,279.0
4.868692636489868,280.0
4.944471836090088,281.0
5.08440637588501,282.0
5.246600866317749,283.0
5.317733526229858,284.0
5.317976236343384,285.0
5.318212270736694,286.0
5.402523040771484,287.0
5.402756452560425,288.0
5.486804962158203,289.0
5.487364053726196,290.0
5.688215017318726,291.0
5.688905239105225,292.0
5.689050912857056,293.0
5.944979667663574,294.0
6.088031768798828,295.0
6.261475086212158,296.0
6.261737108230591,297.0
6.337758779525757,298.0
6.337893724441528,299.0
6.465361595153809,300.0
6.541702032089233,301.0
6.54244589805603,302.0
6.646419048309326,303.0
6.87945818901062,304.0
6.879854679107666,305.0
6.880153179168701,306.0
6.969332456588745,307.0
7.129780054092407,308.0
7.196976900100708,309.0
7.2823145389556885,310.0
7.366455793380737,311.0
7.442049741744995,312.0
7.442210674285889,313.0
7.506560802459717,314.0
7.66684103012085,315.0
7.667311906814575,316.0
7.744113445281982,317.0
7.744517087936401,318.0
7.817551136016846,319.0
7.892035484313965,320.0
7.984174013137817,321.0
8.060352563858032,322.0
8.138533592224121,323.0
8.289652585983276,324.0
8.359914064407349,325.0
8.422197818756104,326.0
8.515793561935425,327.0
8.593413829803467,328.0
8.737671852111816,329.0
9.055868864059448,330.0
9.128016710281372,331.0
9.299196004867554,332.0
9.29943585395813,333.0
9.511730194091797,334.0
9.512014389038086,335.0
9.51219367980957,336.0
9.993339538574219,337.0
9.993958950042725,338.0
10.147013187408447,339.0
10.349264860153198,340.0
10.349531888961792,341.0
10.486716270446777,342.0
10.486968755722046,343.0
10.487232446670532,344.0
10.48768162727356,345.0
10.487796306610107,346.0
10.589536190032959,347.0
10.653396844863892,348.0
10.653727293014526,349.0
10.861478567123413,350.0
10.953261852264404,351.0
10.953620672225952,352.0
11.021088361740112,353.0
11.25731635093689,354.0
11.409204006195068,355.0
11.409402132034302,356.0
11.557861089706421,357.0
11.558304786682129,358.0
11.632832765579224,359.0
11.881307125091553,360.0
12.113033056259155,361.0
12.113286256790161,362.0
12.26162838935852,363.0
12.401281595230103,364.0
12.664064168930054,365.0
12.664255380630493,366.0
12.821667432785034,367.0
12.901874780654907,368.0
12.973570585250854,369.0
13.125497579574585,370.0
13.265626192092896,371.0
14.001785039901733,372.0
14.087087869644165,373.0
14.616026401519775,374.0
14.616270780563354,375.0
14.61652946472168,376.0
14.801744937896729,377.0
15.056396961212158,378.0
15.1340491771698,379.0
15.293881177902222,380.0
15.29418396949768,381.0
15.461952209472656,382.0
15.462149381637573,383.0
15.462600469589233,384.0
15.82249402999878,385.0
16.082520246505737,386.0
16.082842588424683,387.0
16.16041922569275,388.0
16.686566829681396,389.0
16.686824798583984,390.0
16.864806413650513,391.0
16.86526370048523,392.0
16.954928159713745,393.0
17.02287530899048,394.0
17.19893980026245,395.0
17.274744510650635,396.0
17.363279342651367,397.0
17.638554573059082,398.0
17.826675415039062,399.0
17.82720398902893,400.0
18.25067114830017,401.0
18.349029064178467,402.0
18.789767742156982,403.0
18.96447467803955,404.0
19.312902688980103,405.0
19.313568592071533,406.0
19.392943382263184,407.0
19.587363958358765,408.0
19.677579164505005,409.0
19.935467958450317,410.0
20.206913232803345,411.0
20.20718002319336,412.0
20.28485345840454,413.0
20.28510022163391,414.0
20.375701427459717,415.0
20.458966732025146,416.0
20.531153678894043,417.0
20.62358784675598,418.0
20.624189138412476,419.0
20.70646047592163,420.0
20.707195043563843,421.0
20.782463312149048,422.0
20.877265453338623,423.0
20.958280086517334,424.0
21.13425350189209,425.0
21.13459086418152,426.0
21.134984970092773,427.0
21.232672214508057,428.0
21.233322143554688,429.0
21.317898750305176,430.0
21.392372131347656,431.0
21.482592344284058,432.0
21.65495204925537,433.0
21.838451147079468,434.0
21.92640733718872,435.0
21.92677903175354,436.0
21.927035808563232,437.0
22.020904541015625,438.0
22.11078906059265,439.0
22.30125093460083,440.0
22.30154013633728,441.0
22.38870859146118,442.0
22.389596223831177,443.0
22.66246747970581,444.0
22.753519773483276,445.0
22.830461502075195,446.0
23.00268292427063,447.0
23.078823566436768,448.0
23.178847551345825,449.0
23.780436277389526,450.0
23.780721187591553,451.0
23.781081914901733,452.0
23.781479358673096,453.0
24.04099988937378,454.0
24.04165005683899,455.0
24.114659786224365,456.0
24.29887056350708,457.0
24.299062967300415,458.0
24.299293756484985,459.0
24.370630741119385,460.0
24.37079954147339,461.0
24.56277370452881,462.0
24.714848518371582,463.0
24.801977396011353,464.0
24.802294731140137,465.0
24.87860631942749,466.0
24.95474910736084,467.0
25.130426168441772,468.0
25.13093590736389,469.0
25.21869134902954,470.0
25.2189462184906,471.0
25.482396841049194,472.0
25.482610940933228,473.0
25.558469772338867,474.0
25.558751821517944,475.0
25.65271544456482,476.0
25.838398933410645,477.0
25.83893585205078,478.0
25.926380395889282,479.0
26.01060700416565,480.0
26.189055919647217,481.0
26.18928599357605,482.0
26.189547777175903,483.0
26.366291522979736,484.0
26.442508459091187,485.0
26.592998504638672,486.0
26.666324853897095,487.0
26.66673469543457,488.0
26.667065143585205,489.0
26.746457815170288,490.0
26.746957540512085,491.0
26.747150182724,492.0
27.002504587173462,493.0
27.08080506324768,494.0
27.081097841262817,495.0
27.174190521240234,496.0
27.251978158950806,497.0
27.42165780067444,498.0
27.49475073814392,499.0
27.495466232299805,500.0
27.646169900894165,501.0
27.646607160568237,502.0
27.758721113204956,503.0
27.852287530899048,504.0
27.933856964111328,505.0
27.934632301330566,506.0
27.935091018676758,507.0
28.028627634048462,508.0
28.097641229629517,509.0
28.353867530822754,510.0
28.354103088378906,511.0
28.442280054092407,512.0
28.442936182022095,513.0
28.5261390209198,514.0
28.766204833984375,515.0
28.76636266708374,516.0
29.19645071029663,517.0
29.26980686187744,518.0
29.270087003707886,519.0
29.357839345932007,520.0
29.43409824371338,521.0
29.530039310455322,522.0
29.530251502990723,523.0
29.605660676956177,524.0
29.60636568069458,525.0
29.705547094345093,526.0
30.046321868896484,527.0
30.132806062698364,528.0
30.294047594070435,529.0
30.294246912002563,530.0
30.294482469558716,531.0
30.29466962814331,532.0
30.29497194290161,533.0
30.383660554885864,534.0
30.717203378677368,535.0
31.058177947998047,536.0
31.136682987213135,537.0
31.394538402557373,538.0
31.46597123146057,539.0
31.732601165771484,540.0
31.815505743026733,541.0
31.90212059020996,542.0
31.902432680130005,543.0
31.902575731277466,544.0
32.15409827232361,545.0
32.15423822402954,546.0
32.230106830596924,547.0
32.33011317253113,548.0
32.489922523498535,549.0
32.67306923866272,550.0
32.758551359176636,551.0
33.001423835754395,552.0
33.33680558204651,553.0
33.68886876106262,554.0
33.79902529716492,555.0
33.962809562683105,556.0
34.559117794036865,557.0
34.65885138511658,558.0
34.659042835235596,559.0
34.659642696380615,560.0
34.81066107749939,561.0
34.914957761764526,562.0
35.00378704071045,563.0
35.0040864944458,564.0
35.08489751815796,565.0
35.40938949584961,566.0
35.409780740737915,567.0
35.40986180305481,568.0
35.51324129104614,569.0
35.682472229003906,570.0
35.76291871070862,571.0
35.866987228393555,572.0
35.9426474571228,573.0
36.01790928840637,574.0
36.0988233089447,575.0
36.203778982162476,576.0
36.20401954650879,577.0
36.38456082344055,578.0
36.38486695289612,579.0
36.733328104019165,580.0
36.73392963409424,581.0
36.73432159423828,582.0
36.734614610672,583.0
36.813990116119385,584.0
36.972386598587036,585.0
37.14159274101257,586.0
37.14280724525452,587.0
37.14322018623352,588.0
37.33409237861633,589.0
37.41833186149597,590.0
37.79376816749573,591.0
38.24241018295288,592.0
38.2430362701416,593.0
38.32026505470276,594.0
38.402610063552856,595.0
38.47805666923523,596.0
38.478299379348755,597.0
38.478697061538696,598.0
38.47883439064026,599.0
38.5820369720459,600.0
38.582348346710205,601.0
38.58246922492981,602.0
38.660133600234985,603.0
38.75632452964783,604.0
38.75664305686951,605.0
38.84204721450806,606.0
38.926377058029175,607.0
39.09375190734863,608.0
39.26128363609314,609.0
39.26163935661316,610.0
39.26188349723816,611.0
39.26266121864319,612.0
39.33749604225159,613.0
39.33801865577698,614.0
39.44021153450012,615.0
39.440558671951294,616.0
39.51756286621094,617.0
39.51813268661499,618.0
39.61795163154602,619.0
39.6934278011322,620.0
39.865947246551514,621.0
40.04004526138306,622.0
40.66385340690613,623.0
40.66420912742615,624.0
40.75780940055847,625.0
40.84179925918579,626.0
40.99767208099365,627.0
41.091368198394775,628.0
41.09202551841736,629.0
41.33005881309509,630.0
41.58600950241089,631.0
41.67073345184326,632.0
41.670955657958984,633.0
41.671438694000244,634.0
41.8487753868103,635.0
41.84899663925171,636.0
42.02229070663452,637.0
42.0954065322876,638.0
42.09592938423157,639.0
42.45817017555237,640.0
42.63003706932068,641.0
43.160335063934326,642.0
43.44890069961548,643.0
43.44948482513428,644.0
43.70581603050232,645.0
43.706241846084595,646.0
43.70644450187683,647.0
43.89501953125,648.0
43.98092341423035,649.0
44.06198048591614,650.0
44.06242537498474,651.0
44.154149770736694,652.0
44.34174871444702,653.0
44.43360352516174,654.0
44.534570932388306,655.0
44.63249468803406,656.0
44.633283615112305,657.0
44.906065940856934,658.0
44.98165488243103,659.0
44.98255228996277,660.0
44.9828245639801,661.0
45.08240509033203,662.0
45.083415269851685,663.0
45.321781873703,664.0
45.4259135723114,665.0
45.58894872665405,666.0
45.69069051742554,667.0
45.85863280296326,668.0
45.85892605781555,669.0
46.22006320953369,670.0
46.392051458358765,671.0
46.39247751235962,672.0
46.47066926956177,673.0
46.572264194488525,674.0
46.67429256439209,675.0
46.6749107837677,676.0
46.75873327255249,677.0
46.83959102630615,678.0
46.994014263153076,679.0
46.9946665763855,680.0
47.186891078948975,681.0
47.36082935333252,682.0
47.361106872558594,683.0
47.43138670921326,684.0
47.508339643478394,685.0
47.96282887458801,686.0
48.04882502555847,687.0
48.049134492874146,688.0
48.12587237358093,689.0
48.12611532211304,690.0
48.12659811973572,691.0
48.298288345336914,692.0
48.29893970489502,693.0
48.4579017162323,694.0
48.554511308670044,695.0
48.55496287345886,696.0
48.55568194389343,697.0
48.80190658569336,698.0
48.976935386657715,699.0
49.06794571876526,700.0
49.06860113143921,701.0
49.06915616989136,702.0
49.06959891319275,703.0
49.069682359695435,704.0
49.156785011291504,705.0
49.243764877319336,706.0
49.244083404541016,707.0
49.24416446685791,708.0
49.31611490249634,709.0
49.50232815742493,710.0
49.669668436050415,711.0
50.090152978897095,712.0
50.17749500274658,713.0
50.1781222820282,714.0
50.27789616584778,715.0
50.27834939956665,716.0
50.35610246658325,717.0
50.44961977005005,718.0
50.531179428100586,719.0
50.53158473968506,720.0
50.70194363594055,721.0
50.70232820510864,722.0
50.775742053985596,723.0
50.84605002403259,724.0
51.019165992736816,725.0
51.0193567276001,726.0
51.01989412307739,727.0
51.093441009521484,728.0
51.09412717819214,729.0
51.183587074279785,730.0
51.26141047477722,731.0
51.2619309425354,732.0
51.514336585998535,733.0
51.67744302749634,734.0
51.67776560783386,735.0
51.780553102493286,736.0
51.856096506118774,737.0
51.941954612731934,738.0
51.94292235374451,739.0
52.013649463653564,740.0
52.49731206893921,741.0
52.49798393249512,742.0
52.49813890457153,743.0
52.49838304519653,744.0
52.57347822189331,745.0
52.5736780166626,746.0
52.89697504043579,747.0
52.985594511032104,748.0
53.14125323295593,749.0
53.2214937210083,750.0
53.22248673439026,751.0
53.22260499000549,752.0
53.30597376823425,753.0
53.54978036880493,754.0
53.861916065216064,755.0
53.96562147140503,756.0
54.04162883758545,757.0
54.042678117752075,758.0
54.11358189582825,759.0
54.113818407058716,760.0
54.19189691543579,761.0
54.19237160682678,762.0
54.26530194282532,763.0
54.62703895568848,764.0
54.69494009017944,765.0
54.792272329330444,766.0
54.87210154533386,767.0
54.96080541610718,768.0
54.9614531993866,769.0
55.03970646858215,770.0
55.300183057785034,771.0
55.30054974555969,772.0
55.621888875961304,773.0
55.797218799591064,774.0
56.037667989730835,775.0
56.12435817718506,776.0
56.12456965446472,777.0
56.190181732177734,778.0
56.25824213027954,779.0
56.32710838317871,780.0
56.426409006118774,781.0
56.426774978637695,782.0
56.42697858810425,783.0
56.42716574668884,784.0
56.57510304450989,785.0
56.74133253097534,786.0
56.74158525466919,787.0
56.817384243011475,788.0
56.907702922821045,789.0
56.90809488296509,790.0
57.15711236000061,791.0
57.387366771698,792.0
57.3880558013916,793.0
57.461474657058716,794.0
57.70525407791138,795.0
57.70553922653198,796.0
57.93130826950073,797.0
58.036269426345825,798.0
58.3336968421936,799.0
58.334258794784546,800.0
58.33484768867493,801.0
58.553935289382935,802.0
58.55420112609863,803.0
58.72310829162598,804.0
58.7239191532135,805.0
58.802796840667725,806.0
58.952977657318115,807.0
58.95336937904358,808.0
59.02490234375,809.0
59.08940100669861,810.0
59.18552350997925,811.0
59.25958561897278,812.0
59.26005148887634,813.0
59.49453067779541,814.0
59.5608229637146,815.0
59.62858510017395,816.0
59.629109144210815,817.0
59.84620237350464,818.0
59.935670614242554,819.0
60.24092435836792,820.0
60.58250665664673,821.0
60.91277551651001,822.0
60.98898267745972,823.0
60.98936748504639,824.0
61.07279324531555,825.0
61.073447942733765,826.0
61.15683627128601,827.0
61.31704258918762,828.0
61.65296006202698,829.0
61.653284311294556,830.0
61.81298089027405,831.0
61.96479940414429,832.0
62.298328161239624,833.0
62.47273111343384,834.0
62.56230664253235,835.0
63.045002460479736,836.0
63.045435667037964,837.0
63.443734884262085,838.0
63.519636154174805,839.0
63.99797868728638,840.0
63.99859404563904,841.0
64.07314872741699,842.0
64.07344007492065,843.0
64.23576712608337,844.0
64.30926060676575,845.0
64.37660765647888,846.0
64.3773512840271,847.0
64.37752914428711,848.0
64.37774777412415,849.0
64.59282636642456,850.0
64.68116235733032,851.0
64.98919892311096,852.0
65.225426197052,853.0
65.30120658874512,854.0
65.44948959350586,855.0
65.59485411643982,856.0
65.82931518554688,857.0
65.90090370178223,858.0
65.9665093421936,859.0
65.96692132949829,860.0
66.14088535308838,861.0
66.2166359424591,862.0
66.3108332157135,863.0
66.45953941345215,864.0
66.4599256515503,865.0
66.6131362915039,866.0
66.79294300079346,867.0
66.79337120056152,868.0
66.79357290267944,869.0
66.87917518615723,870.0
67.03953790664673,871.0
67.03996562957764,872.0
67.10467529296875,873.0
67.10500907897949,874.0
67.1751720905304,875.0
67.2406497001648,876.0
67.40001726150513,877.0
67.54855966567993,878.0
67.86090731620789,879.0
67.94060182571411,880.0
68.08644151687622,881.0
68.15290856361389,882.0
68.28890323638916,883.0
68.37271499633789,884.0
68.5286910533905,885.0
68.85535740852356,886.0
68.93918871879578,887.0
68.93972873687744,888.0
68.94008779525757,889.0
69.0247631072998,890.0
69.24852895736694,891.0
69.24928331375122,892.0
69.32367157936096,893.0
69.41501688957214,894.0
69.41596961021423,895.0
69.56483888626099,896.0
69.65287327766418,897.0
69.88761329650879,898.0
69.95656061172485,899.0
70.33670020103455,900.0
70.40424013137817,901.0
70.50605726242065,902.0
70.5096685886383,903.0
70.58165550231934,904.0
70.6496753692627,905.0
70.65053844451904,906.0
71.09913372993469,907.0
71.09956407546997,908.0
71.1643545627594,909.0
71.32457304000854,910.0
71.38848495483398,911.0
71.73878526687622,912.0
71.89919209480286,913.0
71.89953112602234,914.0
71.97245049476624,915.0
72.0501492023468,916.0
72.12728261947632,917.0
72.12749147415161,918.0
72.21268439292908,919.0
72.58443331718445,920.0
72.64834594726562,921.0
72.86851525306702,922.0
72.8687093257904,923.0
73.2525429725647,924.0
73.32336211204529,925.0
73.61265587806702,926.0
73.69255065917969,927.0
73.692875623703,928.0
73.77713537216187,929.0
74.00868010520935,930.0
74.15652894973755,931.0
74.76700782775879,932.0
75.0128264427185,933.0
75.18491911888123,934.0
75.4012885093689,935.0
75.48492002487183,936.0
75.54862642288208,937.0
75.63689374923706,938.0
75.72076606750488,939.0
75.89528632164001,940.0
75.97879481315613,941.0
76.05141687393188,942.0
76.05170154571533,943.0
76.36075973510742,944.0
76.62756943702698,945.0
76.62781405448914,946.0
76.69286966323853,947.0
76.77296471595764,948.0
77.00217580795288,949.0
77.22482872009277,950.0
77.43698143959045,951.0
77.66489028930664,952.0
77.66524839401245,953.0
77.66555428504944,954.0
77.8171694278717,955.0
78.12918424606323,956.0
78.2970118522644,957.0
78.43771815299988,958.0
78.67302656173706,959.0
78.73754572868347,960.0
78.90862011909485,961.0
79.28222489356995,962.0
79.34864068031311,963.0
79.34911966323853,964.0
79.4571704864502,965.0
79.45750737190247,966.0
79.45771360397339,967.0
79.68111610412598,968.0
79.76896619796753,969.0
79.84353852272034,970.0
79.84378623962402,971.0
79.99755096435547,972.0
80.16486954689026,973.0
80.45827174186707,974.0
80.45851802825928,975.0
80.54522180557251,976.0
80.7837781906128,977.0
80.86113405227661,978.0
81.01702165603638,979.0
81.16841721534729,980.0
81.24900579452515,981.0
81.40080428123474,982.0
81.40111351013184,983.0
81.49349188804626,984.0
81.58092284202576,985.0
81.65304040908813,986.0
81.65358018875122,987.0
81.7364091873169,988.0
81.81268072128296,989.0
81.8131308555603,990.0
82.07682681083679,991.0
82.2283718585968,992.0
82.32122993469238,993.0
82.32152009010315,994.0
82.32170152664185,995.0
82.56776356697083,996.0
82.65193223953247,997.0
82.72759366035461,998.0
82.8132095336914,999.0
82.96225261688232,1000.0
83.12207531929016,1001.0
83.1227593421936,1002.0
83.20123600959778,1003.0
83.35721516609192,1004.0
83.51289749145508,1005.0
83.51363754272461,1006.0
83.66548228263855,1007.0
84.06905746459961,1008.0
84.14402294158936,1009.0
84.22906255722046,1010.0
84.2292411327362,1011.0
84.47723436355591,1012.0
84.9730429649353,1013.0
85.06779861450195,1014.0
85.23170971870422,1015.0
85.47552585601807,1016.0
85.79307222366333,1017.0
86.01684045791626,1018.0
86.01749110221863,1019.0
86.15673637390137,1020.0
86.15696024894714,1021.0
86.2301139831543,1022.0
86.3032808303833,1023.0
86.30401825904846,1024.0
86.37966990470886,1025.0
86.44870376586914,1026.0
86.52079963684082,1027.0
86.92202472686768,1028.0
87.08113288879395,1029.0
87.16886186599731,1030.0
87.1691586971283,1031.0
87.24337315559387,1032.0
87.31689834594727,1033.0
87.38832259178162,1034.0
87.38941669464111,1035.0
87.38971424102783,1036.0
87.46069717407227,1037.0
87.46131491661072,1038.0
87.56082606315613,1039.0
87.62474942207336,1040.0
87.68846535682678,1041.0
87.95744013786316,1042.0
88.03299331665039,1043.0
88.1209397315979,1044.0
88.19667768478394,1045.0
88.19719433784485,1046.0
88.28918480873108,1047.0
88.2895278930664,1048.0
88.51392436027527,1049.0
88.68482756614685,1050.0
88.92652535438538,1051.0
88.92682194709778,1052.0
89.00496745109558,1053.0
89.1609206199646,1054.0
89.36837577819824,1055.0
89.47149777412415,1056.0
89.61266374588013,1057.0
89.84505414962769,1058.0
89.99281764030457,1059.0
89.99310660362244,1060.0
90.1526870727539,1061.0
90.31309366226196,1062.0
90.45650935173035,1063.0
90.59657430648804,1064.0
90.68085646629333,1065.0
90.68130159378052,1066.0
90.74522852897644,1067.0
90.74560260772705,1068.0
90.91225218772888,1069.0
91.14737868309021,1070.0
91.22315883636475,1071.0
91.22352194786072,1072.0
91.38710021972656,1073.0
91.38796281814575,1074.0
91.46999168395996,1075.0
91.47031331062317,1076.0
91.4704122543335,1077.0
91.53999471664429,1078.0
91.77665424346924,1079.0
92.16889953613281,1080.0
92.40226912498474,1081.0
92.4026472568512,1082.0
92.47946691513062,1083.0
92.71698212623596,1084.0
92.71743440628052,1085.0
93.03753161430359,1086.0
93.19674563407898,1087.0
93.19779133796692,1088.0
93.27688312530518,1089.0
93.27702689170837,1090.0
93.45183658599854,1091.0
93.62114357948303,1092.0
93.71147680282593,1093.0
93.79699182510376,1094.0
93.8851625919342,1095.0
93.88552498817444,1096.0
94.16935229301453,1097.0
94.3537130355835,1098.0
94.43299221992493,1099.0
94.4336290359497,1100.0
94.52140069007874,1101.0
94.58905172348022,1102.0
94.75914335250854,1103.0
94.8426558971405,1104.0
94.84302401542664,1105.0
94.91532301902771,1106.0
94.99727201461792,1107.0
95.07719588279724,1108.0
95.1449282169342,1109.0
95.14507699012756,1110.0
95.31698727607727,1111.0
95.40132141113281,1112.0
95.62916088104248,1113.0
95.62936067581177,1114.0
95.62955784797668,1115.0
95.72352814674377,1116.0
95.79998445510864,1117.0
95.87700343132019,1118.0
95.95336079597473,1119.0
96.04491806030273,1120.0
96.11720991134644,1121.0
96.20097851753235,1122.0
96.2766969203949,1123.0
96.27683854103088,1124.0
96.27694821357727,1125.0
96.35731244087219,1126.0
96.51685500144958,1127.0
96.51749992370605,1128.0
96.5993275642395,1129.0
96.67529773712158,1130.0
97.07318353652954,1131.0
