prefill_e2e_time_piecewise_normalized,cdf
0.007473448291420937,0.00024108003857280618
0.008980993181467056,0.00048216007714561236
0.011152893304824829,0.0007232401157184186
0.011850432492792606,0.0009643201542912247
0.012003781273961067,0.0012054001928640309
0.012351127341389656,0.0014464802314368371
0.012847768142819405,0.0016875602700096432
0.013462687842547894,0.0019286403085824494
0.013554121367633343,0.0021697203471552555
0.014002153649926186,0.0024108003857280617
0.014713136479258537,0.002651880424300868
0.014817064628005028,0.0028929604628736743
0.015535780228674412,0.00313404050144648
0.015684543177485466,0.0033751205400192863
0.015993094071745872,0.0036162005785920926
0.017622660845518112,0.003857280617164899
0.01769872196018696,0.004098360655737705
0.01779579371213913,0.004339440694310511
0.017828593030571938,0.004580520732883318
0.01794702559709549,0.0048216007714561235
0.018095148727297783,0.005062680810028929
0.01857619360089302,0.005303760848601736
0.018839798867702484,0.005544840887174542
0.018882598727941513,0.0057859209257473485
0.01907937042415142,0.006027000964320154
0.019215455278754234,0.00626808100289296
0.01979982666671276,0.006509161041465767
0.019875504076480865,0.006750241080038573
0.02012530341744423,0.006991321118611379
0.021078020334243774,0.007232401157184185
0.02111547812819481,0.007473481195756991
0.021214578300714493,0.007714561234329798
0.021286610513925552,0.007955641272902604
0.02132721059024334,0.00819672131147541
0.021581457927823067,0.008437801350048216
0.021730370819568634,0.008678881388621022
0.022032031789422035,0.008919961427193828
0.022037263959646225,0.009161041465766635
0.0220481026917696,0.009402121504339441
0.022534463554620743,0.009643201542912247
0.02272150292992592,0.009884281581485053
0.023271862417459488,0.010125361620057859
0.023501470685005188,0.010366441658630666
0.023593761026859283,0.010607521697203472
0.024308986961841583,0.010848601735776278
0.0245523564517498,0.011089681774349084
0.02466706931591034,0.01133076181292189
0.025099648162722588,0.011571841851494697
0.025795750319957733,0.011812921890067503
0.02580147422850132,0.012054001928640309
0.025814935564994812,0.012295081967213115
0.026471728459000587,0.01253616200578592
0.026682134717702866,0.012777242044358728
0.026753675192594528,0.013018322082931534
0.0267914067953825,0.01325940212150434
0.026890728622674942,0.013500482160077145
0.02697288803756237,0.013741562198649951
