SECONDS,decode_completed
17.68716597557068,6790.0
17.68716597557068,6791.0
17.68716597557068,6792.0
17.68716597557068,6794.0
17.68716597557068,6787.0
17.68716597557068,6795.0
17.68716597557068,6802.0
17.770217418670654,6827.0
17.770217418670654,6826.0
17.770217418670654,6825.0
17.770217418670654,6824.0
17.770217418670654,6823.0
17.770217418670654,6822.0
17.770217418670654,6821.0
17.770217418670654,6829.0
17.770217418670654,6831.0
17.770217418670654,6832.0
17.770217418670654,6833.0
17.770217418670654,6834.0
17.770217418670654,6835.0
17.770217418670654,6828.0
17.770217418670654,6830.0
17.770217418670654,6815.0
17.770217418670654,6820.0
17.770217418670654,6812.0
17.770217418670654,6813.0
17.770217418670654,6819.0
17.770217418670654,6818.0
17.770217418670654,6817.0
17.770217418670654,6816.0
17.770217418670654,6814.0
17.83474349975586,6838.0
17.83474349975586,6839.0
17.83474349975586,6840.0
17.83474349975586,6841.0
17.83474349975586,6842.0
17.83474349975586,6843.0
17.83474349975586,6836.0
17.83474349975586,6837.0
17.83474349975586,6851.0
17.83474349975586,6853.0
17.83474349975586,6854.0
17.83474349975586,6847.0
17.83474349975586,6845.0
17.83474349975586,6846.0
17.83474349975586,6844.0
17.83474349975586,6850.0
17.83474349975586,6855.0
17.83474349975586,6856.0
17.83474349975586,6857.0
17.83474349975586,6858.0
17.83474349975586,6852.0
17.83474349975586,6848.0
17.83474349975586,6849.0
17.90288734436035,6868.0
17.90288734436035,6878.0
17.90288734436035,6881.0
17.90288734436035,6880.0
17.90288734436035,6879.0
17.90288734436035,6882.0
17.90288734436035,6865.0
17.90288734436035,6866.0
17.90288734436035,6877.0
17.90288734436035,6871.0
17.90288734436035,6872.0
17.90288734436035,6873.0
17.90288734436035,6874.0
17.90288734436035,6875.0
17.90288734436035,6876.0
17.90288734436035,6869.0
17.90288734436035,6870.0
17.90288734436035,6864.0
17.90288734436035,6859.0
17.90288734436035,6861.0
17.90288734436035,6863.0
17.90288734436035,6867.0
17.90288734436035,6862.0
17.90288734436035,6860.0
17.976497411727905,6892.0
17.976497411727905,6898.0
17.976497411727905,6897.0
17.976497411727905,6896.0
17.976497411727905,6895.0
17.976497411727905,6894.0
17.976497411727905,6893.0
17.976497411727905,6905.0
17.976497411727905,6906.0
17.976497411727905,6904.0
17.976497411727905,6884.0
17.976497411727905,6888.0
17.976497411727905,6887.0
17.976497411727905,6890.0
17.976497411727905,6889.0
17.976497411727905,6891.0
17.976497411727905,6886.0
17.976497411727905,6883.0
17.976497411727905,6900.0
17.976497411727905,6885.0
17.976497411727905,6899.0
17.976497411727905,6903.0
17.976497411727905,6902.0
17.976497411727905,6901.0
18.034809350967407,6924.0
18.034809350967407,6919.0
18.034809350967407,6918.0
18.034809350967407,6917.0
18.034809350967407,6916.0
18.034809350967407,6915.0
18.034809350967407,6914.0
18.034809350967407,6913.0
18.034809350967407,6912.0
18.034809350967407,6911.0
18.034809350967407,6910.0
18.034809350967407,6909.0
18.034809350967407,6908.0
18.034809350967407,6929.0
18.034809350967407,6928.0
18.034809350967407,6927.0
18.034809350967407,6926.0
18.034809350967407,6925.0
18.034809350967407,6907.0
18.034809350967407,6922.0
18.034809350967407,6923.0
18.034809350967407,6920.0
18.034809350967407,6921.0
18.101865768432617,6945.0
18.101865768432617,6942.0
18.101865768432617,6941.0
18.101865768432617,6944.0
18.101865768432617,6943.0
18.101865768432617,6946.0
18.101865768432617,6940.0
18.101865768432617,6947.0
18.101865768432617,6948.0
18.101865768432617,6949.0
18.101865768432617,6950.0
18.101865768432617,6951.0
18.101865768432617,6952.0
18.101865768432617,6930.0
18.101865768432617,6931.0
18.101865768432617,6939.0
18.101865768432617,6932.0
18.101865768432617,6933.0
18.101865768432617,6934.0
18.101865768432617,6935.0
18.101865768432617,6936.0
18.101865768432617,6937.0
18.101865768432617,6938.0
18.171186685562134,6967.0
18.171186685562134,6955.0
18.171186685562134,6968.0
18.171186685562134,6969.0
18.171186685562134,6970.0
18.171186685562134,6971.0
18.171186685562134,6954.0
18.171186685562134,6965.0
18.171186685562134,6953.0
18.171186685562134,6959.0
18.171186685562134,6960.0
18.171186685562134,6961.0
18.171186685562134,6962.0
18.171186685562134,6963.0
18.171186685562134,6964.0
18.171186685562134,6966.0
18.171186685562134,6957.0
18.171186685562134,6975.0
18.171186685562134,6973.0
18.171186685562134,6972.0
18.171186685562134,6974.0
18.171186685562134,6958.0
18.171186685562134,6956.0
18.255590438842773,6994.0
18.255590438842773,6987.0
18.255590438842773,6988.0
18.255590438842773,6996.0
18.255590438842773,6997.0
18.255590438842773,6992.0
18.255590438842773,6998.0
18.255590438842773,6977.0
18.255590438842773,6980.0
18.255590438842773,6979.0
18.255590438842773,6984.0
18.255590438842773,6989.0
18.255590438842773,6990.0
18.255590438842773,6991.0
18.255590438842773,6999.0
18.255590438842773,6986.0
18.255590438842773,6993.0
18.255590438842773,6995.0
18.255590438842773,6985.0
18.255590438842773,6976.0
18.255590438842773,6982.0
18.255590438842773,6981.0
18.255590438842773,6978.0
18.255590438842773,6983.0
18.326887130737305,7012.0
18.326887130737305,7016.0
18.326887130737305,7010.0
18.326887130737305,7008.0
18.326887130737305,7019.0
18.326887130737305,7020.0
18.326887130737305,7022.0
18.326887130737305,7018.0
18.326887130737305,7021.0
18.326887130737305,7005.0
18.326887130737305,7015.0
18.326887130737305,7007.0
18.326887130737305,7014.0
18.326887130737305,7004.0
18.326887130737305,7017.0
18.326887130737305,7013.0
18.326887130737305,7006.0
18.326887130737305,7009.0
18.326887130737305,7002.0
18.326887130737305,7000.0
18.326887130737305,7001.0
18.326887130737305,7003.0
18.326887130737305,7011.0
18.40366268157959,7045.0
18.40366268157959,7046.0
18.40366268157959,7036.0
18.40366268157959,7027.0
18.40366268157959,7028.0
18.40366268157959,7029.0
18.40366268157959,7030.0
18.40366268157959,7032.0
18.40366268157959,7023.0
18.40366268157959,7024.0
18.40366268157959,7033.0
18.40366268157959,7035.0
18.40366268157959,7031.0
18.40366268157959,7043.0
18.40366268157959,7044.0
18.40366268157959,7037.0
18.40366268157959,7040.0
18.40366268157959,7039.0
18.40366268157959,7041.0
18.40366268157959,7034.0
18.40366268157959,7026.0
18.40366268157959,7042.0
18.40366268157959,7025.0
18.40366268157959,7038.0
18.471789121627808,7050.0
18.471789121627808,7049.0
18.471789121627808,7048.0
18.471789121627808,7052.0
18.471789121627808,7059.0
18.471789121627808,7058.0
18.471789121627808,7057.0
18.471789121627808,7047.0
18.471789121627808,7060.0
18.471789121627808,7063.0
18.471789121627808,7061.0
18.471789121627808,7067.0
18.471789121627808,7066.0
18.471789121627808,7065.0
18.471789121627808,7064.0
18.471789121627808,7062.0
18.471789121627808,7051.0
18.471789121627808,7069.0
18.471789121627808,7068.0
18.471789121627808,7053.0
18.471789121627808,7054.0
18.471789121627808,7055.0
18.471789121627808,7056.0
18.539965867996216,7081.0
18.539965867996216,7080.0
18.539965867996216,7079.0
18.539965867996216,7078.0
18.539965867996216,7071.0
18.539965867996216,7091.0
18.539965867996216,7090.0
18.539965867996216,7085.0
18.539965867996216,7087.0
18.539965867996216,7088.0
18.539965867996216,7086.0
18.539965867996216,7089.0
18.539965867996216,7074.0
18.539965867996216,7072.0
18.539965867996216,7073.0
18.539965867996216,7070.0
18.539965867996216,7077.0
18.539965867996216,7076.0
18.539965867996216,7092.0
18.539965867996216,7084.0
18.539965867996216,7082.0
18.539965867996216,7083.0
18.539965867996216,7075.0
18.60642647743225,7107.0
18.60642647743225,7112.0
18.60642647743225,7111.0
18.60642647743225,7109.0
18.60642647743225,7108.0
18.60642647743225,7095.0
18.60642647743225,7093.0
18.60642647743225,7098.0
18.60642647743225,7099.0
18.60642647743225,7096.0
18.60642647743225,7094.0
18.60642647743225,7113.0
18.60642647743225,7097.0
18.60642647743225,7110.0
18.60642647743225,7106.0
18.60642647743225,7100.0
18.60642647743225,7103.0
18.60642647743225,7102.0
18.60642647743225,7105.0
18.60642647743225,7104.0
18.60642647743225,7101.0
18.686529636383057,7115.0
18.686529636383057,7114.0
18.686529636383057,7133.0
18.686529636383057,7124.0
18.686529636383057,7121.0
18.686529636383057,7120.0
18.686529636383057,7123.0
18.686529636383057,7122.0
18.686529636383057,7118.0
18.686529636383057,7119.0
18.686529636383057,7131.0
18.686529636383057,7130.0
18.686529636383057,7129.0
18.686529636383057,7128.0
18.686529636383057,7127.0
18.686529636383057,7126.0
18.686529636383057,7125.0
18.686529636383057,7134.0
18.686529636383057,7117.0
18.686529636383057,7116.0
18.686529636383057,7132.0
18.759256601333618,7149.0
18.759256601333618,7148.0
18.759256601333618,7151.0
18.759256601333618,7150.0
18.759256601333618,7138.0
18.759256601333618,7139.0
18.759256601333618,7136.0
18.759256601333618,7154.0
18.759256601333618,7155.0
18.759256601333618,7152.0
18.759256601333618,7153.0
18.759256601333618,7140.0
18.759256601333618,7137.0
18.759256601333618,7144.0
18.759256601333618,7145.0
18.759256601333618,7146.0
18.759256601333618,7142.0
18.759256601333618,7147.0
18.759256601333618,7143.0
18.759256601333618,7135.0
18.759256601333618,7141.0
18.81937289237976,7172.0
18.81937289237976,7167.0
18.81937289237976,7168.0
18.81937289237976,7169.0
18.81937289237976,7166.0
18.81937289237976,7176.0
18.81937289237976,7157.0
18.81937289237976,7156.0
18.81937289237976,7159.0
18.81937289237976,7170.0
18.81937289237976,7175.0
18.81937289237976,7173.0
18.81937289237976,7164.0
18.81937289237976,7165.0
18.81937289237976,7171.0
18.81937289237976,7158.0
18.81937289237976,7160.0
18.81937289237976,7174.0
18.81937289237976,7162.0
18.81937289237976,7163.0
18.81937289237976,7161.0
18.88639235496521,7190.0
18.88639235496521,7177.0
18.88639235496521,7178.0
18.88639235496521,7179.0
18.88639235496521,7191.0
18.88639235496521,7189.0
18.88639235496521,7184.0
18.88639235496521,7185.0
18.88639235496521,7188.0
18.88639235496521,7182.0
18.88639235496521,7183.0
18.88639235496521,7194.0
18.88639235496521,7195.0
18.88639235496521,7193.0
18.88639235496521,7192.0
18.88639235496521,7186.0
18.88639235496521,7187.0
18.88639235496521,7196.0
18.88639235496521,7180.0
18.88639235496521,7181.0
18.965643405914307,7204.0
18.965643405914307,7198.0
18.965643405914307,7199.0
18.965643405914307,7197.0
18.965643405914307,7201.0
18.965643405914307,7210.0
18.965643405914307,7211.0
18.965643405914307,7208.0
18.965643405914307,7209.0
18.965643405914307,7207.0
18.965643405914307,7200.0
18.965643405914307,7203.0
18.965643405914307,7202.0
18.965643405914307,7215.0
18.965643405914307,7216.0
18.965643405914307,7212.0
18.965643405914307,7205.0
18.965643405914307,7214.0
18.965643405914307,7213.0
18.965643405914307,7206.0
19.038123607635498,7229.0
19.038123607635498,7223.0
19.038123607635498,7217.0
19.038123607635498,7225.0
19.038123607635498,7228.0
19.038123607635498,7220.0
19.038123607635498,7224.0
19.038123607635498,7218.0
19.038123607635498,7221.0
19.038123607635498,7234.0
19.038123607635498,7233.0
19.038123607635498,7232.0
19.038123607635498,7226.0
19.038123607635498,7230.0
19.038123607635498,7231.0
19.038123607635498,7235.0
19.038123607635498,7236.0
19.038123607635498,7222.0
19.038123607635498,7219.0
19.038123607635498,7227.0
19.091501235961914,7247.0
19.091501235961914,7249.0
19.091501235961914,7252.0
19.091501235961914,7246.0
19.091501235961914,7253.0
19.091501235961914,7245.0
19.091501235961914,7244.0
19.091501235961914,7240.0
19.091501235961914,7238.0
19.091501235961914,7256.0
19.091501235961914,7248.0
19.091501235961914,7242.0
19.091501235961914,7250.0
19.091501235961914,7239.0
19.091501235961914,7243.0
19.091501235961914,7254.0
19.091501235961914,7241.0
19.091501235961914,7237.0
19.091501235961914,7251.0
19.091501235961914,7255.0
19.1460702419281,7263.0
19.1460702419281,7259.0
19.1460702419281,7257.0
19.1460702419281,7258.0
19.1460702419281,7264.0
19.1460702419281,7272.0
19.1460702419281,7273.0
19.1460702419281,7274.0
19.1460702419281,7271.0
19.1460702419281,7275.0
19.1460702419281,7262.0
19.1460702419281,7267.0
19.1460702419281,7268.0
19.1460702419281,7265.0
19.1460702419281,7266.0
19.1460702419281,7260.0
19.1460702419281,7261.0
19.1460702419281,7270.0
19.1460702419281,7269.0
19.2101309299469,7279.0
19.2101309299469,7280.0
19.2101309299469,7281.0
19.2101309299469,7282.0
19.2101309299469,7283.0
19.2101309299469,7284.0
19.2101309299469,7285.0
19.2101309299469,7287.0
19.2101309299469,7291.0
19.2101309299469,7288.0
19.2101309299469,7289.0
19.2101309299469,7290.0
19.2101309299469,7278.0
19.2101309299469,7293.0
19.2101309299469,7292.0
19.2101309299469,7286.0
19.2101309299469,7276.0
19.2101309299469,7277.0
19.2101309299469,7294.0
19.271220445632935,7308.0
19.271220445632935,7296.0
19.271220445632935,7313.0
19.271220445632935,7311.0
19.271220445632935,7312.0
19.271220445632935,7298.0
19.271220445632935,7305.0
19.271220445632935,7300.0
19.271220445632935,7299.0
19.271220445632935,7306.0
19.271220445632935,7309.0
19.271220445632935,7297.0
19.271220445632935,7303.0
19.271220445632935,7310.0
19.271220445632935,7304.0
19.271220445632935,7307.0
19.271220445632935,7302.0
19.271220445632935,7301.0
19.271220445632935,7295.0
19.33149766921997,7314.0
19.33149766921997,7315.0
19.33149766921997,7317.0
19.33149766921997,7319.0
19.33149766921997,7328.0
19.33149766921997,7327.0
19.33149766921997,7331.0
19.33149766921997,7321.0
19.33149766921997,7322.0
19.33149766921997,7324.0
19.33149766921997,7320.0
19.33149766921997,7316.0
19.33149766921997,7326.0
19.33149766921997,7325.0
19.33149766921997,7329.0
19.33149766921997,7332.0
19.33149766921997,7330.0
19.33149766921997,7323.0
19.33149766921997,7318.0
19.38748025894165,7342.0
19.38748025894165,7345.0
19.38748025894165,7344.0
19.38748025894165,7343.0
19.38748025894165,7341.0
19.38748025894165,7348.0
19.38748025894165,7340.0
19.38748025894165,7334.0
19.38748025894165,7333.0
19.38748025894165,7336.0
19.38748025894165,7338.0
19.38748025894165,7337.0
19.38748025894165,7335.0
19.38748025894165,7339.0
19.38748025894165,7350.0
19.38748025894165,7347.0
19.38748025894165,7349.0
19.38748025894165,7346.0
19.45573115348816,7366.0
19.45573115348816,7367.0
19.45573115348816,7357.0
19.45573115348816,7352.0
19.45573115348816,7356.0
19.45573115348816,7351.0
19.45573115348816,7358.0
19.45573115348816,7363.0
19.45573115348816,7364.0
19.45573115348816,7362.0
19.45573115348816,7353.0
19.45573115348816,7354.0
19.45573115348816,7355.0
19.45573115348816,7359.0
19.45573115348816,7365.0
19.45573115348816,7360.0
19.45573115348816,7361.0
19.527334690093994,7380.0
19.527334690093994,7370.0
19.527334690093994,7368.0
19.527334690093994,7369.0
19.527334690093994,7377.0
19.527334690093994,7375.0
19.527334690093994,7373.0
19.527334690093994,7372.0
19.527334690093994,7382.0
19.527334690093994,7376.0
19.527334690093994,7374.0
19.527334690093994,7383.0
19.527334690093994,7378.0
19.527334690093994,7381.0
19.527334690093994,7379.0
19.527334690093994,7371.0
19.591142177581787,7392.0
19.591142177581787,7393.0
19.591142177581787,7398.0
19.591142177581787,7394.0
19.591142177581787,7396.0
19.591142177581787,7397.0
19.591142177581787,7390.0
19.591142177581787,7385.0
19.591142177581787,7386.0
19.591142177581787,7387.0
19.591142177581787,7391.0
19.591142177581787,7384.0
19.591142177581787,7395.0
19.591142177581787,7388.0
19.591142177581787,7389.0
19.658698797225952,7405.0
19.658698797225952,7403.0
19.658698797225952,7409.0
19.658698797225952,7404.0
19.658698797225952,7400.0
19.658698797225952,7407.0
19.658698797225952,7408.0
19.658698797225952,7401.0
19.658698797225952,7399.0
19.658698797225952,7406.0
19.658698797225952,7410.0
19.658698797225952,7411.0
19.658698797225952,7412.0
19.658698797225952,7402.0
19.729657649993896,7420.0
19.729657649993896,7416.0
19.729657649993896,7417.0
19.729657649993896,7421.0
19.729657649993896,7425.0
19.729657649993896,7426.0
19.729657649993896,7414.0
19.729657649993896,7413.0
19.729657649993896,7415.0
19.729657649993896,7419.0
19.729657649993896,7422.0
19.729657649993896,7424.0
19.729657649993896,7418.0
19.729657649993896,7423.0
19.794684410095215,7429.0
19.794684410095215,7436.0
19.794684410095215,7437.0
19.794684410095215,7430.0
19.794684410095215,7431.0
19.794684410095215,7432.0
19.794684410095215,7433.0
19.794684410095215,7434.0
19.794684410095215,7435.0
19.794684410095215,7427.0
19.794684410095215,7428.0
19.794684410095215,7440.0
19.794684410095215,7438.0
19.794684410095215,7439.0
19.865991353988647,7451.0
19.865991353988647,7443.0
19.865991353988647,7449.0
19.865991353988647,7450.0
19.865991353988647,7448.0
19.865991353988647,7447.0
19.865991353988647,7445.0
19.865991353988647,7444.0
19.865991353988647,7441.0
19.865991353988647,7442.0
19.865991353988647,7453.0
19.865991353988647,7452.0
19.865991353988647,7454.0
19.865991353988647,7446.0
19.929110050201416,7458.0
19.929110050201416,7457.0
19.929110050201416,7462.0
19.929110050201416,7468.0
19.929110050201416,7460.0
19.929110050201416,7461.0
19.929110050201416,7463.0
19.929110050201416,7467.0
19.929110050201416,7466.0
19.929110050201416,7459.0
19.929110050201416,7465.0
19.929110050201416,7464.0
19.929110050201416,7455.0
19.929110050201416,7456.0
20.014777183532715,7483.0
20.014777183532715,7479.0
20.014777183532715,7469.0
20.014777183532715,7475.0
20.014777183532715,7478.0
20.014777183532715,7470.0
20.014777183532715,7480.0
20.014777183532715,7473.0
20.014777183532715,7474.0
20.014777183532715,7482.0
20.014777183532715,7476.0
20.014777183532715,7481.0
20.014777183532715,7477.0
20.014777183532715,7471.0
20.014777183532715,7472.0
20.0896213054657,7492.0
20.0896213054657,7499.0
20.0896213054657,7487.0
20.0896213054657,7488.0
20.0896213054657,7495.0
20.0896213054657,7486.0
20.0896213054657,7491.0
20.0896213054657,7493.0
20.0896213054657,7484.0
20.0896213054657,7494.0
20.0896213054657,7485.0
20.0896213054657,7496.0
20.0896213054657,7497.0
20.0896213054657,7490.0
20.0896213054657,7498.0
20.0896213054657,7489.0
20.146764755249023,7513.0
20.146764755249023,7510.0
20.146764755249023,7512.0
20.146764755249023,7505.0
20.146764755249023,7504.0
20.146764755249023,7516.0
20.146764755249023,7503.0
20.146764755249023,7500.0
20.146764755249023,7515.0
20.146764755249023,7514.0
20.146764755249023,7506.0
20.146764755249023,7501.0
20.146764755249023,7508.0
20.146764755249023,7511.0
20.146764755249023,7502.0
20.146764755249023,7507.0
20.146764755249023,7509.0
20.211185693740845,7527.0
20.211185693740845,7519.0
20.211185693740845,7528.0
20.211185693740845,7529.0
20.211185693740845,7522.0
20.211185693740845,7531.0
20.211185693740845,7518.0
20.211185693740845,7533.0
20.211185693740845,7532.0
20.211185693740845,7530.0
20.211185693740845,7523.0
20.211185693740845,7524.0
20.211185693740845,7517.0
20.211185693740845,7520.0
20.211185693740845,7526.0
20.211185693740845,7525.0
20.211185693740845,7521.0
20.289777517318726,7545.0
20.289777517318726,7544.0
20.289777517318726,7534.0
20.289777517318726,7535.0
20.289777517318726,7536.0
20.289777517318726,7539.0
20.289777517318726,7538.0
20.289777517318726,7541.0
20.289777517318726,7547.0
20.289777517318726,7540.0
20.289777517318726,7546.0
20.289777517318726,7537.0
20.289777517318726,7542.0
20.289777517318726,7543.0
20.289777517318726,7549.0
20.289777517318726,7548.0
20.349674940109253,7564.0
20.349674940109253,7565.0
20.349674940109253,7562.0
20.349674940109253,7563.0
20.349674940109253,7556.0
20.349674940109253,7557.0
20.349674940109253,7554.0
20.349674940109253,7555.0
20.349674940109253,7560.0
20.349674940109253,7561.0
20.349674940109253,7550.0
20.349674940109253,7551.0
20.349674940109253,7552.0
20.349674940109253,7553.0
20.349674940109253,7558.0
20.349674940109253,7559.0
20.413760662078857,7581.0
20.413760662078857,7580.0
20.413760662078857,7576.0
20.413760662078857,7577.0
20.413760662078857,7568.0
20.413760662078857,7569.0
20.413760662078857,7572.0
20.413760662078857,7573.0
20.413760662078857,7571.0
20.413760662078857,7570.0
20.413760662078857,7574.0
20.413760662078857,7575.0
20.413760662078857,7566.0
20.413760662078857,7567.0
20.413760662078857,7579.0
20.413760662078857,7578.0
20.470839738845825,7597.0
20.470839738845825,7596.0
20.470839738845825,7587.0
20.470839738845825,7586.0
20.470839738845825,7592.0
20.470839738845825,7593.0
20.470839738845825,7585.0
20.470839738845825,7584.0
20.470839738845825,7595.0
20.470839738845825,7594.0
20.470839738845825,7589.0
20.470839738845825,7588.0
20.470839738845825,7590.0
20.470839738845825,7591.0
20.470839738845825,7583.0
20.470839738845825,7582.0
20.53871726989746,7604.0
20.53871726989746,7605.0
20.53871726989746,7599.0
20.53871726989746,7598.0
20.53871726989746,7600.0
20.53871726989746,7601.0
20.53871726989746,7611.0
20.53871726989746,7610.0
20.53871726989746,7613.0
20.53871726989746,7612.0
20.53871726989746,7606.0
20.53871726989746,7607.0
20.53871726989746,7602.0
20.53871726989746,7603.0
20.53871726989746,7608.0
20.53871726989746,7609.0
20.61338448524475,7618.0
20.61338448524475,7619.0
20.61338448524475,7624.0
20.61338448524475,7625.0
20.61338448524475,7615.0
20.61338448524475,7614.0
20.61338448524475,7616.0
20.61338448524475,7617.0
20.61338448524475,7628.0
20.61338448524475,7629.0
20.61338448524475,7626.0
20.61338448524475,7627.0
20.61338448524475,7621.0
20.61338448524475,7620.0
20.61338448524475,7622.0
20.61338448524475,7623.0
20.672144889831543,7637.0
20.672144889831543,7636.0
20.672144889831543,7635.0
20.672144889831543,7634.0
20.672144889831543,7639.0
20.672144889831543,7638.0
20.672144889831543,7645.0
20.672144889831543,7644.0
20.672144889831543,7643.0
20.672144889831543,7642.0
20.672144889831543,7630.0
20.672144889831543,7631.0
20.672144889831543,7632.0
20.672144889831543,7633.0
20.672144889831543,7640.0
20.672144889831543,7641.0
20.74323868751526,7654.0
20.74323868751526,7655.0
20.74323868751526,7646.0
20.74323868751526,7656.0
20.74323868751526,7661.0
20.74323868751526,7647.0
20.74323868751526,7662.0
20.74323868751526,7660.0
20.74323868751526,7659.0
20.74323868751526,7658.0
20.74323868751526,7649.0
20.74323868751526,7648.0
20.74323868751526,7653.0
20.74323868751526,7652.0
20.74323868751526,7651.0
20.74323868751526,7650.0
20.74323868751526,7657.0
20.800029754638672,7663.0
20.800029754638672,7667.0
20.800029754638672,7670.0
20.800029754638672,7677.0
20.800029754638672,7676.0
20.800029754638672,7674.0
20.800029754638672,7675.0
20.800029754638672,7666.0
20.800029754638672,7665.0
20.800029754638672,7664.0
20.800029754638672,7671.0
20.800029754638672,7673.0
20.800029754638672,7672.0
20.800029754638672,7668.0
20.800029754638672,7669.0
20.800029754638672,7678.0
20.800029754638672,7679.0
20.87602424621582,7696.0
20.87602424621582,7697.0
20.87602424621582,7695.0
20.87602424621582,7694.0
20.87602424621582,7685.0
20.87602424621582,7684.0
20.87602424621582,7688.0
20.87602424621582,7689.0
20.87602424621582,7693.0
20.87602424621582,7692.0
20.87602424621582,7682.0
20.87602424621582,7683.0
20.87602424621582,7686.0
20.87602424621582,7687.0
20.87602424621582,7680.0
20.87602424621582,7681.0
20.87602424621582,7690.0
20.87602424621582,7691.0
20.94528555870056,7711.0
20.94528555870056,7710.0
20.94528555870056,7713.0
20.94528555870056,7712.0
20.94528555870056,7703.0
20.94528555870056,7702.0
20.94528555870056,7716.0
20.94528555870056,7715.0
20.94528555870056,7707.0
20.94528555870056,7704.0
20.94528555870056,7698.0
20.94528555870056,7699.0
20.94528555870056,7709.0
20.94528555870056,7708.0
20.94528555870056,7706.0
20.94528555870056,7714.0
20.94528555870056,7701.0
20.94528555870056,7705.0
20.94528555870056,7700.0
21.00440502166748,7732.0
21.00440502166748,7723.0
21.00440502166748,7722.0
21.00440502166748,7731.0
21.00440502166748,7730.0
21.00440502166748,7725.0
21.00440502166748,7721.0
21.00440502166748,7717.0
21.00440502166748,7720.0
21.00440502166748,7726.0
21.00440502166748,7727.0
21.00440502166748,7719.0
21.00440502166748,7718.0
21.00440502166748,7733.0
21.00440502166748,7724.0
21.00440502166748,7729.0
21.00440502166748,7728.0
21.00440502166748,7735.0
21.00440502166748,7734.0
21.077064037322998,7742.0
21.077064037322998,7743.0
21.077064037322998,7737.0
21.077064037322998,7736.0
21.077064037322998,7744.0
21.077064037322998,7745.0
21.077064037322998,7738.0
21.077064037322998,7739.0
21.077064037322998,7754.0
21.077064037322998,7755.0
21.077064037322998,7751.0
21.077064037322998,7750.0
21.077064037322998,7746.0
21.077064037322998,7747.0
21.077064037322998,7741.0
21.077064037322998,7740.0
21.077064037322998,7749.0
21.077064037322998,7748.0
21.077064037322998,7752.0
21.077064037322998,7753.0
21.140604734420776,7763.0
21.140604734420776,7762.0
21.140604734420776,7765.0
21.140604734420776,7764.0
21.140604734420776,7770.0
21.140604734420776,7771.0
21.140604734420776,7769.0
21.140604734420776,7768.0
21.140604734420776,7760.0
21.140604734420776,7761.0
21.140604734420776,7766.0
21.140604734420776,7767.0
21.140604734420776,7756.0
21.140604734420776,7772.0
21.140604734420776,7774.0
21.140604734420776,7773.0
21.140604734420776,7758.0
21.140604734420776,7757.0
21.140604734420776,7759.0
21.215720176696777,7789.0
21.215720176696777,7791.0
21.215720176696777,7788.0
21.215720176696777,7793.0
21.215720176696777,7792.0
21.215720176696777,7775.0
21.215720176696777,7778.0
21.215720176696777,7784.0
21.215720176696777,7782.0
21.215720176696777,7785.0
21.215720176696777,7790.0
21.215720176696777,7781.0
21.215720176696777,7780.0
21.215720176696777,7777.0
21.215720176696777,7776.0
21.215720176696777,7783.0
21.215720176696777,7786.0
21.215720176696777,7779.0
21.215720176696777,7787.0
21.285083055496216,7799.0
21.285083055496216,7798.0
21.285083055496216,7794.0
21.285083055496216,7795.0
21.285083055496216,7797.0
21.285083055496216,7796.0
21.285083055496216,7800.0
21.285083055496216,7801.0
21.285083055496216,7803.0
21.285083055496216,7802.0
21.285083055496216,7807.0
21.285083055496216,7806.0
21.285083055496216,7809.0
21.285083055496216,7808.0
21.285083055496216,7805.0
21.285083055496216,7804.0
21.285083055496216,7813.0
21.285083055496216,7812.0
21.285083055496216,7810.0
21.285083055496216,7811.0
21.351240158081055,7823.0
21.351240158081055,7822.0
21.351240158081055,7829.0
21.351240158081055,7828.0
21.351240158081055,7825.0
21.351240158081055,7824.0
21.351240158081055,7817.0
21.351240158081055,7816.0
21.351240158081055,7814.0
21.351240158081055,7815.0
21.351240158081055,7833.0
21.351240158081055,7832.0
21.351240158081055,7826.0
21.351240158081055,7827.0
21.351240158081055,7831.0
21.351240158081055,7830.0
21.351240158081055,7820.0
21.351240158081055,7821.0
21.351240158081055,7819.0
21.351240158081055,7818.0
21.40499210357666,7845.0
21.40499210357666,7844.0
21.40499210357666,7838.0
21.40499210357666,7839.0
21.40499210357666,7836.0
21.40499210357666,7837.0
21.40499210357666,7848.0
21.40499210357666,7849.0
21.40499210357666,7840.0
21.40499210357666,7841.0
21.40499210357666,7846.0
21.40499210357666,7847.0
21.40499210357666,7843.0
21.40499210357666,7842.0
21.40499210357666,7835.0
21.40499210357666,7834.0
21.40499210357666,7852.0
21.40499210357666,7853.0
21.40499210357666,7850.0
21.40499210357666,7851.0
21.474131107330322,7854.0
21.474131107330322,7855.0
21.474131107330322,7865.0
21.474131107330322,7864.0
21.474131107330322,7859.0
21.474131107330322,7858.0
21.474131107330322,7856.0
21.474131107330322,7857.0
21.474131107330322,7862.0
21.474131107330322,7870.0
21.474131107330322,7871.0
21.474131107330322,7872.0
21.474131107330322,7860.0
21.474131107330322,7861.0
21.474131107330322,7867.0
21.474131107330322,7866.0
21.474131107330322,7863.0
21.474131107330322,7869.0
21.474131107330322,7868.0
21.558109760284424,7885.0
21.558109760284424,7888.0
21.558109760284424,7884.0
21.558109760284424,7886.0
21.558109760284424,7887.0
21.558109760284424,7889.0
21.558109760284424,7891.0
21.558109760284424,7882.0
