COUNT,Count,Percentage
29.163,1182,77.81435154707044
85.58,45,2.9624753127057275
141.3,33,2.1724818959842
197.01999999999998,33,2.1724818959842
252.74,27,1.7774851876234365
308.46000000000004,45,2.9624753127057275
364.18,40,2.633311389071758
419.9,33,2.1724818959842
475.62,24,1.5799868334430547
531.34,25,1.6458196181698486
587.06,13,0.8558262014483212
642.78,5,0.32916392363396973
698.5,5,0.32916392363396973
754.22,2,0.1316655694535879
865.66,2,0.1316655694535879
