batch_num_tokens,cdf
1.0,0.00018129079042784627
1.0,0.00036258158085569254
1.0,0.0005438723712835388
1.0,0.0007251631617113851
1.0,0.0009064539521392314
2.0,0.0010877447425670776
3.0,0.0012690355329949238
3.0,0.0014503263234227702
3.0,0.0016316171138506164
3.0,0.0018129079042784628
3.0,0.001994198694706309
3.0,0.002175489485134155
3.0,0.0023567802755620013
4.0,0.0025380710659898475
4.0,0.002719361856417694
4.0,0.0029006526468455403
4.0,0.0030819434372733865
4.0,0.0032632342277012327
4.0,0.003444525018129079
5.0,0.0036258158085569255
5.0,0.0038071065989847717
5.0,0.003988397389412618
6.0,0.004169688179840464
8.0,0.00435097897026831
8.0,0.0045322697606961565
8.0,0.004713560551124003
8.0,0.004894851341551849
8.0,0.005076142131979695
8.0,0.005257432922407542
8.0,0.005438723712835388
8.0,0.0056200145032632345
8.0,0.005801305293691081
8.0,0.005982596084118927
8.0,0.006163886874546773
10.0,0.006345177664974619
10.0,0.006526468455402465
10.0,0.006707759245830312
10.0,0.006889050036258158
10.0,0.007070340826686004
10.0,0.007251631617113851
10.0,0.007432922407541697
10.0,0.007614213197969543
10.0,0.00779550398839739
10.0,0.007976794778825236
10.0,0.008158085569253081
10.0,0.008339376359680928
10.0,0.008520667150108775
10.0,0.00870195794053662
10.0,0.008883248730964468
10.0,0.009064539521392313
10.0,0.00924583031182016
10.0,0.009427121102248005
15.0,0.009608411892675852
16.0,0.009789702683103698
16.0,0.009970993473531545
16.0,0.01015228426395939
17.0,0.010333575054387237
17.0,0.010514865844815084
18.0,0.01069615663524293
19.0,0.010877447425670777
19.0,0.011058738216098622
19.0,0.011240029006526469
19.0,0.011421319796954314
19.0,0.011602610587382161
19.0,0.011783901377810007
19.0,0.011965192168237854
19.0,0.012146482958665699
19.0,0.012327773749093546
19.0,0.012509064539521393
19.0,0.012690355329949238
19.0,0.012871646120377086
19.0,0.01305293691080493
19.0,0.013234227701232778
20.0,0.013415518491660623
20.0,0.01359680928208847
20.0,0.013778100072516316
20.0,0.013959390862944163
20.0,0.014140681653372008
20.0,0.014321972443799855
20.0,0.014503263234227702
20.0,0.014684554024655547
20.0,0.014865844815083394
20.0,0.01504713560551124
20.0,0.015228426395939087
20.0,0.015409717186366932
20.0,0.01559100797679478
20.0,0.015772298767222626
20.0,0.01595358955765047
20.0,0.016134880348078317
20.0,0.016316171138506162
20.0,0.01649746192893401
20.0,0.016678752719361856
20.0,0.0168600435097897
20.0,0.01704133430021755
20.0,0.017222625090645396
20.0,0.01740391588107324
20.0,0.017585206671501086
20.0,0.017766497461928935
20.0,0.01794778825235678
20.0,0.018129079042784626
20.0,0.01831036983321247
20.0,0.01849166062364032
20.0,0.018672951414068165
20.0,0.01885424220449601
20.0,0.01903553299492386
20.0,0.019216823785351705
20.0,0.01939811457577955
20.0,0.019579405366207395
20.0,0.019760696156635244
20.0,0.01994198694706309
20.0,0.020123277737490935
20.0,0.02030456852791878
20.0,0.02048585931834663
20.0,0.020667150108774474
20.0,0.02084844089920232
20.0,0.02102973168963017
20.0,0.021211022480058014
20.0,0.02139231327048586
20.0,0.021573604060913704
20.0,0.021754894851341553
20.0,0.0219361856417694
20.0,0.022117476432197244
20.0,0.02229876722262509
20.0,0.022480058013052938
20.0,0.022661348803480783
20.0,0.02284263959390863
20.0,0.023023930384336477
20.0,0.023205221174764323
20.0,0.023386511965192168
20.0,0.023567802755620013
20.0,0.023749093546047862
20.0,0.023930384336475707
20.0,0.024111675126903553
20.0,0.024292965917331398
20.0,0.024474256707759247
20.0,0.024655547498187092
21.0,0.024836838288614937
21.0,0.025018129079042786
21.0,0.02519941986947063
21.0,0.025380710659898477
21.0,0.025562001450326322
21.0,0.02574329224075417
21.0,0.025924583031182016
21.0,0.02610587382160986
21.0,0.026287164612037707
21.0,0.026468455402465556
21.0,0.0266497461928934
21.0,0.026831036983321246
21.0,0.027012327773749095
21.0,0.02719361856417694
21.0,0.027374909354604786
21.0,0.02755620014503263
22.0,0.02773749093546048
22.0,0.027918781725888325
22.0,0.02810007251631617
22.0,0.028281363306744016
22.0,0.028462654097171865
22.0,0.02864394488759971
22.0,0.028825235678027555
22.0,0.029006526468455404
22.0,0.02918781725888325
22.0,0.029369108049311095
22.0,0.02955039883973894
22.0,0.02973168963016679
22.0,0.029912980420594634
22.0,0.03009427121102248
22.0,0.030275562001450325
22.0,0.030456852791878174
22.0,0.03063814358230602
22.0,0.030819434372733864
22.0,0.031000725163161713
22.0,0.03118201595358956
22.0,0.031363306744017404
22.0,0.03154459753444525
22.0,0.031725888324873094
22.0,0.03190717911530094
22.0,0.03208846990572879
22.0,0.032269760696156634
22.0,0.03245105148658448
22.0,0.032632342277012324
22.0,0.03281363306744017
22.0,0.03299492385786802
22.0,0.033176214648295864
22.0,0.03335750543872371
22.0,0.03353879622915156
22.0,0.0337200870195794
22.0,0.03390137781000725
23.0,0.0340826686004351
23.0,0.03426395939086294
23.0,0.03444525018129079
23.0,0.03462654097171863
23.0,0.03480783176214648
23.0,0.03498912255257433
23.0,0.03517041334300217
23.0,0.03535170413343002
23.0,0.03553299492385787
23.0,0.03571428571428571
23.0,0.03589557650471356
23.0,0.03607686729514141
23.0,0.03625815808556925
23.0,0.0364394488759971
23.0,0.03662073966642494
23.0,0.03680203045685279
23.0,0.03698332124728064
23.0,0.03716461203770848
23.0,0.03734590282813633
23.0,0.03752719361856418
23.0,0.03770848440899202
23.0,0.03788977519941987
23.0,0.03807106598984772
23.0,0.03825235678027556
23.0,0.03843364757070341
23.0,0.03861493836113125
24.0,0.0387962291515591
24.0,0.03897751994198695
24.0,0.03915881073241479
24.0,0.03934010152284264
24.0,0.03952139231327049
24.0,0.03970268310369833
24.0,0.03988397389412618
24.0,0.04006526468455403
24.0,0.04024655547498187
24.0,0.04042784626540972
24.0,0.04060913705583756
24.0,0.04079042784626541
24.0,0.04097171863669326
24.0,0.0411530094271211
24.0,0.04133430021754895
24.0,0.0415155910079768
24.0,0.04169688179840464
24.0,0.04187817258883249
24.0,0.04205946337926034
24.0,0.04224075416968818
24.0,0.04242204496011603
24.0,0.04260333575054387
24.0,0.04278462654097172
24.0,0.04296591733139957
24.0,0.04314720812182741
24.0,0.04332849891225526
24.0,0.043509789702683106
24.0,0.04369108049311095
24.0,0.0438723712835388
25.0,0.044053662073966646
25.0,0.04423495286439449
25.0,0.044416243654822336
25.0,0.04459753444525018
25.0,0.04477882523567803
25.0,0.044960116026105876
25.0,0.04514140681653372
25.0,0.045322697606961566
25.0,0.045503988397389415
25.0,0.04568527918781726
25.0,0.045866569978245106
25.0,0.046047860768672955
25.0,0.046229151559100796
25.0,0.046410442349528645
25.0,0.04659173313995649
25.0,0.046773023930384336
25.0,0.046954314720812185
25.0,0.04713560551124003
25.0,0.047316896301667875
25.0,0.047498187092095724
25.0,0.047679477882523566
25.0,0.047860768672951415
25.0,0.048042059463379264
25.0,0.048223350253807105
25.0,0.048404641044234954
25.0,0.048585931834662796
25.0,0.048767222625090645
25.0,0.048948513415518494
25.0,0.049129804205946336
25.0,0.049311094996374184
25.0,0.04949238578680203
25.0,0.049673676577229875
25.0,0.049854967367657724
25.0,0.05003625815808557
25.0,0.050217548948513414
26.0,0.05039883973894126
26.0,0.050580130529369105
26.0,0.050761421319796954
26.0,0.0509427121102248
26.0,0.051124002900652644
26.0,0.05130529369108049
26.0,0.05148658448150834
26.0,0.051667875271936184
26.0,0.05184916606236403
26.0,0.05203045685279188
27.0,0.05221174764321972
27.0,0.05239303843364757
27.0,0.052574329224075414
27.0,0.05275562001450326
27.0,0.05293691080493111
27.0,0.05311820159535895
27.0,0.0532994923857868
27.0,0.05348078317621465
27.0,0.05366207396664249
27.0,0.05384336475707034
27.0,0.05402465554749819
27.0,0.05420594633792603
27.0,0.05438723712835388
27.0,0.05456852791878172
27.0,0.05474981870920957
27.0,0.05493110949963742
27.0,0.05511240029006526
27.0,0.05529369108049311
27.0,0.05547498187092096
27.0,0.0556562726613488
27.0,0.05583756345177665
27.0,0.0560188542422045
27.0,0.05620014503263234
28.0,0.05638143582306019
28.0,0.05656272661348803
28.0,0.05674401740391588
28.0,0.05692530819434373
29.0,0.05710659898477157
29.0,0.05728788977519942
29.0,0.05746918056562727
29.0,0.05765047135605511
29.0,0.05783176214648296
29.0,0.05801305293691081
29.0,0.05819434372733865
29.0,0.0583756345177665
30.0,0.05855692530819434
30.0,0.05873821609862219
31.0,0.05891950688905004
32.0,0.05910079767947788
32.0,0.05928208846990573
32.0,0.05946337926033358
33.0,0.05964467005076142
35.0,0.05982596084118927
35.0,0.06000725163161712
35.0,0.06018854242204496
35.0,0.06036983321247281
35.0,0.06055112400290065
35.0,0.0607324147933285
35.0,0.06091370558375635
35.0,0.06109499637418419
35.0,0.06127628716461204
35.0,0.06145757795503989
36.0,0.06163886874546773
36.0,0.06182015953589558
36.0,0.062001450326323426
37.0,0.06218274111675127
38.0,0.06236403190717912
40.0,0.06254532269760696
41.0,0.06272661348803481
42.0,0.06290790427846266
47.0,0.0630891950688905
54.0,0.06327048585931834
57.0,0.06345177664974619
61.0,0.06363306744017404
63.0,0.06381435823060189
65.0,0.06399564902102974
68.0,0.06417693981145758
79.0,0.06435823060188542
122.0,0.06453952139231327
147.0,0.06472081218274112
304.0,0.06490210297316897
426.0,0.06508339376359681
503.0,0.06526468455402465
511.0,0.0654459753444525
512.0,0.06562726613488035
512.0,0.0658085569253082
512.0,0.06598984771573604
512.0,0.06617113850616389
512.0,0.06635242929659173
512.0,0.06653372008701958
512.0,0.06671501087744743
512.0,0.06689630166787527
512.0,0.06707759245830312
512.0,0.06725888324873096
512.0,0.0674401740391588
512.0,0.06762146482958666
512.0,0.0678027556200145
512.0,0.06798404641044235
512.0,0.0681653372008702
512.0,0.06834662799129804
512.0,0.06852791878172589
512.0,0.06870920957215373
512.0,0.06889050036258158
512.0,0.06907179115300943
512.0,0.06925308194343727
512.0,0.06943437273386512
512.0,0.06961566352429296
512.0,0.06979695431472081
512.0,0.06997824510514866
512.0,0.07015953589557651
512.0,0.07034082668600435
512.0,0.0705221174764322
512.0,0.07070340826686004
512.0,0.07088469905728789
512.0,0.07106598984771574
512.0,0.07124728063814358
512.0,0.07142857142857142
512.0,0.07160986221899927
512.0,0.07179115300942712
512.0,0.07197244379985497
512.0,0.07215373459028282
512.0,0.07233502538071065
512.0,0.0725163161711385
512.0,0.07269760696156635
512.0,0.0728788977519942
512.0,0.07306018854242205
512.0,0.07324147933284988
512.0,0.07342277012327773
512.0,0.07360406091370558
512.0,0.07378535170413343
512.0,0.07396664249456128
512.0,0.07414793328498913
512.0,0.07432922407541696
512.0,0.07451051486584481
512.0,0.07469180565627266
512.0,0.07487309644670051
512.0,0.07505438723712836
512.0,0.0752356780275562
512.0,0.07541696881798404
512.0,0.07559825960841189
512.0,0.07577955039883974
512.0,0.07596084118926759
512.0,0.07614213197969544
512.0,0.07632342277012327
512.0,0.07650471356055112
512.0,0.07668600435097897
512.0,0.07686729514140682
512.0,0.07704858593183467
512.0,0.0772298767222625
512.0,0.07741116751269035
512.0,0.0775924583031182
512.0,0.07777374909354605
512.0,0.0779550398839739
512.0,0.07813633067440175
512.0,0.07831762146482958
512.0,0.07849891225525743
512.0,0.07868020304568528
512.0,0.07886149383611313
512.0,0.07904278462654098
512.0,0.07922407541696881
512.0,0.07940536620739666
512.0,0.07958665699782451
512.0,0.07976794778825236
512.0,0.0799492385786802
512.0,0.08013052936910806
512.0,0.08031182015953589
512.0,0.08049311094996374
512.0,0.08067440174039159
512.0,0.08085569253081944
512.0,0.08103698332124729
512.0,0.08121827411167512
512.0,0.08139956490210297
512.0,0.08158085569253082
