prefill_e2e_time,cdf
0.13724970817565918,0.0006583278472679394
0.1438741683959961,0.0013166556945358788
0.1447310447692871,0.0019749835418038184
0.15056419372558594,0.0026333113890717576
0.173720121383667,0.0032916392363396972
0.1768503189086914,0.003949967083607637
0.17719602584838867,0.004608294930875576
0.17838072776794434,0.005266622778143515
0.17845797538757324,0.005924950625411455
0.18232011795043945,0.0065832784726793945
0.18249177932739258,0.007241606319947334
0.1833782196044922,0.007899934167215274
0.18506622314453125,0.008558262014483212
0.18524622917175293,0.009216589861751152
0.1854705810546875,0.009874917709019092
0.1867971420288086,0.01053324555628703
0.18782901763916016,0.01119157340355497
0.18869781494140625,0.01184990125082291
0.1905055046081543,0.012508229098090849
0.19066071510314941,0.013166556945358789
0.1925795078277588,0.013824884792626729
0.19472336769104004,0.014483212639894667
0.1958613395690918,0.015141540487162607
0.19695425033569336,0.015799868334430547
0.19840574264526367,0.016458196181698487
0.1997368335723877,0.017116524028966424
0.19975519180297852,0.017774851876234364
0.2005910873413086,0.018433179723502304
0.20067048072814941,0.019091507570770244
0.20123505592346191,0.019749835418038184
0.20202898979187012,0.02040816326530612
0.20694756507873535,0.02106649111257406
0.2070622444152832,0.021724818959842
0.20815730094909668,0.02238314680710994
0.21059632301330566,0.02304147465437788
0.2158496379852295,0.02369980250164582
0.21914172172546387,0.024358130348913758
0.22219419479370117,0.025016458196181698
0.22255778312683105,0.025674786043449638
0.22266364097595215,0.026333113890717578
0.22330927848815918,0.026991441737985518
0.22499847412109375,0.027649769585253458
0.2292037010192871,0.028308097432521395
0.2312936782836914,0.028966425279789335
0.2320084571838379,0.029624753127057275
0.2320384979248047,0.030283080974325215
0.2327437400817871,0.030941408821593155
0.23321819305419922,0.031599736668861095
0.23348522186279297,0.03225806451612903
0.23401784896850586,0.032916392363396975
0.23427486419677734,0.03357472021066491
0.23479604721069336,0.03423304805793285
0.23487019538879395,0.03489137590520079
0.23509550094604492,0.03554970375246873
0.23598980903625488,0.03620803159973667
0.2369546890258789,0.03686635944700461
0.23765158653259277,0.037524687294272545
0.23851442337036133,0.03818301514154049
0.2398233413696289,0.038841342988808425
0.24097084999084473,0.03949967083607637
0.2417597770690918,0.040157998683344305
0.2423856258392334,0.04081632653061224
0.24246525764465332,0.041474654377880185
0.2442162036895752,0.04213298222514812
0.2447035312652588,0.042791310072416065
0.24486684799194336,0.043449637919684
0.24492979049682617,0.044107965766951945
0.24725747108459473,0.04476629361421988
0.24741101264953613,0.04542462146148782
0.24741458892822266,0.04608294930875576
0.24776554107666016,0.0467412771560237
0.2478034496307373,0.04739960500329164
0.24794983863830566,0.04805793285055958
0.24879097938537598,0.048716260697827515
0.2489302158355713,0.04937458854509546
0.24947738647460938,0.050032916392363395
0.2495429515838623,0.05069124423963134
0.24964046478271484,0.051349572086899276
0.24991679191589355,0.05200789993416721
0.2523770332336426,0.052666227781435156
0.25258684158325195,0.05332455562870309
0.25545644760131836,0.053982883475971036
0.2557075023651123,0.05464121132323897
0.2563624382019043,0.055299539170506916
0.25658392906188965,0.05595786701777485
0.2567627429962158,0.05661619486504279
0.25690507888793945,0.05727452271231073
0.25743961334228516,0.05793285055957867
0.25814294815063477,0.05859117840684661
0.25856900215148926,0.05924950625411455
0.2597157955169678,0.059907834101382486
0.26002931594848633,0.06056616194865043
0.2600879669189453,0.061224489795918366
0.261263370513916,0.06188281764318631
0.263486385345459,0.06254114549045425
0.2636985778808594,0.06319947333772219
0.2648942470550537,0.06385780118499013
0.26508188247680664,0.06451612903225806
0.2661316394805908,0.065174456879526
0.2672767639160156,0.06583278472679395
0.26808881759643555,0.06649111257406189
0.26967835426330566,0.06714944042132982
0.2703220844268799,0.06780776826859776
0.2707631587982178,0.0684660961158657
0.27239990234375,0.06912442396313365
0.2725813388824463,0.06978275181040158
0.2731592655181885,0.07044107965766952
0.2734372615814209,0.07109940750493746
0.2741682529449463,0.07175773535220539
0.2744596004486084,0.07241606319947334
0.2748086452484131,0.07307439104674128
0.27511143684387207,0.07373271889400922
0.2756357192993164,0.07439104674127715
0.2758595943450928,0.07504937458854509
