request_e2e_time_normalized,cdf
0.03258031979203224,0.0006583278472679394
0.03379262983798981,0.0013166556945358788
0.034508731216192245,0.0019749835418038184
0.05081385746598244,0.0026333113890717576
0.0509103499352932,0.0032916392363396972
0.05349821224808693,0.003949967083607637
0.05383894592523575,0.004608294930875576
0.05412083491683006,0.005266622778143515
0.05416171997785568,0.005924950625411455
0.055753421038389206,0.0065832784726793945
0.05627286061644554,0.007241606319947334
0.05716508626937866,0.007899934167215274
0.0575958676636219,0.008558262014483212
0.05799884721636772,0.009216589861751152
0.05843347683548927,0.009874917709019092
0.058719124644994736,0.01053324555628703
0.05891314521431923,0.01119157340355497
0.05901598185300827,0.01184990125082291
0.059497587382793427,0.012508229098090849
0.05972454696893692,0.013166556945358789
0.0599689856171608,0.013824884792626729
0.06015608087182045,0.014483212639894667
0.06036566570401192,0.015141540487162607
0.060810428112745285,0.015799868334430547
0.06137876957654953,0.016458196181698487
0.0614020898938179,0.017116524028966424
0.06148989498615265,0.017774851876234364
0.061563000082969666,0.018433179723502304
0.061990056186914444,0.019091507570770244
0.062005847692489624,0.019749835418038184
0.062006063759326935,0.02040816326530612
0.06210590898990631,0.02106649111257406
0.06218605488538742,0.021724818959842
0.06230273097753525,0.02238314680710994
0.06245910003781319,0.02304147465437788
0.06254736334085464,0.02369980250164582
0.06274008005857468,0.024358130348913758
0.06281384825706482,0.025016458196181698
0.06290324032306671,0.025674786043449638
0.06321500241756439,0.026333113890717578
0.06328094005584717,0.026991441737985518
0.06336992233991623,0.027649769585253458
0.06343930959701538,0.028308097432521395
0.06344405561685562,0.028966425279789335
0.06346139311790466,0.029624753127057275
0.0639759749174118,0.030283080974325215
0.064043328166008,0.030941408821593155
0.06412875652313232,0.031599736668861095
0.06442835181951523,0.03225806451612903
0.06475454568862915,0.032916392363396975
0.06481306999921799,0.03357472021066491
0.0648464635014534,0.03423304805793285
0.06487149745225906,0.03489137590520079
0.0649217814207077,0.03554970375246873
0.06501291692256927,0.03620803159973667
0.06507033854722977,0.03686635944700461
0.06521520018577576,0.037524687294272545
0.06525727361440659,0.03818301514154049
0.0652695745229721,0.038841342988808425
0.06529980897903442,0.03949967083607637
0.06545520573854446,0.040157998683344305
0.06551673263311386,0.04081632653061224
0.06556465476751328,0.041474654377880185
0.06562647968530655,0.04213298222514812
0.0656437799334526,0.042791310072416065
0.06570091843605042,0.043449637919684
0.06581301242113113,0.044107965766951945
0.06581583619117737,0.04476629361421988
0.06589385122060776,0.04542462146148782
0.06594567000865936,0.04608294930875576
0.06597383320331573,0.0467412771560237
0.06600619852542877,0.04739960500329164
0.0660390555858612,0.04805793285055958
