prefill_e2e_time_normalized,cdf
2.258011227240786e-05,0.0006583278472679394
2.4630962798255496e-05,0.0013166556945358788
2.657408913364634e-05,0.0019749835418038184
2.675175892363768e-05,0.0026333113890717576
2.734254849201534e-05,0.0032916392363396972
2.7368292649043724e-05,0.003949967083607637
2.7501233489601873e-05,0.004608294930875576
2.775438224489335e-05,0.005266622778143515
2.7781377866631374e-05,0.005924950625411455
2.781502371362876e-05,0.0065832784726793945
2.8013968403683975e-05,0.007241606319947334
2.8044516511727124e-05,0.007899934167215274
2.816871892719064e-05,0.008558262014483212
2.829901313816663e-05,0.009216589861751152
2.8570111680892296e-05,0.009874917709019092
2.8593389288289472e-05,0.01053324555628703
2.881909313146025e-05,0.01119157340355497
2.888114977395162e-05,0.01184990125082291
2.9202665245975368e-05,0.012508229098090849
2.9373326469794847e-05,0.013166556945358789
2.9537230147980154e-05,0.013824884792626729
2.975491042889189e-05,0.014483212639894667
2.9954533601994626e-05,0.015141540487162607
2.9957287551951595e-05,0.015799868334430547
3.0082646844675764e-05,0.016458196181698487
3.0094553949311376e-05,0.017116524028966424
3.0179222449078225e-05,0.017774851876234364
3.0298288038466126e-05,0.018433179723502304
3.101164838881232e-05,0.019091507570770244
3.105312498519197e-05,0.019749835418038184
3.158313120366074e-05,0.02040816326530612
3.1922521884553134e-05,0.02106649111257406
3.237097189412452e-05,0.021724818959842
3.2864685636013746e-05,0.02238314680710994
3.332246342324652e-05,0.02304147465437788
3.348969403305091e-05,0.02369980250164582
3.367127646924928e-05,0.024358130348913758
3.4687112929532304e-05,0.025016458196181698
3.479881343082525e-05,0.025674786043449638
3.497573561617173e-05,0.026333113890717578
3.5095657949568704e-05,0.026991441737985518
3.513420233502984e-05,0.027649769585253458
3.5223485610913485e-05,0.028308097432521395
3.5536097129806876e-05,0.028966425279789335
3.564060898497701e-05,0.029624753127057275
3.5780652979156e-05,0.030283080974325215
3.6172117688693106e-05,0.030941408821593155
3.636251494754106e-05,0.031599736668861095
3.662510425783694e-05,0.03225806451612903
3.672682214528322e-05,0.032916392363396975
3.6732122680405155e-05,0.03357472021066491
3.6893350625177845e-05,0.03423304805793285
3.6919482226949185e-05,0.03489137590520079
3.7065688957227394e-05,0.03554970375246873
3.708120493683964e-05,0.03620803159973667
3.718504012795165e-05,0.03686635944700461
3.731118340510875e-05,0.037524687294272545
3.7332065403461456e-05,0.03818301514154049
3.733827543328516e-05,0.038841342988808425
3.741412365343422e-05,0.03949967083607637
3.7423957110149786e-05,0.040157998683344305
3.7480022001545876e-05,0.04081632653061224
3.7880450690863654e-05,0.041474654377880185
3.791847120737657e-05,0.04213298222514812
3.7938705645501614e-05,0.042791310072416065
3.8225571188377216e-05,0.043449637919684
3.8308957300614566e-05,0.044107965766951945
3.844667662633583e-05,0.04476629361421988
3.8479895010823384e-05,0.04542462146148782
3.850671055261046e-05,0.04608294930875576
3.860822107526474e-05,0.0467412771560237
3.861019649775699e-05,0.04739960500329164
3.8777594454586506e-05,0.04805793285055958
3.883662793668918e-05,0.048716260697827515
3.899659714079462e-05,0.04937458854509546
3.900539377355017e-05,0.050032916392363395
3.933212428819388e-05,0.05069124423963134
3.938968075090088e-05,0.051349572086899276
3.944919444620609e-05,0.05200789993416721
3.951505641452968e-05,0.052666227781435156
3.960338653996587e-05,0.05332455562870309
4.003413050668314e-05,0.053982883475971036
4.043429726152681e-05,0.05464121132323897
4.044366505695507e-05,0.055299539170506916
4.054020610055886e-05,0.05595786701777485
4.0606351831229404e-05,0.05661619486504279
4.0965696825878695e-05,0.05727452271231073
4.1164028516504914e-05,0.05793285055957867
4.121305391890928e-05,0.05859117840684661
4.12584631703794e-05,0.05924950625411455
4.1337090806337073e-05,0.059907834101382486
4.137066571274772e-05,0.06056616194865043
4.138341319048777e-05,0.061224489795918366
4.1400922782486305e-05,0.06188281764318631
4.181420081295073e-05,0.06254114549045425
4.1854760638670996e-05,0.06319947333772219
4.1883005906129256e-05,0.06385780118499013
4.1951730963774025e-05,0.06451612903225806
4.2469389882171527e-05,0.065174456879526
4.2598370782798156e-05,0.06583278472679395
4.2638173908926547e-05,0.06649111257406189
4.3249729060335085e-05,0.06714944042132982
4.3381885916460305e-05,0.06780776826859776
4.344252374721691e-05,0.0684660961158657
4.3488911614986137e-05,0.06912442396313365
4.357016587164253e-05,0.06978275181040158
4.358390287961811e-05,0.07044107965766952
4.3635682231979445e-05,0.07109940750493746
4.365371205494739e-05,0.07175773535220539
4.3742184061557055e-05,0.07241606319947334
4.3806292524095625e-05,0.07307439104674128
4.396080112201162e-05,0.07373271889400922
4.4166412408230826e-05,0.07439104674127715
4.421111589181237e-05,0.07504937458854509
4.425772567628883e-05,0.07570770243581304
4.4685712055070326e-05,0.07636603028308098
4.468703627935611e-05,0.07702435813034891
4.4762869947589934e-05,0.07768268597761685
4.491912113735452e-05,0.07834101382488479
4.549328514258377e-05,0.07899934167215274
4.566014467854984e-05,0.07965766951942067
4.568072108668275e-05,0.08031599736668861
4.572370380628854e-05,0.08097432521395655
4.61331001133658e-05,0.08163265306122448
4.6145902160787955e-05,0.08229098090849243
4.6152457798598334e-05,0.08294930875576037
4.621980770025402e-05,0.0836076366030283
4.624759094440378e-05,0.08426596445029624
4.626993904821575e-05,0.08492429229756418
4.6404624299611896e-05,0.08558262014483213
4.644907312467694e-05,0.08624094799210007
4.649258698918857e-05,0.086899275839368
4.674568117479794e-05,0.08755760368663594
4.6981942432466894e-05,0.08821593153390389
4.698583870776929e-05,0.08887425938117183
4.775647175847553e-05,0.08953258722843976
4.779255687026307e-05,0.0901909150757077
4.785900819115341e-05,0.09084924292297564
4.7958532377379015e-05,0.09150757077024359
4.817914668819867e-05,0.09216589861751152
4.8700967454351485e-05,0.09282422646477946
4.877313767792657e-05,0.0934825543120474
4.8862722906051204e-05,0.09414088215931533
4.914597957395017e-05,0.09479921000658328
4.960919250152074e-05,0.09545753785385122
4.967648783349432e-05,0.09611586570111916
4.980813537258655e-05,0.0967741935483871
4.986452404409647e-05,0.09743252139565503
4.992076719645411e-05,0.09809084924292298
4.996574716642499e-05,0.09874917709019092
5.0162969273515046e-05,0.09940750493745885
5.019154559704475e-05,0.10006583278472679
5.022737241233699e-05,0.10072416063199473
5.048742241342552e-05,0.10138248847926268
5.050651452620514e-05,0.10204081632653061
5.059229442849755e-05,0.10269914417379855
5.063753997092135e-05,0.10335747202106649
5.084296208224259e-05,0.10401579986833442
5.0879698392236605e-05,0.10467412771560237
5.152291851118207e-05,0.10533245556287031
