SECONDS,request_arrived
1.1954231262207031,86.0
1.2073390483856201,87.0
2.164628505706787,88.0
3.1998817920684814,89.0
4.177177429199219,90.0
4.1881585121154785,91.0
4.251082897186279,92.0
4.262897729873657,93.0
4.274564981460571,94.0
4.286271810531616,95.0
4.297908782958984,96.0
4.309573650360107,97.0
4.321235418319702,98.0
5.2981977462768555,99.0
7.282471179962158,100.0
7.294018745422363,101.0
7.30546236038208,102.0
7.31684684753418,103.0
7.343649387359619,104.0
7.355439186096191,105.0
7.367186546325684,106.0
7.378901243209839,107.0
7.448734521865845,108.0
7.979586601257324,109.0
8.508218050003052,110.0
8.656586647033691,111.0
8.92222547531128,112.0
10.3721764087677,113.0
10.388822078704834,114.0
10.400277853012085,115.0
10.411696195602417,116.0
10.423189163208008,117.0
10.434980630874634,118.0
10.446483135223389,119.0
10.458385944366455,120.0
10.598734140396118,121.0
10.748297214508057,122.0
10.906643152236938,123.0
12.773863077163696,124.0
12.849188089370728,125.0
13.435696125030518,126.0
14.245662927627563,127.0
14.465975999832153,128.0
14.519684791564941,129.0
14.595241785049438,130.0
14.670626401901245,131.0
14.738289594650269,132.0
16.48315453529358,133.0
16.500126838684082,134.0
16.51192569732666,135.0
16.55856442451477,136.0
16.5702862739563,137.0
16.582043170928955,138.0
16.593780994415283,139.0
16.605602741241455,140.0
16.617376804351807,141.0
16.62991952896118,142.0
17.56956720352173,143.0
19.532215118408203,144.0
19.544074296951294,145.0
19.555819511413574,146.0
19.60477304458618,147.0
19.616565227508545,148.0
19.62822985649109,149.0
19.639873504638672,150.0
19.651581525802612,151.0
19.663257360458374,152.0
19.6749849319458,153.0
22.596109628677368,154.0
22.607967138290405,155.0
22.619678258895874,156.0
22.631356477737427,157.0
22.66562533378601,158.0
22.67702579498291,159.0
22.688427448272705,160.0
22.7052161693573,161.0
22.721789121627808,162.0
22.73849105834961,163.0
22.74994659423828,164.0
22.761346340179443,165.0
22.772724151611328,166.0
22.79427719116211,167.0
23.714821577072144,168.0
23.72657537460327,169.0
23.738274812698364,170.0
24.70327877998352,171.0
25.722827196121216,172.0
25.72958278656006,173.0
25.78632664680481,174.0
25.798068046569824,175.0
25.809781789779663,176.0
25.82152557373047,177.0
25.83328104019165,178.0
25.846590042114258,179.0
25.858270168304443,180.0
25.869988918304443,181.0
27.805550813674927,182.0
28.80168104171753,183.0
28.813458681106567,184.0
28.8681697845459,185.0
28.879087686538696,186.0
28.889933824539185,187.0
28.9007887840271,188.0
28.911641120910645,189.0
28.922459840774536,190.0
28.933897256851196,191.0
31.882706880569458,192.0
31.89972424507141,193.0
31.911530256271362,194.0
31.941283702850342,195.0
31.958138465881348,196.0
31.97492527961731,197.0
31.991771459579468,198.0
32.008909940719604,199.0
32.02568006515503,200.0
32.03753590583801,201.0
32.04931974411011,202.0
32.06106090545654,203.0
32.072741985321045,204.0
32.084418058395386,205.0
32.94917845726013,206.0
33.96765851974487,207.0
34.98633909225464,208.0
34.99824905395508,209.0
35.0100679397583,210.0
35.02183127403259,211.0
35.033605098724365,212.0
35.064244747161865,213.0
35.0759756565094,214.0
35.08764314651489,215.0
35.09926152229309,216.0
35.1216459274292,217.0
35.13341164588928,218.0
35.6733672618866,219.0
35.8202018737793,220.0
38.06871724128723,221.0
38.080477476119995,222.0
38.09211874008179,223.0
38.10900807380676,224.0
