inter_batch_delay,cdf
2.3126602172851562e-05,5.315190815350271e-05
2.47955322265625e-05,0.00010630381630700542
2.5033950805664062e-05,0.00015945572446050813
2.5033950805664062e-05,0.00021260763261401084
2.5033950805664062e-05,0.0002657595407675136
2.5033950805664062e-05,0.00031891144892101626
2.5033950805664062e-05,0.000372063357074519
2.5033950805664062e-05,0.0004252152652280217
2.5272369384765625e-05,0.0004783671733815244
2.5272369384765625e-05,0.0005315190815350271
2.5272369384765625e-05,0.0005846709896885298
2.5510787963867188e-05,0.0006378228978420325
2.5510787963867188e-05,0.0006909748059955352
2.5510787963867188e-05,0.000744126714149038
2.574920654296875e-05,0.0007972786223025407
2.574920654296875e-05,0.0008504305304560433
2.574920654296875e-05,0.000903582438609546
2.574920654296875e-05,0.0009567343467630488
2.574920654296875e-05,0.0010098862549165514
2.574920654296875e-05,0.0010630381630700543
2.574920654296875e-05,0.001116190071223557
2.574920654296875e-05,0.0011693419793770597
2.574920654296875e-05,0.0012224938875305623
2.5987625122070312e-05,0.001275645795684065
2.5987625122070312e-05,0.0013287977038375677
2.5987625122070312e-05,0.0013819496119910704
2.5987625122070312e-05,0.0014351015201445733
2.5987625122070312e-05,0.001488253428298076
2.5987625122070312e-05,0.0015414053364515787
2.5987625122070312e-05,0.0015945572446050813
2.5987625122070312e-05,0.001647709152758584
2.5987625122070312e-05,0.0017008610609120867
2.5987625122070312e-05,0.0017540129690655894
2.6226043701171875e-05,0.001807164877219092
2.6226043701171875e-05,0.001860316785372595
2.6226043701171875e-05,0.0019134686935260976
2.6226043701171875e-05,0.0019666206016796003
2.6226043701171875e-05,0.002019772509833103
2.6226043701171875e-05,0.0020729244179866057
2.6464462280273438e-05,0.0021260763261401086
2.6464462280273438e-05,0.002179228234293611
2.6464462280273438e-05,0.002232380142447114
2.6464462280273438e-05,0.0022855320506006164
2.6464462280273438e-05,0.0023386839587541193
2.6464462280273438e-05,0.002391835866907622
2.6464462280273438e-05,0.0024449877750611247
2.6464462280273438e-05,0.0024981396832146276
2.6464462280273438e-05,0.00255129159136813
2.6464462280273438e-05,0.002604443499521633
2.6464462280273438e-05,0.0026575954076751354
2.6464462280273438e-05,0.0027107473158286383
2.6464462280273438e-05,0.0027638992239821408
2.6702880859375e-05,0.0028170511321356437
2.6702880859375e-05,0.0028702030402891466
2.6702880859375e-05,0.002923354948442649
2.6702880859375e-05,0.002976506856596152
2.6702880859375e-05,0.0030296587647496544
2.6702880859375e-05,0.0030828106729031573
2.6702880859375e-05,0.0031359625810566598
2.6702880859375e-05,0.0031891144892101627
2.6702880859375e-05,0.0032422663973636656
2.6702880859375e-05,0.003295418305517168
2.6702880859375e-05,0.003348570213670671
2.6702880859375e-05,0.0034017221218241734
2.6941299438476562e-05,0.0034548740299776763
2.6941299438476562e-05,0.0035080259381311788
2.6941299438476562e-05,0.0035611778462846817
2.6941299438476562e-05,0.003614329754438184
2.6941299438476562e-05,0.003667481662591687
2.6941299438476562e-05,0.00372063357074519
2.6941299438476562e-05,0.0037737854788986924
2.6941299438476562e-05,0.0038269373870521953
2.6941299438476562e-05,0.0038800892952056978
2.6941299438476562e-05,0.003933241203359201
2.7179718017578125e-05,0.003986393111512703
2.7179718017578125e-05,0.004039545019666206
2.7179718017578125e-05,0.004092696927819709
2.7179718017578125e-05,0.004145848835973211
2.7179718017578125e-05,0.004199000744126714
2.7179718017578125e-05,0.004252152652280217
2.7179718017578125e-05,0.00430530456043372
2.7179718017578125e-05,0.004358456468587222
2.7179718017578125e-05,0.004411608376740725
2.7179718017578125e-05,0.004464760284894228
2.7179718017578125e-05,0.00451791219304773
2.7179718017578125e-05,0.004571064101201233
2.7179718017578125e-05,0.004624216009354736
2.7418136596679688e-05,0.004677367917508239
2.7418136596679688e-05,0.004730519825661741
2.7418136596679688e-05,0.004783671733815244
2.7418136596679688e-05,0.004836823641968747
2.7418136596679688e-05,0.004889975550122249
2.7418136596679688e-05,0.004943127458275752
2.7418136596679688e-05,0.004996279366429255
