COUNT,Count,Percentage
1657.0315,470,91.08527131782945
5098.5599999999995,24,4.651162790697675
8497.6,3,0.5813953488372093
11896.64,3,0.5813953488372093
15295.68,7,1.3565891472868217
18694.72,2,0.3875968992248062
25492.8,2,0.3875968992248062
28891.84,1,0.1937984496124031
73079.36,3,0.5813953488372093
83276.48000000001,1,0.1937984496124031
