SECONDS,request_completed
45.968135833740234,1.0
47.41461753845215,2.0
48.48192834854126,3.0
49.71745991706848,4.0
53.28299570083618,5.0
56.45660328865051,6.0
57.60586929321289,7.0
59.01654052734375,8.0
60.386117458343506,9.0
63.36954855918884,10.0
66.71106195449829,11.0
68.41148948669434,12.0
74.68723511695862,13.0
75.04563069343567,14.0
89.20549464225769,15.0
89.45066928863525,16.0
90.30706143379211,17.0
90.9483015537262,18.0
92.42529296875,19.0
92.56592607498169,20.0
93.59466552734375,21.0
97.04176998138428,22.0
97.2276177406311,23.0
97.24640822410583,24.0
97.24660682678223,25.0
97.9894232749939,26.0
100.44855880737305,27.0
100.56586003303528,28.0
101.45709562301636,29.0
101.53883838653564,30.0
101.82023763656616,31.0
103.36447024345398,32.0
108.02268052101135,33.0
108.78089213371277,34.0
109.12105178833008,35.0
109.28622364997864,36.0
109.75735783576965,37.0
110.2288646697998,38.0
111.32100772857666,39.0
111.79522228240967,40.0
112.81084775924683,41.0
113.24184203147888,42.0
114.19740033149719,43.0
116.52074193954468,44.0
117.55626583099365,45.0
118.09971523284912,46.0
119.14136266708374,47.0
119.28133964538574,48.0
119.44495582580566,49.0
124.55742454528809,50.0
125.42460131645203,51.0
126.76140022277832,52.0
127.41667938232422,53.0
128.3303680419922,54.0
130.0604124069214,55.0
131.67157649993896,56.0
135.57133603096008,57.0
135.93162846565247,58.0
139.59696555137634,59.0
140.20305824279785,60.0
140.5253267288208,61.0
143.37652015686035,62.0
144.80516147613525,63.0
145.22335958480835,64.0
146.77910780906677,65.0
147.36387014389038,66.0
149.7550449371338,67.0
149.8340563774109,68.0
150.67208647727966,69.0
151.02573418617249,70.0
153.0439794063568,71.0
155.66255044937134,72.0
156.85873866081238,73.0
157.50686168670654,74.0
159.82836437225342,75.0
163.72532653808594,76.0
164.04516863822937,77.0
164.15089297294617,78.0
165.28602528572083,79.0
166.35895156860352,80.0
166.92004919052124,81.0
167.69336533546448,82.0
167.74025511741638,83.0
169.32517647743225,84.0
169.92670035362244,85.0
170.2221269607544,86.0
171.27175569534302,87.0
177.31559371948242,88.0
177.51108956336975,89.0
182.12750601768494,90.0
182.7816116809845,91.0
182.9332239627838,92.0
184.01166319847107,93.0
186.34504389762878,94.0
186.58661723136902,95.0
190.04007816314697,96.0
191.24862670898438,97.0
192.6921465396881,98.0
192.78374123573303,99.0
192.97355961799622,100.0
193.1029613018036,101.0
195.69493174552917,102.0
197.0874981880188,103.0
197.50729846954346,104.0
197.6213870048523,105.0
199.67091345787048,106.0
200.15032577514648,107.0
200.51324844360352,108.0
204.04008078575134,109.0
204.0735423564911,110.0
208.38497757911682,111.0
208.47829842567444,112.0
208.8601427078247,113.0
209.56691789627075,114.0
210.4330723285675,115.0
211.05817532539368,116.0
212.3119797706604,117.0
215.8095464706421,118.0
215.95776438713074,119.0
216.23134756088257,120.0
216.31663846969604,121.0
216.7052161693573,122.0
217.10903763771057,123.0
217.9231779575348,124.0
218.8104829788208,125.0
221.06902813911438,126.0
221.15865921974182,127.0
221.99383091926575,128.0
222.01297068595886,129.0
222.32729077339172,130.0
222.71075892448425,131.0
223.1247112751007,132.0
223.87449955940247,133.0
229.8920476436615,134.0
231.1872799396515,135.0
231.87033009529114,136.0
233.58645009994507,137.0
234.1427285671234,138.0
235.3233072757721,139.0
235.8835973739624,140.0
237.25297355651855,141.0
238.29632687568665,142.0
241.03687024116516,143.0
241.59738063812256,144.0
243.30889678001404,145.0
243.37931489944458,146.0
243.3971230983734,147.0
244.73624515533447,148.0
245.1543424129486,149.0
245.30768179893494,150.0
246.69801115989685,151.0
246.8594150543213,152.0
252.07000303268433,153.0
252.2937774658203,154.0
253.02580046653748,155.0
253.15952944755554,156.0
253.77529621124268,157.0
255.35675191879272,158.0
255.4589648246765,159.0
255.76446175575256,160.0
256.69040727615356,161.0
258.99953293800354,162.0
262.16594886779785,163.0
263.15047335624695,164.0
263.96505975723267,165.0
264.8154191970825,166.0
265.3226101398468,167.0
265.34488463401794,168.0
265.483562707901,169.0
265.6926383972168,170.0
265.71172642707825,171.0
265.8568346500397,172.0
267.749178647995,173.0
268.531432390213,174.0
268.70047998428345,175.0
269.45858883857727,176.0
270.80814695358276,177.0
271.1547737121582,178.0
271.28339409828186,179.0
271.8864004611969,180.0
273.4295656681061,181.0
276.4546973705292,182.0
277.1829106807709,183.0
277.50162410736084,184.0
278.46132230758667,185.0
281.66922187805176,186.0
282.06554341316223,187.0
282.52341198921204,188.0
282.59193539619446,189.0
283.47545337677,190.0
285.04820466041565,191.0
285.0840494632721,192.0
285.54670238494873,193.0
286.53940510749817,194.0
286.87054324150085,195.0
288.1347510814667,196.0
288.7066271305084,197.0
292.4609158039093,198.0
293.4085841178894,199.0
304.3218901157379,200.0
305.888108253479,201.0
306.66664266586304,202.0
306.66688656806946,203.0
307.62909054756165,204.0
308.311714887619,205.0
309.89477276802063,206.0
312.98714876174927,207.0
315.5758321285248,208.0
315.716215133667,209.0
316.3587267398834,210.0
316.98673820495605,211.0
317.7409234046936,212.0
318.8621199131012,213.0
319.02613735198975,214.0
319.47489953041077,215.0
322.237624168396,216.0
325.0636987686157,217.0
325.39415192604065,218.0
325.47793197631836,219.0
328.475487947464,220.0
329.7665672302246,221.0
330.9457643032074,222.0
332.0885736942291,223.0
332.67790699005127,224.0
332.91860008239746,225.0
332.97221207618713,226.0
333.12044978141785,227.0
333.3503198623657,228.0
335.27648425102234,229.0
335.6380524635315,230.0
336.09001994132996,231.0
336.264919757843,232.0
340.41565895080566,233.0
343.33620047569275,234.0
343.75515389442444,235.0
344.12388038635254,236.0
349.1449873447418,237.0
349.40180253982544,238.0
350.2519404888153,239.0
351.5798125267029,240.0
353.6707880496979,241.0
353.89892292022705,242.0
354.7338812351227,243.0
355.36243748664856,244.0
355.81856203079224,245.0
356.077294588089,246.0
356.6627850532532,247.0
357.1681649684906,248.0
358.1122705936432,249.0
358.16680812835693,250.0
358.8207116127014,251.0
359.11754155158997,252.0
359.13974118232727,253.0
359.477906703949,254.0
359.58198165893555,255.0
359.7813277244568,256.0
359.8207700252533,257.0
360.4869062900543,258.0
363.3588836193085,259.0
364.1466372013092,260.0
364.70969009399414,261.0
367.0788176059723,262.0
367.22973585128784,263.0
368.7193169593811,264.0
368.8391740322113,265.0
368.8988938331604,266.0
369.8900103569031,267.0
370.12648010253906,268.0
371.94824171066284,269.0
373.08589243888855,270.0
373.81466364860535,271.0
378.83777260780334,272.0
379.55830693244934,273.0
380.6833930015564,274.0
381.5235948562622,275.0
381.5475492477417,276.0
381.7433490753174,277.0
381.81325340270996,278.0
381.8354711532593,279.0
382.57499074935913,280.0
385.47963786125183,281.0
386.0822834968567,282.0
386.19765973091125,283.0
386.54042887687683,284.0
386.9149925708771,285.0
388.6144196987152,286.0
389.6941487789154,287.0
391.08557081222534,288.0
391.9815638065338,289.0
392.28189969062805,290.0
392.3241798877716,291.0
392.86343455314636,292.0
393.6195635795593,293.0
394.0468807220459,294.0
394.06816840171814,295.0
396.2396731376648,296.0
396.94239592552185,297.0
397.93851494789124,298.0
398.2678346633911,299.0
399.76977133750916,300.0
401.3001461029053,301.0
402.77632904052734,302.0
407.0436911582947,303.0
410.0912334918976,304.0
410.5882797241211,305.0
411.7523093223572,306.0
411.75532841682434,307.0
412.5976107120514,308.0
415.56359243392944,309.0
415.8264181613922,310.0
416.3492829799652,311.0
417.35449504852295,312.0
419.61513590812683,313.0
419.8529155254364,314.0
420.96824073791504,315.0
421.0657937526703,316.0
421.8688917160034,317.0
421.940714597702,318.0
424.3344724178314,319.0
424.6957085132599,320.0
425.50926303863525,321.0
425.61117672920227,322.0
426.30628514289856,323.0
427.10151171684265,324.0
428.1693546772003,325.0
428.97896933555603,326.0
429.60899782180786,327.0
430.02863216400146,328.0
430.0706956386566,329.0
431.2983777523041,330.0
434.7338070869446,331.0
434.9859690666199,332.0
435.00843143463135,333.0
435.9988281726837,334.0
436.5671806335449,335.0
437.3950762748718,336.0
437.43554067611694,337.0
438.79372334480286,338.0
438.83202052116394,339.0
439.95367431640625,340.0
440.0645365715027,341.0
440.91573095321655,342.0
442.0244596004486,343.0
443.5212507247925,344.0
444.03610706329346,345.0
448.2130961418152,346.0
449.1529929637909,347.0
450.3159878253937,348.0
450.570485830307,349.0
451.2794530391693,350.0
452.3691301345825,351.0
452.79101181030273,352.0
454.6850199699402,353.0
456.7805938720703,354.0
457.7434961795807,355.0
458.06447672843933,356.0
458.8040819168091,357.0
459.002228975296,358.0
459.105676651001,359.0
460.74818992614746,360.0
461.02641582489014,361.0
461.74297761917114,362.0
462.85828709602356,363.0
463.4590194225311,364.0
464.09432888031006,365.0
464.1135606765747,366.0
466.0339500904083,367.0
466.71250557899475,368.0
466.8023178577423,369.0
