SECONDS,prefill_completed
41.462592363357544,7180.0
42.53439259529114,8216.0
45.57251739501953,9764.0
46.637391328811646,11312.0
47.10965275764465,17980.0
49.59358501434326,19528.0
52.585057497024536,20564.0
52.6482150554657,22112.0
55.5620551109314,23148.0
62.554672956466675,24184.0
64.6223680973053,25220.0
66.73114514350891,48784.0
70.68140125274658,50332.0
70.69712138175964,51368.0
73.68864059448242,52916.0
75.68922233581543,54464.0
76.81861686706543,56012.0
88.20860171318054,141528.0
88.31946873664856,142564.0
88.37406420707703,143600.0
88.42892408370972,144636.0
88.45469665527344,145672.0
88.90133762359619,147220.0
89.00751566886902,148768.0
89.03382015228271,149804.0
90.79594016075134,150840.0
91.22643971443176,225604.0
91.88814330101013,226640.0
91.91479516029358,233308.0
94.94827723503113,234856.0
96.60143303871155,253812.0
96.87345552444458,254848.0
100.1327383518219,277900.0
100.90514516830444,278936.0
100.9247579574585,279972.0
101.9641318321228,282032.0
102.97107982635498,283580.0
103.05907845497131,285128.0
103.20035243034363,287700.0
106.91154050827026,288736.0
107.00115394592285,290284.0
107.09059810638428,291832.0
107.11008763313293,292868.0
110.01699447631836,295440.0
111.98887848854065,296988.0
112.03475689888,298024.0
112.05305242538452,299060.0
117.93249893188477,300096.0
119.00093960762024,301132.0
119.06212663650513,308312.0
122.0075318813324,309860.0
124.02451515197754,311408.0
124.07023477554321,312444.0
124.11702179908752,313480.0
124.17528891563416,315028.0
125.00837302207947,316576.0
127.47985744476318,323244.0
132.29681849479675,338104.0
132.9720540046692,339140.0
133.96267914772034,340176.0
137.0110137462616,341212.0
139.13411808013916,362728.0
140.04855680465698,363764.0
140.0992832183838,364800.0
140.16462874412537,366348.0
144.95489692687988,394520.0
145.56004858016968,480036.0
146.1847312450409,482096.0
149.14100861549377,484156.0
149.19899153709412,485704.0
150.10663604736328,487252.0
153.47026133537292,492896.0
155.13239407539368,504684.0
155.18103170394897,511864.0
155.2309901714325,512900.0
155.24977564811707,514448.0
156.1317150592804,515996.0
158.17756390571594,517032.0
158.22553896903992,518068.0
158.32027912139893,519104.0
160.85697841644287,550860.0
162.317147731781,570840.0
162.47321915626526,646116.0
162.55866384506226,647664.0
163.31647109985352,649212.0
169.25823283195496,650248.0
169.3081316947937,651284.0
169.32549667358398,652320.0
176.3221607208252,653868.0
176.82886171340942,660536.0
176.9152901172638,662084.0
176.93278217315674,663120.0
179.62889790534973,668252.0
182.27360892295837,669288.0
182.3341338634491,670836.0
184.93692421913147,679552.0
185.312979221344,680588.0
185.37058353424072,681624.0
185.8749234676361,688292.0
187.38225150108337,690352.0
188.7498073577881,705724.0
188.93490362167358,708296.0
189.03100299835205,709844.0
189.05255961418152,710880.0
191.4300889968872,712940.0
192.41598987579346,714488.0
192.76419472694397,719108.0
193.6264078617096,723216.0
196.72800540924072,746268.0
197.41149806976318,747816.0
199.4918177127838,749876.0
199.51166915893555,751424.0
202.42620396614075,752972.0
206.4311501979828,754008.0
206.4497652053833,761188.0
207.57792901992798,763760.0
207.64930248260498,776060.0
209.44586634635925,777096.0
209.54602813720703,778644.0
209.5671148300171,784288.0
211.40529942512512,785324.0
213.45250344276428,786872.0
214.46338176727295,787908.0
214.5986659526825,793040.0
214.6492235660553,794076.0
214.827898979187,796648.0
214.8486180305481,797684.0
215.43517446517944,798720.0
