COUNT,Count,Percentage
560.4590000000001,495,95.93023255813954
1722.115,14,2.7131782945736433
2869.429,2,0.3875968992248062
15489.885999999999,1,0.1937984496124031
18931.828999999998,2,0.3875968992248062
28110.343,2,0.3875968992248062
