SECONDS,decode_completed
142.79119873046875,18922.0
142.79119873046875,18923.0
142.79119873046875,18921.0
142.8380913734436,18927.0
142.8380913734436,18924.0
142.8380913734436,18925.0
142.8380913734436,18926.0
142.88526892662048,18931.0
142.88526892662048,18930.0
142.88526892662048,18929.0
142.88526892662048,18928.0
142.93271780014038,18935.0
142.93271780014038,18934.0
142.93271780014038,18933.0
142.93271780014038,18932.0
142.98047828674316,18936.0
142.98047828674316,18937.0
142.98047828674316,18938.0
142.98047828674316,18939.0
143.02898263931274,18943.0
143.02898263931274,18940.0
143.02898263931274,18941.0
143.02898263931274,18942.0
143.07773756980896,18947.0
143.07773756980896,18946.0
143.07773756980896,18945.0
143.07773756980896,18944.0
143.12671566009521,18949.0
143.12671566009521,18950.0
143.12671566009521,18948.0
143.12671566009521,18951.0
143.17620992660522,18955.0
143.17620992660522,18952.0
143.17620992660522,18954.0
143.17620992660522,18953.0
143.22573494911194,18957.0
143.22573494911194,18956.0
143.22573494911194,18959.0
143.22573494911194,18958.0
143.27547979354858,18963.0
143.27547979354858,18961.0
143.27547979354858,18962.0
143.27547979354858,18960.0
143.32606625556946,18965.0
143.32606625556946,18967.0
143.32606625556946,18964.0
143.32606625556946,18966.0
143.37673926353455,18971.0
143.37673926353455,18970.0
143.37673926353455,18969.0
143.37673926353455,18968.0
143.42738938331604,18972.0
143.42738938331604,18974.0
143.42738938331604,18973.0
143.47830486297607,18977.0
143.47830486297607,18976.0
143.47830486297607,18975.0
143.52968072891235,18978.0
143.52968072891235,18979.0
143.52968072891235,18980.0
143.58143758773804,18983.0
143.58143758773804,18982.0
143.58143758773804,18981.0
143.6334309577942,18985.0
143.6334309577942,18986.0
143.6334309577942,18984.0
143.68573546409607,18989.0
143.68573546409607,18988.0
143.68573546409607,18987.0
143.73842525482178,18990.0
143.73842525482178,18991.0
143.73842525482178,18992.0
143.79138445854187,18995.0
143.79138445854187,18994.0
143.79138445854187,18993.0
143.84491395950317,18998.0
143.84491395950317,18997.0
143.84491395950317,18996.0
143.89847493171692,18999.0
143.89847493171692,19001.0
143.89847493171692,19000.0
143.9521906375885,19003.0
143.9521906375885,19004.0
143.9521906375885,19002.0
144.00687265396118,19007.0
144.00687265396118,19005.0
144.00687265396118,19006.0
144.0617070198059,19009.0
144.0617070198059,19010.0
144.0617070198059,19008.0
144.11644768714905,19011.0
144.11644768714905,19013.0
144.11644768714905,19012.0
144.172025680542,19014.0
144.172025680542,19015.0
144.172025680542,19016.0
144.2282452583313,19019.0
144.2282452583313,19017.0
144.2282452583313,19018.0
144.28518223762512,19021.0
144.28518223762512,19022.0
144.28518223762512,19020.0
144.34257006645203,19023.0
144.34257006645203,19025.0
144.34257006645203,19024.0
144.39953136444092,19026.0
144.39953136444092,19028.0
144.39953136444092,19027.0
144.45631074905396,19031.0
144.45631074905396,19029.0
144.45631074905396,19030.0
144.51329851150513,19034.0
144.51329851150513,19032.0
144.51329851150513,19033.0
144.57091879844666,19035.0
144.57091879844666,19037.0
144.57091879844666,19036.0
144.62936663627625,19038.0
144.62936663627625,19039.0
144.62936663627625,19040.0
144.68775367736816,19043.0
144.68775367736816,19042.0
144.68775367736816,19041.0
144.74661087989807,19045.0
144.74661087989807,19046.0
144.74661087989807,19044.0
144.80752682685852,19047.0
144.80752682685852,19049.0
144.80752682685852,19048.0
144.8644199371338,19051.0
144.8644199371338,19050.0
144.92218232154846,19053.0
144.92218232154846,19052.0
144.95489692687988,19056.0
144.95489692687988,19055.0
144.95489692687988,19054.0
144.97292041778564,19058.0
144.97292041778564,19059.0
144.97292041778564,19057.0
144.9908890724182,19061.0
144.9908890724182,19062.0
144.9908890724182,19060.0
145.00876641273499,19063.0
145.00876641273499,19065.0
145.00876641273499,19064.0
145.02659797668457,19068.0
145.02659797668457,19067.0
145.02659797668457,19066.0
145.04475808143616,19069.0
145.04475808143616,19071.0
145.04475808143616,19070.0
145.06261086463928,19073.0
145.06261086463928,19074.0
145.06261086463928,19072.0
145.08043837547302,19076.0
145.08043837547302,19075.0
145.08043837547302,19077.0
145.0982370376587,19078.0
145.0982370376587,19080.0
145.0982370376587,19079.0
145.11609745025635,19081.0
145.11609745025635,19082.0
145.11609745025635,19083.0
145.13391590118408,19084.0
145.13391590118408,19085.0
145.13391590118408,19086.0
145.1517219543457,19087.0
145.1517219543457,19089.0
145.1517219543457,19088.0
145.1699185371399,19091.0
145.1699185371399,19090.0
145.1699185371399,19092.0
145.18775486946106,19094.0
145.18775486946106,19093.0
145.18775486946106,19095.0
145.2055745124817,19096.0
145.2055745124817,19097.0
145.2055745124817,19098.0
145.2235791683197,19099.0
145.2235791683197,19101.0
145.2235791683197,19100.0
145.24120378494263,19103.0
145.24120378494263,19102.0
145.25879669189453,19105.0
145.25879669189453,19104.0
145.27630925178528,19107.0
145.27630925178528,19106.0
145.29396963119507,19108.0
145.29396963119507,19109.0
145.3116171360016,19111.0
145.3116171360016,19110.0
145.32943558692932,19112.0
145.32943558692932,19113.0
145.3469271659851,19114.0
145.3469271659851,19115.0
145.53251194953918,19116.0
145.53251194953918,19117.0
145.56004858016968,19120.0
145.56004858016968,19119.0
145.56004858016968,19118.0
145.58562994003296,19122.0
145.58562994003296,19123.0
145.58562994003296,19121.0
145.61114120483398,19125.0
145.61114120483398,19124.0
145.61114120483398,19126.0
145.63669419288635,19129.0
145.63669419288635,19127.0
145.63669419288635,19128.0
145.6625361442566,19130.0
145.6625361442566,19132.0
145.6625361442566,19131.0
145.6884000301361,19133.0
145.6884000301361,19134.0
145.6884000301361,19135.0
145.7138912677765,19136.0
145.7138912677765,19138.0
145.7138912677765,19137.0
145.73940014839172,19141.0
145.73940014839172,19139.0
145.73940014839172,19140.0
145.7649130821228,19144.0
145.7649130821228,19143.0
145.7649130821228,19142.0
145.79048562049866,19145.0
145.79048562049866,19146.0
145.79048562049866,19147.0
145.81598496437073,19148.0
145.81598496437073,19150.0
145.81598496437073,19149.0
145.84146237373352,19152.0
145.84146237373352,19153.0
145.84146237373352,19151.0
145.86694192886353,19155.0
145.86694192886353,19156.0
145.86694192886353,19154.0
145.89278316497803,19159.0
145.89278316497803,19157.0
145.89278316497803,19158.0
145.9183328151703,19162.0
145.9183328151703,19161.0
145.9183328151703,19160.0
145.94377422332764,19163.0
145.94377422332764,19164.0
145.94377422332764,19165.0
145.96925377845764,19167.0
145.96925377845764,19168.0
145.96925377845764,19166.0
145.99476766586304,19170.0
145.99476766586304,19169.0
145.99476766586304,19171.0
146.05320382118225,19174.0
146.05320382118225,19173.0
146.05320382118225,19172.0
146.10451984405518,19177.0
146.10451984405518,19176.0
146.10451984405518,19175.0
146.1564817428589,19180.0
146.1564817428589,19179.0
146.1564817428589,19178.0
146.1847312450409,19183.0
146.1847312450409,19181.0
146.1847312450409,19182.0
146.1847312450409,19184.0
146.21059560775757,19188.0
146.21059560775757,19186.0
146.21059560775757,19185.0
146.21059560775757,19187.0
146.23639249801636,19189.0
146.23639249801636,19190.0
146.23639249801636,19191.0
146.23639249801636,19192.0
146.26210021972656,19195.0
146.26210021972656,19194.0
146.26210021972656,19193.0
146.26210021972656,19196.0
146.28781914710999,19198.0
146.28781914710999,19200.0
146.28781914710999,19199.0
146.28781914710999,19197.0
146.31391191482544,19202.0
146.31391191482544,19203.0
146.31391191482544,19204.0
146.31391191482544,19201.0
146.3397092819214,19207.0
146.3397092819214,19205.0
146.3397092819214,19208.0
146.3397092819214,19206.0
146.3654863834381,19212.0
146.3654863834381,19211.0
146.3654863834381,19209.0
146.3654863834381,19210.0
146.39149141311646,19216.0
146.39149141311646,19214.0
146.39149141311646,19215.0
146.39149141311646,19213.0
146.4172887802124,19217.0
146.4172887802124,19218.0
146.4172887802124,19219.0
146.4172887802124,19220.0
146.44304084777832,19221.0
146.44304084777832,19224.0
146.44304084777832,19223.0
146.44304084777832,19222.0
146.46883463859558,19226.0
146.46883463859558,19227.0
146.46883463859558,19228.0
146.46883463859558,19225.0
146.4946653842926,19231.0
146.4946653842926,19232.0
146.4946653842926,19229.0
146.4946653842926,19230.0
146.5204131603241,19234.0
146.5204131603241,19235.0
146.5204131603241,19236.0
146.5204131603241,19233.0
146.5462191104889,19237.0
146.5462191104889,19238.0
146.5462191104889,19239.0
146.5462191104889,19240.0
146.57232785224915,19243.0
146.57232785224915,19242.0
146.57232785224915,19241.0
146.57232785224915,19244.0
146.59843134880066,19247.0
146.59843134880066,19246.0
146.59843134880066,19248.0
146.59843134880066,19245.0
146.62420773506165,19251.0
146.62420773506165,19250.0
146.62420773506165,19252.0
146.62420773506165,19249.0
146.64996480941772,19255.0
146.64996480941772,19256.0
146.64996480941772,19253.0
146.64996480941772,19254.0
146.67573428153992,19259.0
146.67573428153992,19257.0
146.67573428153992,19258.0
146.67573428153992,19260.0
146.70153188705444,19263.0
146.70153188705444,19261.0
146.70153188705444,19262.0
146.70153188705444,19264.0
146.72760677337646,19267.0
146.72760677337646,19265.0
146.72760677337646,19268.0
146.72760677337646,19266.0
146.75332140922546,19269.0
146.75332140922546,19271.0
146.75332140922546,19272.0
146.75332140922546,19270.0
146.78773283958435,19273.0
146.78773283958435,19274.0
146.78773283958435,19275.0
146.78773283958435,19276.0
146.80622935295105,19279.0
146.80622935295105,19278.0
146.80622935295105,19277.0
146.8242564201355,19282.0
146.8242564201355,19280.0
146.8242564201355,19281.0
146.84221267700195,19283.0
146.84221267700195,19285.0
146.84221267700195,19284.0
146.86015963554382,19286.0
146.86015963554382,19288.0
146.86015963554382,19287.0
146.87807512283325,19290.0
146.87807512283325,19289.0
146.87807512283325,19291.0
146.8960464000702,19294.0
146.8960464000702,19293.0
146.8960464000702,19292.0
146.9140763282776,19296.0
146.9140763282776,19297.0
146.9140763282776,19295.0
146.93240213394165,19299.0
146.93240213394165,19300.0
146.93240213394165,19298.0
146.95031118392944,19303.0
146.95031118392944,19301.0
146.95031118392944,19302.0
146.96820783615112,19306.0
146.96820783615112,19304.0
146.96820783615112,19305.0
146.9861080646515,19309.0
146.9861080646515,19308.0
146.9861080646515,19307.0
147.00403332710266,19311.0
147.00403332710266,19310.0
147.00403332710266,19312.0
147.02195858955383,19313.0
147.02195858955383,19315.0
147.02195858955383,19314.0
147.04029202461243,19318.0
147.04029202461243,19316.0
147.04029202461243,19317.0
147.05821204185486,19321.0
147.05821204185486,19319.0
147.05821204185486,19320.0
147.07614994049072,19323.0
147.07614994049072,19324.0
147.07614994049072,19322.0
