SECONDS,request_arrived
40.72388458251953,1.0
42.457921266555786,2.0
45.46043252944946,3.0
46.47256922721863,4.0
46.49991774559021,5.0
49.47578144073486,6.0
52.472452878952026,7.0
52.48430109024048,8.0
55.485246419906616,9.0
62.49101948738098,10.0
64.54663038253784,11.0
64.55852031707764,12.0
70.554447889328,13.0
70.57149648666382,14.0
73.5653235912323,15.0
75.56970381736755,16.0
76.68493056297302,17.0
76.70177054405212,18.0
82.71094107627869,19.0
82.72778820991516,20.0
85.71363568305969,21.0
85.72540950775146,22.0
88.7145767211914,23.0
88.7264301776886,24.0
88.74856758117676,25.0
90.72061944007874,26.0
90.75993013381958,27.0
91.72992587089539,28.0
91.74700236320496,29.0
94.7744791507721,30.0
94.78636026382446,31.0
96.78139758110046,32.0
97.82980585098267,33.0
100.79385924339294,34.0
100.81072092056274,35.0
101.79819750785828,36.0
102.80426335334778,37.0
102.81611657142639,38.0
102.82793736457825,39.0
106.81488037109375,40.0
106.82686424255371,41.0
106.83870029449463,42.0
106.85052704811096,43.0
109.83376669883728,44.0
111.83504605293274,45.0
111.85209703445435,46.0
111.86394190788269,47.0
117.84900498390198,48.0
118.86466860771179,49.0
118.8816442489624,50.0
121.88289999961853,51.0
123.87129354476929,52.0
123.88825249671936,53.0
123.90530061721802,54.0
123.91716361045837,55.0
124.87927174568176,56.0
126.89211320877075,57.0
130.90907311439514,58.0
132.88192892074585,59.0
133.8871307373047,60.0
136.9381971359253,61.0
136.95028066635132,62.0
139.9373540878296,63.0
139.95436882972717,64.0
139.96634769439697,65.0
141.99936962127686,66.0
145.03757572174072,67.0
145.96524310112,68.0
148.97513914108276,69.0
148.99207711219788,70.0
149.9831986427307,71.0
152.99486756324768,72.0
154.01721096038818,73.0
155.0047914981842,74.0
155.0164999961853,75.0
155.03416347503662,76.0
156.00940012931824,77.0
158.0555238723755,78.0
158.07244420051575,79.0
158.0894889831543,80.0
158.10650753974915,81.0
160.10853099822998,82.0
161.1434829235077,83.0
161.16252851486206,84.0
163.1475100517273,85.0
169.1427357196808,86.0
169.15445947647095,87.0
169.16621470451355,88.0
176.1583845615387,89.0
176.17030715942383,90.0
176.18202900886536,91.0
176.19376230239868,92.0
179.16890716552734,93.0
182.16584467887878,94.0
182.17782616615295,95.0
184.18544006347656,96.0
185.1869134902954,97.0
185.19866681098938,98.0
185.2103660106659,99.0
187.19522142410278,100.0
187.22847509384155,101.0
187.24536752700806,102.0
187.26236367225647,103.0
187.27412939071655,104.0
191.2432816028595,105.0
192.24828600883484,106.0
192.26036500930786,107.0
193.26824522018433,108.0
194.29618382453918,109.0
197.28097248077393,110.0
199.2881782054901,111.0
199.3051266670227,112.0
202.29184746742249,113.0
206.29979252815247,114.0
206.3116888999939,115.0
207.29870414733887,116.0
207.32003235816956,117.0
209.32128953933716,118.0
209.33314990997314,119.0
209.34496402740479,120.0
211.32852840423584,121.0
213.33301043510437,122.0
214.32993459701538,123.0
214.34178018569946,124.0
214.3536012172699,125.0
214.36535787582397,126.0
214.37716436386108,127.0
215.3470916748047,128.0
217.38891124725342,129.0
217.40070748329163,130.0
219.39494609832764,131.0
221.4004771709442,132.0
221.417644739151,133.0
221.42960739135742,134.0
221.4415044784546,135.0
223.41976189613342,136.0
223.44097256660461,137.0
226.4257161617279,138.0
228.462788105011,139.0
229.43592238426208,140.0
232.4403736591339,141.0
232.45210886001587,142.0
232.46395111083984,143.0
232.48096632957458,144.0
233.45771145820618,145.0
238.46921491622925,146.0
238.4810721874237,147.0
238.49289870262146,148.0
240.47991824150085,149.0
242.4943277835846,150.0
242.50607132911682,151.0
242.51780700683594,152.0
244.50737380981445,153.0
244.5192506313324,154.0
246.51758360862732,155.0
247.5555293560028,156.0
248.5509397983551,157.0
248.56279730796814,158.0
248.57458567619324,159.0
248.5879328250885,160.0
251.58408164978027,161.0
251.60131359100342,162.0
251.61847043037415,163.0
252.59615755081177,164.0
254.61582589149475,165.0
254.62757110595703,166.0
254.64440441131592,167.0
256.65922832489014,168.0
256.67124366760254,169.0
256.68829107284546,170.0
257.6693904399872,171.0
260.68218088150024,172.0
260.6942183971405,173.0
260.7060561180115,174.0
260.71805143356323,175.0
260.72991132736206,176.0
261.702330827713,177.0
263.707314491272,178.0
263.7244727611542,179.0
266.7275233268738,180.0
