batch_size,cdf
1.0,0.000132013201320132
1.0,0.000264026402640264
5.0,0.00039603960396039607
5.0,0.000528052805280528
5.0,0.0006600660066006601
6.0,0.0007920792079207921
6.0,0.0009240924092409241
6.0,0.001056105610561056
6.0,0.001188118811881188
6.0,0.0013201320132013201
6.0,0.0014521452145214522
6.0,0.0015841584158415843
6.0,0.001716171617161716
6.0,0.0018481848184818482
6.0,0.0019801980198019802
6.0,0.002112211221122112
6.0,0.0022442244224422443
6.0,0.002376237623762376
6.0,0.0025082508250825085
6.0,0.0026402640264026403
6.0,0.002772277227722772
6.0,0.0029042904290429044
6.0,0.0030363036303630363
6.0,0.0031683168316831685
6.0,0.0033003300330033004
6.0,0.003432343234323432
6.0,0.0035643564356435645
6.0,0.0036963696369636963
6.0,0.003828382838283828
6.0,0.0039603960396039604
6.0,0.004092409240924092
6.0,0.004224422442244224
6.0,0.004356435643564357
6.0,0.004488448844884489
6.0,0.0046204620462046205
6.0,0.004752475247524752
6.0,0.004884488448844884
6.0,0.005016501650165017
6.0,0.005148514851485149
6.0,0.005280528052805281
6.0,0.005412541254125412
6.0,0.005544554455445544
6.0,0.005676567656765677
6.0,0.005808580858085809
6.0,0.005940594059405941
6.0,0.0060726072607260725
6.0,0.006204620462046204
6.0,0.006336633663366337
7.0,0.006468646864686469
7.0,0.006600660066006601
7.0,0.006732673267326733
7.0,0.006864686468646864
7.0,0.006996699669966997
7.0,0.007128712871287129
7.0,0.007260726072607261
7.0,0.007392739273927393
7.0,0.0075247524752475245
7.0,0.007656765676567656
7.0,0.007788778877887789
7.0,0.007920792079207921
7.0,0.008052805280528054
8.0,0.008184818481848185
8.0,0.008316831683168317
8.0,0.008448844884488448
8.0,0.008580858085808581
8.0,0.008712871287128714
8.0,0.008844884488448845
8.0,0.008976897689768977
8.0,0.009108910891089108
8.0,0.009240924092409241
8.0,0.009372937293729374
8.0,0.009504950495049505
8.0,0.009636963696369637
8.0,0.009768976897689768
8.0,0.009900990099009901
8.0,0.010033003300330034
8.0,0.010165016501650165
8.0,0.010297029702970298
9.0,0.010429042904290428
9.0,0.010561056105610561
9.0,0.010693069306930694
9.0,0.010825082508250825
9.0,0.010957095709570958
9.0,0.011089108910891089
9.0,0.011221122112211221
9.0,0.011353135313531354
9.0,0.011485148514851485
9.0,0.011617161716171618
9.0,0.011749174917491749
9.0,0.011881188118811881
9.0,0.012013201320132014
9.0,0.012145214521452145
9.0,0.012277227722772278
9.0,0.012409240924092409
9.0,0.012541254125412541
9.0,0.012673267326732674
9.0,0.012805280528052805
9.0,0.012937293729372938
9.0,0.013069306930693069
9.0,0.013201320132013201
9.0,0.013333333333333334
9.0,0.013465346534653465
10.0,0.013597359735973598
10.0,0.013729372937293729
10.0,0.013861386138613862
10.0,0.013993399339933994
10.0,0.014125412541254125
10.0,0.014257425742574258
10.0,0.014389438943894389
10.0,0.014521452145214522
10.0,0.014653465346534653
10.0,0.014785478547854785
10.0,0.014917491749174918
10.0,0.015049504950495049
10.0,0.015181518151815182
10.0,0.015313531353135313
10.0,0.015445544554455445
10.0,0.015577557755775578
10.0,0.01570957095709571
10.0,0.015841584158415842
10.0,0.015973597359735973
10.0,0.016105610561056107
10.0,0.016237623762376238
10.0,0.01636963696369637
10.0,0.0165016501650165
10.0,0.016633663366336635
10.0,0.016765676567656766
10.0,0.016897689768976897
10.0,0.01702970297029703
10.0,0.017161716171617162
10.0,0.017293729372937293
10.0,0.017425742574257427
10.0,0.01755775577557756
10.0,0.01768976897689769
10.0,0.01782178217821782
10.0,0.017953795379537955
10.0,0.018085808580858086
10.0,0.018217821782178217
10.0,0.01834983498349835
10.0,0.018481848184818482
10.0,0.018613861386138613
10.0,0.018745874587458747
10.0,0.01887788778877888
10.0,0.01900990099009901
10.0,0.01914191419141914
10.0,0.019273927392739275
10.0,0.019405940594059406
10.0,0.019537953795379537
10.0,0.01966996699669967
10.0,0.019801980198019802
10.0,0.019933993399339933
10.0,0.020066006600660068
10.0,0.0201980198019802
10.0,0.02033003300330033
10.0,0.02046204620462046
10.0,0.020594059405940595
10.0,0.020726072607260726
10.0,0.020858085808580857
10.0,0.02099009900990099
10.0,0.021122112211221122
10.0,0.021254125412541253
10.0,0.021386138613861388
10.0,0.02151815181518152
10.0,0.02165016501650165
10.0,0.02178217821782178
11.0,0.021914191419141915
11.0,0.022046204620462046
11.0,0.022178217821782177
11.0,0.02231023102310231
11.0,0.022442244224422443
11.0,0.022574257425742573
11.0,0.022706270627062708
11.0,0.02283828382838284
11.0,0.02297029702970297
11.0,0.0231023102310231
11.0,0.023234323432343235
11.0,0.023366336633663366
11.0,0.023498349834983497
11.0,0.02363036303630363
11.0,0.023762376237623763
11.0,0.023894389438943894
11.0,0.024026402640264028
11.0,0.02415841584158416
11.0,0.02429042904290429
11.0,0.02442244224422442
11.0,0.024554455445544555
11.0,0.024686468646864686
11.0,0.024818481848184817
11.0,0.024950495049504952
11.0,0.025082508250825083
11.0,0.025214521452145214
11.0,0.025346534653465348
11.0,0.02547854785478548
11.0,0.02561056105610561
11.0,0.02574257425742574
11.0,0.025874587458745876
11.0,0.026006600660066007
11.0,0.026138613861386138
11.0,0.026270627062706272
11.0,0.026402640264026403
12.0,0.026534653465346534
12.0,0.02666666666666667
12.0,0.0267986798679868
12.0,0.02693069306930693
12.0,0.02706270627062706
12.0,0.027194719471947196
12.0,0.027326732673267327
12.0,0.027458745874587458
12.0,0.027590759075907592
12.0,0.027722772277227723
12.0,0.027854785478547854
12.0,0.02798679867986799
12.0,0.02811881188118812
12.0,0.02825082508250825
12.0,0.02838283828382838
12.0,0.028514851485148516
12.0,0.028646864686468647
12.0,0.028778877887788778
