prefill_e2e_time_normalized,cdf
2.3468501240131445e-05,0.0003557452863749555
2.419702104816679e-05,0.000711490572749911
2.4769704396021552e-05,0.0010672358591248667
2.5310904675279744e-05,0.001422981145499822
2.5878334781737067e-05,0.0017787264318747777
2.6995805455953814e-05,0.0021344717182497333
2.8232141630724072e-05,0.0024902170046246885
2.9963612178107724e-05,0.002845962290999644
3.053023465326987e-05,0.0032017075773745998
3.0691098800161853e-05,0.0035574528637495554
3.1613635655958205e-05,0.003913198150124511
3.171312346239574e-05,0.004268943436499467
3.1838873837841675e-05,0.004624688722874422
3.224561078241095e-05,0.004980434009249377
3.2501789974048734e-05,0.005336179295624333
3.251498128520325e-05,0.005691924581999288
3.341173942317255e-05,0.006047669868374244
3.3492979127913713e-05,0.0064034151547491995
3.4667958971112967e-05,0.006759160441124155
3.524915882735513e-05,0.007114905727499111
3.5284003388369456e-05,0.007470651013874066
3.567634121282026e-05,0.007826396300249021
3.5742708860198036e-05,0.008182141586623977
3.6140158044872805e-05,0.008537886872998933
3.626493344199844e-05,0.008893632159373888
3.630201899795793e-05,0.009249377445748844
3.6856112274108455e-05,0.0096051227321238
3.749056122615002e-05,0.009960868018498754
3.757991726160981e-05,0.01031661330487371
3.78217882825993e-05,0.010672358591248666
3.89929446100723e-05,0.011028103877623622
3.949908204958774e-05,0.011383849163998577
3.951005419366993e-05,0.011739594450373533
4.0767718019196764e-05,0.012095339736748489
4.095024996786378e-05,0.012451085023123443
4.1304367186967283e-05,0.012806830309498399
4.1313785914098844e-05,0.013162575595873355
4.160710159339942e-05,0.01351832088224831
4.1718987631611526e-05,0.013874066168623266
4.180518590146676e-05,0.014229811454998222
4.186143632978201e-05,0.014585556741373178
4.21515287598595e-05,0.014941302027748132
4.2200936150038615e-05,0.015297047314123088
4.222678762744181e-05,0.015652792600498042
4.244402953190729e-05,0.016008537886873
4.270634599379264e-05,0.016364283173247954
4.33509994763881e-05,0.01672002845962291
4.3680676753865555e-05,0.017075773745997867
4.397660813992843e-05,0.017431519032372823
4.40015755884815e-05,0.017787264318747775
4.4187065213918686e-05,0.01814300960512273
