request_e2e_time,cdf
0.8349320888519287,0.0003557452863749555
0.838831901550293,0.000711490572749911
0.9087047576904297,0.0010672358591248667
0.9692943096160889,0.001422981145499822
0.9896037578582764,0.0017787264318747777
1.0301225185394287,0.0021344717182497333
1.1197831630706787,0.0024902170046246885
1.1359450817108154,0.002845962290999644
1.1491405963897705,0.0032017075773745998
1.308293342590332,0.0035574528637495554
1.318242073059082,0.003913198150124511
1.3463828563690186,0.004268943436499467
1.3530199527740479,0.004624688722874422
1.3572912216186523,0.004980434009249377
1.397472620010376,0.005336179295624333
1.4006435871124268,0.005691924581999288
1.4083447456359863,0.006047669868374244
1.4117259979248047,0.0064034151547491995
1.415600061416626,0.006759160441124155
1.4203155040740967,0.007114905727499111
1.4256093502044678,0.007470651013874066
1.4308335781097412,0.007826396300249021
1.4389324188232422,0.008182141586623977
1.4723248481750488,0.008537886872998933
1.4887464046478271,0.008893632159373888
1.4962143898010254,0.009249377445748844
1.5022225379943848,0.0096051227321238
1.5508906841278076,0.009960868018498754
1.5562663078308105,0.01031661330487371
1.62937593460083,0.010672358591248666
1.661975622177124,0.011028103877623622
1.662639856338501,0.011383849163998577
1.675527811050415,0.011739594450373533
1.686464548110962,0.012095339736748489
1.7178428173065186,0.012451085023123443
1.7328619956970215,0.012806830309498399
1.771289587020874,0.013162575595873355
1.7930688858032227,0.01351832088224831
1.7954638004302979,0.013874066168623266
1.7968957424163818,0.014229811454998222
1.80401611328125,0.014585556741373178
1.8324809074401855,0.014941302027748132
1.8359558582305908,0.015297047314123088
1.83929443359375,0.015652792600498042
1.8446242809295654,0.016008537886873
1.8502206802368164,0.016364283173247954
1.8637185096740723,0.01672002845962291
1.885246753692627,0.017075773745997867
1.8881633281707764,0.017431519032372823
1.8882741928100586,0.017787264318747775
1.9006597995758057,0.01814300960512273
1.9045004844665527,0.018498754891497687
1.9084677696228027,0.018854500177872643
1.9093611240386963,0.0192102454642476
1.910573959350586,0.019565990750622556
1.9227373600006104,0.019921736036997508
1.9340903759002686,0.020277481323372464
1.9348468780517578,0.02063322660974742
1.9445312023162842,0.020988971896122376
1.9483757019042969,0.021344717182497332
1.9506206512451172,0.02170046246887229
1.9520618915557861,0.022056207755247245
1.9527201652526855,0.022411953041622197
1.9635186195373535,0.022767698327997153
1.9667482376098633,0.02312344361437211
1.9691779613494873,0.023479188900747065
1.96980881690979,0.02383493418712202
1.9758992195129395,0.024190679473496977
1.9772183895111084,0.02454642475987193
1.979060411453247,0.024902170046246886
1.9846947193145752,0.025257915332621842
1.9913876056671143,0.025613660618996798
2.041980266571045,0.025969405905371754
2.044235944747925,0.02632515119174671
2.044605016708374,0.026680896478121666
2.0631299018859863,0.02703664176449662
2.0634968280792236,0.027392387050871575
2.0743277072906494,0.02774813233724653
2.0826454162597656,0.028103877623621487
2.094444751739502,0.028459622909996443
2.094848155975342,0.0288153681963714
2.1250693798065186,0.029171113482746355
2.1321730613708496,0.029526858769121308
2.134847640991211,0.029882604055496264
2.136810779571533,0.03023834934187122
2.1440019607543945,0.030594094628246176
2.1482980251312256,0.030949839914621132
2.1574866771698,0.031305585200996085
2.1594836711883545,0.03166133048737104
2.175447702407837,0.032017075773746
2.1850249767303467,0.03237282106012095
2.20835018157959,0.03272856634649591
2.209183692932129,0.033084311632870865
2.2145349979400635,0.03344005691924582
2.2191617488861084,0.03379580220562078
2.222815752029419,0.03415154749199573
2.228787422180176,0.03450729277837069
2.2339460849761963,0.034863038064745645
2.2361948490142822,0.035218783351120594
2.237882375717163,0.03557452863749555
2.2387213706970215,0.03593027392387051
2.2388367652893066,0.03628601921024546
2.2396929264068604,0.03664176449662042
2.2416372299194336,0.036997509782995375
2.2537362575531006,0.03735325506937033
2.2655060291290283,0.03770900035574529
2.2954275608062744,0.03806474564212024
2.3023781776428223,0.0384204909284952
2.3155126571655273,0.038776236214870155
2.3215396404266357,0.03913198150124511
2.3331398963928223,0.03948772678762007
2.335421323776245,0.039843472073995016
2.336779832839966,0.04019921736036997
2.3390603065490723,0.04055496264674493
2.3392374515533447,0.040910707933119884
2.352006196975708,0.04126645321949484
2.359496831893921,0.0416221985058698
2.361180543899536,0.04197794379224475
2.3833181858062744,0.04233368907861971
2.4022183418273926,0.042689434364994665
2.4072160720825195,0.04304517965136962
2.4219541549682617,0.04340092493774458
2.422055721282959,0.04375667022411953
2.4255833625793457,0.04411241551049449
2.4518489837646484,0.04446816079686944
2.4638633728027344,0.044823906083244394
2.4644153118133545,0.04517965136961935
2.47174334526062,0.045535396655994306
2.4739489555358887,0.04589114194236926
2.4744505882263184,0.04624688722874422
2.4758217334747314,0.046602632515119174
2.477220058441162,0.04695837780149413
2.4775328636169434,0.04731412308786909
2.4970972537994385,0.04766986837424404
2.505338191986084,0.048025613660619
2.5071702003479004,0.048381358946993955
2.508713960647583,0.04873710423336891
2.5177628993988037,0.04909284951974386
2.521636724472046,0.049448594806118816
2.5216641426086426,0.04980434009249377
2.52304744720459,0.05016008537886873
2.531242609024048,0.050515830665243684
2.5366389751434326,0.05087157595161864
2.5383999347686768,0.051227321237993596
2.563652753829956,0.05158306652436855
2.5639917850494385,0.05193881181074351
2.5776588916778564,0.052294557097118465
2.595867395401001,0.05265030238349342
2.5965373516082764,0.05300604766986838
2.5984480381011963,0.05336179295624333
2.6088690757751465,0.05371753824261829
2.609827995300293,0.05407328352899324
2.615748882293701,0.054429028815368194
2.623941421508789,0.05478477410174315
2.6422882080078125,0.055140519388118106
2.642828941345215,0.05549626467449306
2.6706974506378174,0.05585200996086802
2.691284656524658,0.056207755247242974
2.692126750946045,0.05656350053361793
2.701021671295166,0.056919245819992886
2.7086939811706543,0.05727499110636784
2.709887742996216,0.0576307363927428
2.7102999687194824,0.057986481679117755
2.7131152153015137,0.05834222696549271
2.7200639247894287,0.05869797225186766
2.7458090782165527,0.059053717538242616
