SECONDS,prefill_completed
-48.40943121910095,1036.0
-48.40943121910095,2072.0
-48.40943121910095,3108.0
-48.40943121910095,4144.0
-48.40943121910095,5180.0
-48.40943121910095,6216.0
-47.928561210632324,7252.0
-47.82826805114746,8288.0
-47.82826805114746,10360.0
-47.82826805114746,9324.0
-47.80370807647705,12432.0
-47.80370807647705,11396.0
-47.80370807647705,14504.0
-47.80370807647705,13468.0
-46.88952398300171,16576.0
-46.88952398300171,15540.0
-46.88952398300171,17612.0
-46.86567568778992,18648.0
-46.86567568778992,19684.0
-46.84292793273926,20720.0
-46.84292793273926,21756.0
-46.7605345249176,22792.0
-46.7605345249176,23828.0
-45.89267444610596,24864.0
-45.869789361953735,25900.0
-45.869789361953735,26936.0
-45.84872126579285,27972.0
-44.86314558982849,29008.0
-44.81041359901428,30044.0
-44.81041359901428,31080.0
-44.764357566833496,32116.0
-44.699206590652466,33664.0
-43.76796078681946,35736.0
-43.76796078681946,36772.0
-43.76796078681946,38844.0
-43.76796078681946,37808.0
-43.76796078681946,34700.0
-43.71737051010132,39880.0
-43.71737051010132,40916.0
-43.71737051010132,41952.0
-43.670005798339844,42988.0
-43.65053701400757,44024.0
-42.77361798286438,45060.0
-42.77361798286438,46096.0
-42.72755718231201,47132.0
-42.70500588417053,49204.0
-42.70500588417053,48168.0
-42.70500588417053,50240.0
-41.82635569572449,51276.0
-41.82635569572449,52312.0
-41.77746891975403,53348.0
-41.72868347167969,54384.0
-41.72868347167969,55420.0
-41.707085609436035,56456.0
-41.707085609436035,57492.0
-40.6958441734314,59040.0
-40.6958441734314,60076.0
-40.6422016620636,61112.0
-40.3686318397522,75008.0
-40.3686318397522,72436.0
-40.3686318397522,66256.0
-40.3686318397522,63684.0
-40.3686318397522,69864.0
-40.3686318397522,68828.0
-40.3686318397522,77080.0
-40.3686318397522,76044.0
-40.34477210044861,79152.0
-40.34477210044861,78116.0
-39.73801589012146,82760.0
-39.73801589012146,81724.0
-39.561808824539185,86880.0
-39.561808824539185,84308.0
-39.561808824539185,91524.0
-39.561808824539185,89452.0
-39.561808824539185,90488.0
-39.53272342681885,94096.0
-39.53272342681885,96668.0
-39.53272342681885,97704.0
-38.69789695739746,101312.0
-38.69789695739746,100276.0
-38.69789695739746,104920.0
-38.69789695739746,103884.0
-38.63875436782837,105956.0
-38.581971168518066,106992.0
-38.51624083518982,117280.0
-38.51624083518982,114708.0
-38.51624083518982,112136.0
-38.51624083518982,109564.0
-38.46048665046692,118316.0
-38.43387198448181,119352.0
-37.55642342567444,121424.0
-37.55642342567444,120388.0
-37.50036811828613,122460.0
-37.38924050331116,127616.0
-37.38924050331116,124008.0
-37.38924050331116,125044.0
-37.38924050331116,128652.0
-37.38924050331116,129688.0
-37.38924050331116,132260.0
-37.38924050331116,133296.0
-36.56862139701843,134332.0
-36.456241846084595,136392.0
-36.456241846084595,138964.0
-35.88401937484741,146656.0
-35.88401937484741,147692.0
-35.82449960708618,150264.0
-35.700323820114136,151812.0
-35.700323820114136,152848.0
-35.700323820114136,153884.0
-35.63730192184448,161576.0
-35.609161615371704,164148.0
-35.609161615371704,165184.0
-35.49545431137085,169304.0
-35.49545431137085,170340.0
-35.49545431137085,166732.0
-35.43605375289917,171888.0
-35.43605375289917,172924.0
-35.31583285331726,174472.0
-35.31583285331726,177044.0
-35.287537574768066,178080.0
-34.385027170181274,181688.0
-34.385027170181274,182724.0
-34.385027170181274,180652.0
-34.323607206344604,183760.0
-34.323607206344604,184796.0
-34.05478072166443,189416.0
-33.94839382171631,190964.0
-33.883859634399414,192000.0
-33.759597063064575,193548.0
-33.46948218345642,201776.0
-33.46948218345642,200740.0
-33.46948218345642,198168.0
-33.40782642364502,205384.0
-33.40782642364502,204348.0
-33.33692646026611,207956.0
-33.278767347335815,208992.0
-33.278767347335815,210028.0
-33.163710832595825,211576.0
-32.94730186462402,213636.0
-32.887669801712036,214672.0
-32.82775568962097,216744.0
-32.82775568962097,215708.0
-32.793461322784424,220352.0
-32.793461322784424,219316.0
-32.47151207923889,221388.0
-32.41540813446045,223960.0
-32.41540813446045,224996.0
-32.355748891830444,226032.0
-32.250059843063354,227580.0
-32.194130659103394,228616.0
-32.12058234214783,229652.0
-32.06192374229431,230688.0
-31.99523115158081,234832.0
-31.99523115158081,232760.0
-31.99523115158081,231724.0
