request_e2e_time_piecewise_normalized,cdf
0.02494281902909279,0.0003557452863749555
0.030575832352042198,0.000711490572749911
0.03067169152200222,0.0010672358591248667
0.03113723360002041,0.001422981145499822
0.032580722123384476,0.0017787264318747777
0.03320232406258583,0.0021344717182497333
0.033268410712480545,0.0024902170046246885
0.03337647765874863,0.002845962290999644
0.036747533828020096,0.0032017075773745998
0.03871617093682289,0.0035574528637495554
0.03890028968453407,0.003913198150124511
0.03947451338171959,0.004268943436499467
0.040186189115047455,0.004624688722874422
0.0404217466711998,0.004980434009249377
0.04230564087629318,0.005336179295624333
0.0425865463912487,0.005691924581999288
0.04404808580875397,0.006047669868374244
0.04408089071512222,0.0064034151547491995
0.04426005855202675,0.006759160441124155
0.0447242446243763,0.007114905727499111
0.04515755549073219,0.007470651013874066
0.045505475252866745,0.007826396300249021
0.045593298971652985,0.008182141586623977
0.04617089033126831,0.008537886872998933
0.04622301086783409,0.008893632159373888
0.04666585847735405,0.009249377445748844
0.048893123865127563,0.0096051227321238
0.04994721710681915,0.009960868018498754
0.0502096451818943,0.01031661330487371
0.051379501819610596,0.010672358591248666
0.05317628011107445,0.011028103877623622
0.054333481937646866,0.011383849163998577
0.054620761424303055,0.011739594450373533
0.055780038237571716,0.012095339736748489
0.05582909658551216,0.012451085023123443
0.05600665509700775,0.012806830309498399
0.05758610740303993,0.013162575595873355
0.05823662877082825,0.01351832088224831
0.05831272155046463,0.013874066168623266
0.05952552333474159,0.014229811454998222
0.061717841774225235,0.014585556741373178
0.06172380968928337,0.014941302027748132
0.06280910968780518,0.015297047314123088
0.06462747603654861,0.015652792600498042
0.06540808826684952,0.016008537886873
0.0667816773056984,0.016364283173247954
0.06709332019090652,0.01672002845962291
0.06738617271184921,0.017075773745997867
0.06873597949743271,0.017431519032372823
0.06920243054628372,0.017787264318747775
0.07046446204185486,0.01814300960512273
0.07383635640144348,0.018498754891497687
0.0745859146118164,0.018854500177872643
0.07498808950185776,0.0192102454642476
0.07533030211925507,0.019565990750622556
0.07541003823280334,0.019921736036997508
0.0763206034898758,0.020277481323372464
0.0763644278049469,0.02063322660974742
0.07894335687160492,0.020988971896122376
0.07913093268871307,0.021344717182497332
0.08227664232254028,0.02170046246887229
0.08232621103525162,0.022056207755247245
0.08318426460027695,0.022411953041622197
0.08339960873126984,0.022767698327997153
0.08441264182329178,0.02312344361437211
0.08495713025331497,0.023479188900747065
0.08499382436275482,0.02383493418712202
0.08551449328660965,0.024190679473496977
0.08622425049543381,0.02454642475987193
0.0867096334695816,0.024902170046246886
0.08701148629188538,0.025257915332621842
0.08747318387031555,0.025613660618996798
0.08767148852348328,0.025969405905371754
0.08886585384607315,0.02632515119174671
0.08887625485658646,0.026680896478121666
0.08936885744333267,0.02703664176449662
0.08944061398506165,0.027392387050871575
0.0901716947555542,0.02774813233724653
0.09186046570539474,0.028103877623621487
0.09195210784673691,0.028459622909996443
0.09201409667730331,0.0288153681963714
0.09262579679489136,0.029171113482746355
0.09276081621646881,0.029526858769121308
0.09315302222967148,0.029882604055496264
0.0932341143488884,0.03023834934187122
0.09359807521104813,0.030594094628246176
0.09388821572065353,0.030949839914621132
0.09447746723890305,0.031305585200996085
0.09468597173690796,0.03166133048737104
0.09474395960569382,0.032017075773746
0.09476420283317566,0.03237282106012095
0.09490951150655746,0.03272856634649591
0.09519648551940918,0.033084311632870865
0.09526152908802032,0.03344005691924582
0.09600567817687988,0.03379580220562078
0.09623835235834122,0.03415154749199573
0.09633688628673553,0.03450729277837069
0.09662448614835739,0.034863038064745645
0.09681322425603867,0.035218783351120594
0.09760338068008423,0.03557452863749555
0.09778884798288345,0.03593027392387051
0.09782674163579941,0.03628601921024546
0.09808095544576645,0.03664176449662042
0.09829393029212952,0.036997509782995375
0.09833893179893494,0.03735325506937033
0.09837515652179718,0.03770900035574529
0.09845854341983795,0.03806474564212024
0.0986240804195404,0.0384204909284952
0.09873531013727188,0.038776236214870155
0.09877905249595642,0.03913198150124511
0.09893951565027237,0.03948772678762007
0.0989459753036499,0.039843472073995016
0.09927590936422348,0.04019921736036997
0.09930305182933807,0.04055496264674493
0.09935587644577026,0.040910707933119884
0.09939783811569214,0.04126645321949484
0.0994691401720047,0.0416221985058698
0.09955188632011414,0.04197794379224475
0.09966367483139038,0.04233368907861971
0.10002382844686508,0.042689434364994665
0.10025859624147415,0.04304517965136962
0.10032179951667786,0.04340092493774458
0.10053885728120804,0.04375667022411953
0.10057134926319122,0.04411241551049449
0.10063022375106812,0.04446816079686944
0.10098741948604584,0.044823906083244394
0.10121665894985199,0.04517965136961935
0.1013195663690567,0.045535396655994306
0.10135433822870255,0.04589114194236926
0.10157353430986404,0.04624688722874422
0.10187216103076935,0.046602632515119174
0.10195373743772507,0.04695837780149413
0.10208284854888916,0.04731412308786909
0.10209151357412338,0.04766986837424404
0.10209502279758453,0.048025613660619
