SECONDS,request_arrived
-19.798420906066895,313.0
-19.781670093536377,314.0
-19.657549142837524,315.0
-19.645833015441895,316.0
-19.62903594970703,317.0
-19.441409826278687,318.0
-19.292466640472412,319.0
-19.132145881652832,320.0
-19.10989737510681,321.0
-19.093010425567627,322.0
-18.750633478164673,323.0
-18.728424310684204,324.0
-18.697204113006592,325.0
-18.611724376678467,326.0
-18.45401668548584,327.0
-18.383658409118652,328.0
-18.366766929626465,329.0
-18.14655590057373,330.0
-18.12964653968811,331.0
-18.063511848449707,332.0
-18.036225080490112,333.0
-17.83212184906006,334.0
-17.767746210098267,335.0
-17.61453080177307,336.0
-17.54857850074768,337.0
-17.410558223724365,338.0
-17.34452795982361,339.0
-17.187706470489502,340.0
-17.03336262702942,341.0
-16.938766479492188,342.0
-16.862897872924805,343.0
-16.697154760360718,344.0
-16.685359477996826,345.0
-16.67367148399353,346.0
-16.633239030838013,347.0
-16.533355474472046,348.0
-16.47606086730957,349.0
-16.458847045898438,350.0
-16.240673542022705,351.0
-16.228923559188843,352.0
-16.178979635238647,353.0
-16.167163848876953,354.0
-16.09098792076111,355.0
-16.02109122276306,356.0
-15.917738676071167,357.0
-15.862945318222046,358.0
-15.845903873443604,359.0
-15.707756519317627,360.0
-15.63258957862854,361.0
-15.48025918006897,362.0
-15.396204948425293,363.0
-15.258100748062134,364.0
-15.096365451812744,365.0
-15.016061067581177,366.0
-14.866234302520752,367.0
-14.711219549179077,368.0
-14.640594005584717,369.0
-14.332389831542969,370.0
-14.26187515258789,371.0
-14.191305875778198,372.0
-14.036716938018799,373.0
-13.825648784637451,374.0
-13.60921597480774,375.0
-13.596052646636963,376.0
-13.388595819473267,377.0
-13.297378540039062,378.0
-13.223495483398438,379.0
-13.075422048568726,380.0
-12.769230127334595,381.0
-12.634836196899414,382.0
-12.561234951019287,383.0
-12.414422035217285,384.0
-12.281639337539673,385.0
-12.19631314277649,386.0
-12.122493028640747,387.0
-11.962891817092896,388.0
-11.879034280776978,389.0
-11.266770124435425,390.0
-11.127149820327759,391.0
-10.918798446655273,392.0
-10.907037496566772,393.0
-10.842132568359375,394.0
-10.765487670898438,395.0
-10.693127155303955,396.0
-10.681390047073364,397.0
-10.629533290863037,398.0
-10.559044361114502,399.0
-10.476034879684448,400.0
-10.327106237411499,401.0
-9.993886232376099,402.0
-9.92239260673523,403.0
-9.778752088546753,404.0
-9.627137184143066,405.0
-9.489755868911743,406.0
-9.2575364112854,407.0
-9.169933795928955,408.0
-8.88459300994873,409.0
-8.794111251831055,410.0
-8.718475580215454,411.0
-8.653270959854126,412.0
-8.505439281463623,413.0
-8.357118368148804,414.0
-8.28415584564209,415.0
-8.207164764404297,416.0
-8.067062377929688,417.0
-7.809168577194214,418.0
-7.797240734100342,419.0
-7.780238151550293,420.0
-7.763234853744507,421.0
-7.751388311386108,422.0
-7.513497352600098,423.0
-7.501672267913818,424.0
-7.418875455856323,425.0
-7.269430637359619,426.0
-7.1966259479522705,427.0
-7.179729223251343,428.0
-7.044718027114868,429.0
-6.894071578979492,430.0
-6.809127330780029,431.0
-6.730941534042358,432.0
-6.435992002487183,433.0
-6.130647897720337,434.0
-6.06635856628418,435.0
-5.828889608383179,436.0
-5.68937087059021,437.0
-5.58404803276062,438.0
-5.513381719589233,439.0
-5.501566410064697,440.0
-5.358663320541382,441.0
-5.227802276611328,442.0
-5.21594762802124,443.0
-5.063827037811279,444.0
-4.9829699993133545,445.0
-4.9711058139801025,446.0
-4.959350347518921,447.0
-4.94756817817688,448.0
-4.609613656997681,449.0
-4.448549270629883,450.0
-4.299731254577637,451.0
-4.220054626464844,452.0
-4.001825571060181,453.0
-3.856428861618042,454.0
-3.8445894718170166,455.0
-3.772733449935913,456.0
-3.760641574859619,457.0
-3.6950466632843018,458.0
-3.5303478240966797,459.0
-3.4613912105560303,460.0
-3.4495463371276855,461.0
-3.370845079421997,462.0
-3.300659656524658,463.0
-3.230210781097412,464.0
-3.1538243293762207,465.0
-3.080904483795166,466.0
-2.9237232208251953,467.0
-2.7741682529449463,468.0
-2.5316238403320312,469.0
-2.3071157932281494,470.0
-1.847381830215454,471.0
-1.8356027603149414,472.0
-1.750014066696167,473.0
-1.6766588687896729,474.0
-1.6649010181427002,475.0
-1.6530587673187256,476.0
-1.5351178646087646,477.0
-1.4575684070587158,478.0
-1.2357847690582275,479.0
-1.1285614967346191,480.0
-1.0548770427703857,481.0
-0.7442810535430908,482.0
-0.6561374664306641,483.0
-0.49715089797973633,484.0
-0.41214632987976074,485.0
-0.39458227157592773,486.0
-0.38245201110839844,487.0
-0.37062692642211914,488.0
-0.24560093879699707,489.0
0.006312847137451172,490.0
0.01821732521057129,491.0
0.030097484588623047,492.0
0.04192209243774414,493.0
0.05386495590209961,494.0
0.19497179985046387,495.0
0.3405306339263916,496.0
0.35448408126831055,497.0
0.517481803894043,498.0
0.5293271541595459,499.0
0.5410017967224121,500.0
0.6006474494934082,501.0
0.7063226699829102,502.0
1.1104345321655273,503.0
1.1223127841949463,504.0
1.1342177391052246,505.0
1.1460461616516113,506.0
1.1850662231445312,507.0
1.5914549827575684,508.0
1.766934871673584,509.0
1.8494701385498047,510.0
1.9215128421783447,511.0
1.9333703517913818,512.0
2.006666898727417,513.0
2.079615592956543,514.0
2.1657466888427734,515.0
2.1776087284088135,516.0
2.2472147941589355,517.0
2.2591235637664795,518.0
2.328134298324585,519.0
2.34002423286438,520.0
2.4267830848693848,521.0
2.686354160308838,522.0
2.6983590126037598,523.0
2.8574163913726807,524.0
2.8693079948425293,525.0
3.130131244659424,526.0
3.2140979766845703,527.0
3.225979804992676,528.0
3.394537925720215,529.0
3.5685231685638428,530.0
3.5803871154785156,531.0
3.592221260070801,532.0
3.6604182720184326,533.0
3.6774864196777344,534.0
3.7161552906036377,535.0
3.7359769344329834,536.0
3.809964179992676,537.0
3.821871280670166,538.0
4.137277364730835,539.0
4.30719256401062,540.0
4.318933010101318,541.0
4.654122352600098,542.0
4.665962219238281,543.0
4.6778244972229,544.0
4.689703702926636,545.0
4.701590061187744,546.0
4.744391918182373,547.0
4.825623512268066,548.0
4.90151047706604,549.0
4.990943908691406,550.0
5.150603771209717,551.0
5.2406957149505615,552.0
5.4122514724731445,553.0
5.4240875244140625,554.0
5.580828666687012,555.0
5.592729806900024,556.0
5.666059494018555,557.0
5.742692708969116,558.0
5.7545788288116455,559.0
5.831385374069214,560.0
5.9927332401275635,561.0
6.2496185302734375,562.0
6.406914234161377,563.0
6.7267165184021,564.0
6.738559007644653,565.0
6.750309467315674,566.0
6.806129693984985,567.0
6.900768756866455,568.0
6.912597179412842,569.0
7.262627363204956,570.0
7.425611734390259,571.0
7.7416675090789795,572.0
7.902798414230347,573.0
8.00884747505188,574.0
8.173961162567139,575.0
8.251967906951904,576.0
8.416138410568237,577.0
8.427990436553955,578.0
8.831596374511719,579.0
8.843419790267944,580.0
8.918448209762573,581.0
9.067021369934082,582.0
9.079408168792725,583.0
9.246666193008423,584.0
9.336976528167725,585.0
9.4148588180542,586.0
9.580277681350708,587.0
9.836602210998535,588.0
9.912319660186768,589.0
10.07225251197815,590.0
10.155203580856323,591.0
10.251323461532593,592.0
10.328724384307861,593.0
10.485606670379639,594.0
10.572638273239136,595.0
10.649129867553711,596.0
10.80350136756897,597.0
10.881151914596558,598.0
10.96724271774292,599.0
10.979132413864136,600.0
11.208194494247437,601.0
11.381444454193115,602.0
11.461009979248047,603.0
11.546086549758911,604.0
11.864174604415894,605.0
11.881189346313477,606.0
11.946657180786133,607.0
11.95854377746582,608.0
12.020328521728516,609.0
12.110888481140137,610.0
12.278949975967407,611.0
12.463300943374634,612.0
12.475181579589844,613.0
12.963614702224731,614.0
13.11349868774414,615.0
13.125366449356079,616.0
13.274662494659424,617.0
13.343200445175171,618.0
13.515893936157227,619.0
13.671946048736572,620.0
13.764029502868652,621.0
13.839124202728271,622.0
13.907672643661499,623.0
13.920406579971313,624.0
13.993420362472534,625.0
14.25753903388977,626.0
14.423315048217773,627.0
14.803462028503418,628.0
14.81530213356018,629.0
14.883505821228027,630.0
15.037622451782227,631.0
15.274116039276123,632.0
15.285991907119751,633.0
15.362418174743652,634.0
15.693336486816406,635.0
15.705262660980225,636.0
15.7169828414917,637.0
15.728932857513428,638.0
15.778229236602783,639.0
15.846569299697876,640.0
16.01865530014038,641.0
16.100202322006226,642.0
16.351533889770508,643.0
16.363422632217407,644.0
16.38078498840332,645.0
16.58994174003601,646.0
16.60181999206543,647.0
16.613645315170288,648.0
16.827179431915283,649.0
16.99058246612549,650.0
17.224655389785767,651.0
17.31093978881836,652.0
17.550269603729248,653.0
17.646862506866455,654.0
17.813332557678223,655.0
17.904721975326538,656.0
17.916582345962524,657.0
18.0827853679657,658.0
18.165351152420044,659.0
18.327316522598267,660.0
18.407177925109863,661.0
18.48655390739441,662.0
18.564342975616455,663.0
18.647559881210327,664.0
18.80458378791809,665.0
18.965294361114502,666.0
19.356533527374268,667.0
19.430052518844604,668.0
19.441813230514526,669.0
19.52504849433899,670.0
19.619325876235962,671.0
19.699896574020386,672.0
19.77682852745056,673.0
20.013406991958618,674.0
20.339435815811157,675.0
20.35122513771057,676.0
20.41850972175598,677.0
20.509993076324463,678.0
20.567641019821167,679.0
20.579432010650635,680.0
20.987600564956665,681.0
21.070708513259888,682.0
21.149818181991577,683.0
21.302754402160645,684.0
21.468894481658936,685.0
21.857975959777832,686.0
21.942177057266235,687.0
22.17825722694397,688.0
22.43728280067444,689.0
22.49946880340576,690.0
22.511220693588257,691.0
22.751365184783936,692.0
22.825746059417725,693.0
23.042476654052734,694.0
23.19929838180542,695.0
23.29001498222351,696.0
23.370511293411255,697.0
23.614238500595093,698.0
23.626112699508667,699.0
23.678345203399658,700.0
23.837437868118286,701.0
23.910267114639282,702.0
23.998242139816284,703.0
24.080310106277466,704.0
24.1582088470459,705.0
24.53348207473755,706.0
24.616891384124756,707.0
24.712984561920166,708.0
25.17506217956543,709.0
25.186858892440796,710.0
25.26531481742859,711.0
25.428135633468628,712.0
25.574996948242188,713.0
25.652193546295166,714.0
25.80492901802063,715.0
25.888309001922607,716.0
25.90010929107666,717.0
25.968846082687378,718.0
26.202430963516235,719.0
26.436554670333862,720.0
26.51087737083435,721.0
26.594979763031006,722.0
26.7506103515625,723.0
27.135135889053345,724.0
27.14700984954834,725.0
27.232599020004272,726.0
27.603044748306274,727.0
27.833022356033325,728.0
28.002667665481567,729.0
28.09909677505493,730.0
28.478757619857788,731.0
28.492499828338623,732.0
28.57173800468445,733.0
28.879694938659668,734.0
28.9357008934021,735.0
28.94746685028076,736.0
29.025700092315674,737.0
29.17914843559265,738.0
29.412292957305908,739.0
29.49767279624939,740.0
29.65290379524231,741.0
29.96640634536743,742.0
30.053361892700195,743.0
30.07021975517273,744.0
30.12139582633972,745.0
30.459828853607178,746.0
30.538978099822998,747.0
30.60826873779297,748.0
30.698575258255005,749.0
30.710516929626465,750.0
30.722640991210938,751.0
30.785639762878418,752.0
31.012272834777832,753.0
31.333404302597046,754.0
31.345234632492065,755.0
31.357054471969604,756.0
31.566038608551025,757.0
31.71903395652771,758.0
32.04232573509216,759.0
32.20012378692627,760.0
32.286217212677,761.0
32.44648861885071,762.0
32.754292249679565,763.0
32.83604073524475,764.0
33.00119185447693,765.0
33.24119687080383,766.0
33.49316906929016,767.0
33.5049204826355,768.0
33.51658272743225,769.0
33.656716108322144,770.0
33.673574447631836,771.0
33.8973708152771,772.0
34.07488560676575,773.0
34.09189581871033,774.0
34.10905742645264,775.0
34.23555612564087,776.0
34.30438184738159,777.0
34.53511834144592,778.0
34.92776441574097,779.0
35.029643058776855,780.0
35.04142189025879,781.0
35.20520043373108,782.0
35.28265309333801,783.0
35.29452729225159,784.0
35.306228160858154,785.0
35.43636727333069,786.0
35.448272943496704,787.0
35.51093125343323,788.0
35.523086071014404,789.0
35.6861457824707,790.0
35.69795632362366,791.0
36.01774263381958,792.0
36.3237202167511,793.0
36.3355176448822,794.0
36.411118268966675,795.0
36.42293953895569,796.0
36.59087061882019,797.0
36.649919748306274,798.0
36.66173243522644,799.0
36.67359709739685,800.0
36.68543839454651,801.0
36.90545725822449,802.0
36.98589897155762,803.0
37.078123807907104,804.0
37.08987903594971,805.0
37.23598670959473,806.0
37.41186761856079,807.0
37.646700620651245,808.0
37.72411632537842,809.0
37.87588858604431,810.0
37.962318897247314,811.0
38.04276084899902,812.0
38.054524183273315,813.0
38.21712327003479,814.0
38.54162788391113,815.0
38.677611112594604,816.0
38.843804597854614,817.0
39.1406683921814,818.0
39.23228049278259,819.0
39.48306083679199,820.0
39.61159110069275,821.0
39.73855948448181,822.0
39.8138222694397,823.0
39.91475009918213,824.0
39.99843192100525,825.0
40.082226037979126,826.0
40.162813901901245,827.0
40.17463755607605,828.0
40.18637561798096,829.0
40.32214641571045,830.0
40.4842426776886,831.0
40.64904975891113,832.0
40.66080594062805,833.0
40.807568073272705,834.0
40.88888192176819,835.0
41.20176315307617,836.0
41.43506669998169,837.0
41.45212721824646,838.0
41.57964563369751,839.0
41.67607593536377,840.0
41.68821430206299,841.0
41.83375024795532,842.0
41.918644189834595,843.0
42.35600686073303,844.0
42.57051348686218,845.0
42.730777740478516,846.0
42.82929515838623,847.0
42.907304763793945,848.0
42.98842477798462,849.0
43.14335823059082,850.0
43.16026830673218,851.0
43.22601532936096,852.0
43.318902015686035,853.0
43.33594632148743,854.0
43.55947208404541,855.0
43.78300619125366,856.0
44.092246294021606,857.0
44.18727517127991,858.0
44.20437455177307,859.0
44.325116872787476,860.0
44.39091920852661,861.0
44.47588562965393,862.0
44.63065838813782,863.0
44.873167514801025,864.0
44.96223473548889,865.0
44.9793918132782,866.0
45.02056932449341,867.0
45.174328565597534,868.0
45.31501841545105,869.0
45.55261945724487,870.0
45.57477378845215,871.0
45.786664724349976,872.0
45.870556354522705,873.0
46.01993274688721,874.0
46.09399175643921,875.0
46.25436544418335,876.0
46.69868493080139,877.0
46.776628255844116,878.0
46.85702204704285,879.0
47.01360201835632,880.0
47.099690198898315,881.0
47.11675047874451,882.0
47.14404797554016,883.0
47.17923045158386,884.0
47.33118295669556,885.0
47.408111572265625,886.0
47.4882869720459,887.0
47.567699670791626,888.0
47.723551750183105,889.0
47.73530554771423,890.0
47.96017813682556,891.0
47.98228454589844,892.0
48.026467084884644,893.0
48.34546494483948,894.0
48.35729432106018,895.0
48.369073152542114,896.0
48.740302324295044,897.0
49.03847789764404,898.0
49.20255732536316,899.0
49.3516583442688,900.0
49.5060875415802,901.0
49.58782696723938,902.0
49.96055793762207,903.0
50.0207462310791,904.0
50.03761601448059,905.0
50.11848068237305,906.0
50.21008801460266,907.0
50.22721076011658,908.0
50.244102478027344,909.0
50.29460382461548,910.0
50.30641007423401,911.0
50.36786913871765,912.0
50.53032374382019,913.0
50.603429317474365,914.0
50.62051177024841,915.0
50.75184893608093,916.0
50.90220308303833,917.0
50.9891242980957,918.0
51.211673974990845,919.0
51.23381733894348,920.0
51.66162323951721,921.0
51.67854952812195,922.0
51.88052940368652,923.0
52.10720419883728,924.0
52.206183433532715,925.0
52.22326636314392,926.0
52.23512315750122,927.0
52.28464198112488,928.0
52.301520109176636,929.0
52.313249826431274,930.0
52.354307889938354,931.0
52.66624689102173,932.0
52.678065061569214,933.0
52.75028133392334,934.0
52.82272481918335,935.0
52.83444905281067,936.0
52.89646816253662,937.0
53.31912541389465,938.0
53.55215501785278,939.0
53.62000632286072,940.0
53.72227692604065,941.0
53.73420810699463,942.0
53.78998875617981,943.0
53.807000398635864,944.0
53.94914245605469,945.0
53.960904121398926,946.0
54.02842974662781,947.0
54.11586284637451,948.0
54.266669511795044,949.0
54.2836651802063,950.0
54.57667350769043,951.0
54.59373593330383,952.0
54.662729024887085,953.0
54.839107275009155,954.0
54.988980531692505,955.0
55.145663022994995,956.0
55.316696882247925,957.0
55.46936273574829,958.0
55.55364656448364,959.0
55.65337872505188,960.0
55.73555588722229,961.0
55.95889759063721,962.0
56.065762758255005,963.0
56.077674865722656,964.0
56.08951020240784,965.0
56.308472871780396,966.0
56.545393228530884,967.0
56.63068675994873,968.0
56.793055057525635,969.0
56.86027145385742,970.0
56.87212872505188,971.0
56.9609591960907,972.0
56.97284483909607,973.0
57.065988063812256,974.0
57.735809326171875,975.0
57.74768662452698,976.0
57.759578466415405,977.0
57.83267831802368,978.0
58.073343992233276,979.0
58.164642095565796,980.0
58.255961656570435,981.0
58.422794580459595,982.0
58.58507466316223,983.0
58.66003203392029,984.0
58.76140785217285,985.0
58.90206241607666,986.0
58.919259786605835,987.0
59.06976628303528,988.0
59.157615423202515,989.0
59.25049877166748,990.0
59.408857345581055,991.0
59.57355332374573,992.0
59.66288733482361,993.0
59.679970264434814,994.0
59.811431646347046,995.0
59.823190689086914,996.0
59.907941579818726,997.0
59.919867277145386,998.0
60.21678805351257,999.0
60.28797221183777,1000.0
60.442793130874634,1001.0
60.67656183242798,1002.0
60.775813817977905,1003.0
60.788827657699585,1004.0
61.08250164985657,1005.0
61.09438729286194,1006.0
61.1726975440979,1007.0
61.18456721305847,1008.0
61.1964225769043,1009.0
61.20823287963867,1010.0
61.256457567214966,1011.0
61.425490379333496,1012.0
61.6006338596344,1013.0
61.985116958618164,1014.0
62.06217551231384,1015.0
62.30634951591492,1016.0
62.49749803543091,1017.0
62.57118368148804,1018.0
62.66000247001648,1019.0
62.98626399040222,1020.0
63.06453728675842,1021.0
63.15803241729736,1022.0
63.3242392539978,1023.0
63.34158205986023,1024.0
63.546504974365234,1025.0
63.892662048339844,1026.0
63.97710347175598,1027.0
64.36347103118896,1028.0
64.52128529548645,1029.0
64.53904795646667,1030.0
64.76609253883362,1031.0
64.7779598236084,1032.0
65.13897132873535,1033.0
65.2186632156372,1034.0
65.29834485054016,1035.0
65.61885261535645,1036.0
65.63591861724854,1037.0
65.68331551551819,1038.0
65.86214685440063,1039.0
66.24821496009827,1040.0
66.32317900657654,1041.0
66.47919249534607,1042.0
66.62833833694458,1043.0
66.64022135734558,1044.0
66.71366930007935,1045.0
66.79369258880615,1046.0
67.3696801662445,1047.0
67.53272080421448,1048.0
67.59728765487671,1049.0
67.60964918136597,1050.0
67.93923783302307,1051.0
67.95622706413269,1052.0
67.96807503700256,1053.0
67.98504781723022,1054.0
68.00990462303162,1055.0
68.08794069290161,1056.0
68.1729154586792,1057.0
68.25414562225342,1058.0
68.27109122276306,1059.0
68.3421618938446,1060.0
68.49597215652466,1061.0
68.71494603157043,1062.0
68.72674632072449,1063.0
68.73859453201294,1064.0
68.75027704238892,1065.0
68.86666345596313,1066.0
69.10099816322327,1067.0
69.33703684806824,1068.0
69.41757011413574,1069.0
69.50462079048157,1070.0
69.82903528213501,1071.0
69.98823285102844,1072.0
70.00011348724365,1073.0
70.11933088302612,1074.0
70.2817816734314,1075.0
70.2934901714325,1076.0
70.34810185432434,1077.0
70.57515406608582,1078.0
70.5869607925415,1079.0
70.72601675987244,1080.0
70.95133924484253,1081.0
71.11218571662903,1082.0
71.18639659881592,1083.0
71.33429503440857,1084.0
71.39735293388367,1085.0
71.46881151199341,1086.0
71.60943675041199,1087.0
71.7784571647644,1088.0
71.85314679145813,1089.0
71.92900252342224,1090.0
72.08497524261475,1091.0
72.162348985672,1092.0
72.45107960700989,1093.0
72.60115385055542,1094.0
72.68570876121521,1095.0
73.28277397155762,1096.0
73.36667442321777,1097.0
73.5870304107666,1098.0
74.08400106430054,1099.0
74.09582781791687,1100.0
74.53548097610474,1101.0
74.74908208847046,1102.0
75.09751224517822,1103.0
75.22958612442017,1104.0
75.5732319355011,1105.0
75.64504218101501,1106.0
75.9862368106842,1107.0
76.14046263694763,1108.0
76.20973515510559,1109.0
