request_execution_time_normalized,cdf
0.016678601503372192,0.0003557452863749555
0.01683291420340538,0.000711490572749911
0.017273643985390663,0.0010672358591248667
0.01772097311913967,0.001422981145499822
0.017891252413392067,0.0017787264318747777
0.017944708466529846,0.0021344717182497333
0.018014172092080116,0.0024902170046246885
0.018283169716596603,0.002845962290999644
0.018288908526301384,0.0032017075773745998
0.018474142998456955,0.0035574528637495554
0.018569113686680794,0.003913198150124511
0.018642794340848923,0.004268943436499467
0.01872807741165161,0.004624688722874422
0.018811041489243507,0.004980434009249377
0.018855111673474312,0.005336179295624333
0.01887555420398712,0.005691924581999288
0.018901322036981583,0.006047669868374244
0.019137291237711906,0.0064034151547491995
0.01925663836300373,0.006759160441124155
0.01931694522500038,0.007114905727499111
0.01937066577374935,0.007470651013874066
0.01946338638663292,0.007826396300249021
0.01946980319917202,0.008182141586623977
0.019526217132806778,0.008537886872998933
0.019540371373295784,0.008893632159373888
0.019765645265579224,0.009249377445748844
0.019779732450842857,0.0096051227321238
0.01984560303390026,0.009960868018498754
0.01997835375368595,0.01031661330487371
0.02009526826441288,0.010672358591248666
0.020142830908298492,0.011028103877623622
0.020208893343806267,0.011383849163998577
0.020253155380487442,0.011739594450373533
0.020503776147961617,0.012095339736748489
0.020949797704815865,0.012451085023123443
0.02095143496990204,0.012806830309498399
0.021482417359948158,0.013162575595873355
0.021494142711162567,0.01351832088224831
0.021690882742404938,0.013874066168623266
0.022186817601323128,0.014229811454998222
0.02281477116048336,0.014585556741373178
0.023025067523121834,0.014941302027748132
0.023751316592097282,0.015297047314123088
0.02418823540210724,0.015652792600498042
0.02518116496503353,0.016008537886873
0.025516625493764877,0.016364283173247954
0.02569073997437954,0.01672002845962291
0.026011604815721512,0.017075773745997867
0.02606380730867386,0.017431519032372823
0.026075519621372223,0.017787264318747775
0.026079293340444565,0.01814300960512273
0.026840483769774437,0.018498754891497687
0.02695281058549881,0.018854500177872643
0.02871914952993393,0.0192102454642476
0.029161060228943825,0.019565990750622556
0.029177621006965637,0.019921736036997508
0.02926797792315483,0.020277481323372464
0.029337024316191673,0.02063322660974742
0.02938992902636528,0.020988971896122376
0.02941003069281578,0.021344717182497332
0.029693137854337692,0.02170046246887229
0.029705988243222237,0.022056207755247245
0.029718855395913124,0.022411953041622197
0.02972949668765068,0.022767698327997153
0.029755128547549248,0.02312344361437211
0.030122173950076103,0.023479188900747065
0.030230071395635605,0.02383493418712202
0.03041342832148075,0.024190679473496977
0.03052878938615322,0.02454642475987193
0.030574863776564598,0.024902170046246886
0.030615322291851044,0.025257915332621842
0.030781060457229614,0.025613660618996798
0.030936390161514282,0.025969405905371754
0.03094072826206684,0.02632515119174671
0.03099938854575157,0.026680896478121666
0.03107484243810177,0.02703664176449662
0.03147263824939728,0.027392387050871575
0.031662724912166595,0.02774813233724653
0.03193042427301407,0.028103877623621487
0.032387811690568924,0.028459622909996443
0.03257441148161888,0.0288153681963714
0.032807670533657074,0.029171113482746355
0.033615872263908386,0.029526858769121308
0.03486183285713196,0.029882604055496264
0.03527003154158592,0.03023834934187122
0.03534403070807457,0.030594094628246176
0.03543422743678093,0.030949839914621132
0.03562812879681587,0.031305585200996085
0.036643099039793015,0.03166133048737104
0.03668694198131561,0.032017075773746
0.03702596575021744,0.03237282106012095
0.037528932094573975,0.03272856634649591
0.03800766170024872,0.033084311632870865
0.038025859743356705,0.03344005691924582
0.03895626962184906,0.03379580220562078
0.03910188004374504,0.03415154749199573
0.03923218697309494,0.03450729277837069
0.039260607212781906,0.034863038064745645
0.039646752178668976,0.035218783351120594
0.04091787710785866,0.03557452863749555
0.04118824005126953,0.03593027392387051
0.041264113038778305,0.03628601921024546
0.04132742062211037,0.03664176449662042
0.04185876622796059,0.036997509782995375
0.041977398097515106,0.03735325506937033
0.04198256507515907,0.03770900035574529
0.042029980570077896,0.03806474564212024
0.04219882935285568,0.0384204909284952
0.04247228056192398,0.038776236214870155
0.04305380955338478,0.03913198150124511
0.0437537282705307,0.03948772678762007
0.04410204663872719,0.039843472073995016
0.04473908618092537,0.04019921736036997
0.04641011357307434,0.04055496264674493
0.046622440218925476,0.040910707933119884
0.04696051403880119,0.04126645321949484
0.04758225381374359,0.0416221985058698
0.04796913266181946,0.04197794379224475
0.048313066363334656,0.04233368907861971
0.048359502106904984,0.042689434364994665
0.04843525215983391,0.04304517965136962
0.04843982681632042,0.04340092493774458
0.04846908524632454,0.04375667022411953
0.04858885332942009,0.04411241551049449
0.04977552220225334,0.04446816079686944
0.049981944262981415,0.044823906083244394
0.05031321570277214,0.04517965136961935
0.05076669156551361,0.045535396655994306
0.05078919976949692,0.04589114194236926
0.050847429782152176,0.04624688722874422
0.05145879462361336,0.046602632515119174
0.05152403563261032,0.04695837780149413
0.05268310382962227,0.04731412308786909
0.05278122052550316,0.04766986837424404
0.05291532352566719,0.048025613660619
0.05300484970211983,0.048381358946993955
0.053213946521282196,0.04873710423336891
0.05321933701634407,0.04909284951974386
0.05708160623908043,0.049448594806118816
0.05738860368728638,0.04980434009249377
0.05747401714324951,0.05016008537886873
0.057622384279966354,0.050515830665243684
0.05772596225142479,0.05087157595161864
0.05780449137091637,0.051227321237993596
0.05806770175695419,0.05158306652436855
0.05812424048781395,0.05193881181074351
0.05816195532679558,0.052294557097118465
0.058308959007263184,0.05265030238349342
0.058558281511068344,0.05300604766986838
0.05962089076638222,0.05336179295624333
0.059660863131284714,0.05371753824261829
0.05966712534427643,0.05407328352899324
0.059675198048353195,0.054429028815368194
0.05972171947360039,0.05478477410174315
0.0597713440656662,0.055140519388118106
0.05985443294048309,0.05549626467449306
0.05987369641661644,0.05585200996086802
0.059875644743442535,0.056207755247242974
0.05994091555476189,0.05656350053361793
0.06003566086292267,0.056919245819992886
0.06006800755858421,0.05727499110636784
0.06020868197083473,0.0576307363927428
0.06021096929907799,0.057986481679117755
0.06027164310216904,0.05834222696549271
0.06036874279379845,0.05869797225186766
0.06041255220770836,0.059053717538242616
0.06041445583105087,0.05940946282461757
0.06042413040995598,0.05976520811099253
0.06042705103754997,0.060120953397367484
0.060449663549661636,0.06047669868374244
0.0604531355202198,0.060832443970117396
0.0604606568813324,0.06118818925649235
0.0605052150785923,0.06154393454286731
0.06061885878443718,0.061899679829242264
0.06066818907856941,0.06225542511561722
0.06068125739693642,0.06261117040199217
0.06068269535899162,0.06296691568836713
0.06073130667209625,0.06332266097474208
0.060752347111701965,0.06367840626111704
0.06078588217496872,0.064034151547492
0.060803137719631195,0.06438989683386695
0.060804277658462524,0.0647456421202419
0.060886189341545105,0.06510138740661686
0.06088912859559059,0.06545713269299182
0.06091185659170151,0.06581287797936677
0.060931894928216934,0.06616862326574173
0.06095533072948456,0.06652436855211669
0.060957171022892,0.06688011383849164
0.06097077950835228,0.0672358591248666
0.06101445481181145,0.06759160441124155
0.06102658063173294,0.06794734969761651
0.061036158353090286,0.06830309498399147
0.06104075536131859,0.06865884027036642
0.061067160218954086,0.06901458555674138
0.061093974858522415,0.06937033084311633
0.061197590082883835,0.06972607612949129
0.06120449677109718,0.07008182141586625
0.06121298298239708,0.07043756670224119
0.06122664362192154,0.07079331198861614
0.0612386129796505,0.0711490572749911
0.06125933304429054,0.07150480256136606
0.0612812340259552,0.07186054784774101
0.0613040030002594,0.07221629313411597
0.06132190302014351,0.07257203842049093
0.06132199242711067,0.07292778370686588
0.061323944479227066,0.07328352899324084
0.06133966147899628,0.0736392742796158
0.0613466277718544,0.07399501956599075
0.0613623671233654,0.0743507648523657
0.06139862537384033,0.07470651013874066
0.061411868780851364,0.07506225542511562
0.06156562268733978,0.07541800071149057
0.061586491763591766,0.07577374599786553
0.061640430241823196,0.07612949128424049
0.06164274737238884,0.07648523657061544
0.061643701046705246,0.0768409818569904
0.06164851412177086,0.07719672714336535
0.06164918467402458,0.07755247242974031
0.06166490539908409,0.07790821771611527
0.061665989458560944,0.07826396300249022
0.061671655625104904,0.07861970828886518
0.06167604774236679,0.07897545357524013
0.06173943728208542,0.07933119886161509
0.06173954904079437,0.07968694414799003
0.061755839735269547,0.08004268943436499
0.061758559197187424,0.08039843472073994
0.061760686337947845,0.0807541800071149
0.061765942722558975,0.08110992529348986
0.061773329973220825,0.08146567057986481
0.061775051057338715,0.08182141586623977
0.061776041984558105,0.08217716115261472
0.06178789213299751,0.08253290643898968
0.06180388107895851,0.08288865172536464
0.06181368976831436,0.0832443970117396
0.061815761029720306,0.08360014229811455
0.061827775090932846,0.0839558875844895
0.06184617802500725,0.08431163287086446
0.06185295805335045,0.08466737815723942
0.06187095120549202,0.08502312344361437
0.06187644600868225,0.08537886872998933
0.06187743321061134,0.08573461401636429
0.06189197674393654,0.08609035930273924
0.06189775466918945,0.0864461045891142
0.06191820278763771,0.08680184987548915
0.061981283128261566,0.08715759516186411
0.06202102079987526,0.08751334044823907
0.06204536557197571,0.08786908573461402
0.0620526522397995,0.08822483102098898
0.062056560069322586,0.08858057630736393
0.06206797435879707,0.08893632159373888
0.062073104083538055,0.08929206688011383
0.0620797760784626,0.08964781216648879
0.06208048388361931,0.09000355745286374
0.062116168439388275,0.0903593027392387
0.0621192567050457,0.09071504802561366
0.06212130934000015,0.09107079331198861
0.06213821843266487,0.09142653859836357
0.062140993773937225,0.09178228388473852
0.06214146688580513,0.09213802917111348
0.06214643642306328,0.09249377445748844
0.06214934587478638,0.09284951974386339
0.06214957684278488,0.09320526503023835
0.062151726335287094,0.0935610103166133
0.06215204671025276,0.09391675560298826
0.06218087300658226,0.09427250088936322
0.062182214111089706,0.09462824617573817
0.062192127108573914,0.09498399146211313
0.06219344213604927,0.09533973674848809
0.062194954603910446,0.09569548203486304
0.06221342086791992,0.096051227321238
0.06222550943493843,0.09640697260761295
0.062228359282016754,0.09676271789398791
0.06222851201891899,0.09711846318036287
0.06222908943891525,0.09747420846673782
0.062232088297605515,0.09782995375311278
0.06224338337779045,0.09818569903948772
0.062246423214673996,0.09854144432586268
