,cdf,Number of Output Tokens
0,0.0,25.003118897839112
1,0.01,25.003118897839112
2,0.02,25.003118897839112
3,0.03,25.003118897839112
4,0.04,25.003118897839112
5,0.05,25.003118897839112
6,0.06,25.003118897839112
7,0.07,25.003118897839112
8,0.08,25.003118897839112
9,0.09,25.003118897839112
10,0.1,25.003118897839112
11,0.11,25.003118897839112
12,0.12,25.003118897839112
13,0.13,25.003118897839112
14,0.14,25.003118897839112
15,0.15,25.003118897839112
16,0.16,25.003118897839112
17,0.17,25.003118897839112
18,0.18,25.003118897839112
19,0.19,25.003118897839112
20,0.2,25.003118897839112
21,0.21,25.003118897839112
22,0.22,25.003118897839112
23,0.23,25.003118897839112
24,0.24,25.003118897839112
25,0.25,25.003118897839112
26,0.26,25.003118897839112
27,0.27,25.003118897839112
28,0.28,25.003118897839112
29,0.29,25.003118897839112
30,0.3,25.003118897839112
31,0.31,25.003118897839112
32,0.32,25.003118897839112
33,0.33,25.003118897839112
34,0.34,25.003118897839112
35,0.35000000000000003,25.003118897839112
36,0.36,25.003118897839112
37,0.37,25.003118897839112
38,0.38,25.003118897839112
39,0.39,25.003118897839112
40,0.4,25.003118897839112
41,0.41000000000000003,25.003118897839112
42,0.42,25.003118897839112
43,0.43,25.003118897839112
44,0.44,25.003118897839112
45,0.45,25.003118897839112
46,0.46,25.003118897839112
47,0.47000000000000003,25.003118897839112
48,0.48,25.003118897839112
49,0.49,25.003118897839112
50,0.5,25.003118897839112
51,0.51,25.003118897839112
52,0.52,25.003118897839112
53,0.53,25.003118897839112
54,0.54,25.003118897839112
55,0.55,25.003118897839112
56,0.56,25.003118897839112
57,0.5700000000000001,25.003118897839112
58,0.58,25.003118897839112
59,0.59,25.003118897839112
60,0.6,25.003118897839112
61,0.61,25.003118897839112
62,0.62,25.003118897839112
63,0.63,25.003118897839112
64,0.64,25.003118897839112
65,0.65,25.003118897839112
66,0.66,25.003118897839112
67,0.67,25.003118897839112
68,0.68,25.003118897839112
69,0.6900000000000001,25.003118897839112
70,0.7000000000000001,25.003118897839112
71,0.71,25.003118897839112
72,0.72,25.003118897839112
73,0.73,25.003118897839112
74,0.74,25.003118897839112
75,0.75,25.003118897839112
76,0.76,25.003118897839112
77,0.77,25.003118897839112
78,0.78,25.003118897839112
79,0.79,25.003118897839112
80,0.8,25.003118897839112
81,0.81,25.003118897839112
82,0.8200000000000001,25.003118897839112
83,0.8300000000000001,25.003118897839112
84,0.84,25.003118897839112
85,0.85,25.003118897839112
86,0.86,25.003118897839112
87,0.87,25.003118897839112
88,0.88,25.003118897839112
89,0.89,25.003118897839112
90,0.9,25.003118897839112
91,0.91,25.003118897839112
92,0.92,25.003118897839112
93,0.93,25.003118897839112
94,0.9400000000000001,25.003118897839112
95,0.9500000000000001,25.003118897839112
96,0.96,25.003118897839112
97,0.97,25.003118897839112
98,0.98,25.003118897839112
99,0.99,25.003118897839112
100,1.0,25.003118897839112
