,cdf,End to End Latency
0,0.0,0.3997160712999163
1,0.01,0.3997160712999163
2,0.02,0.3997160712999163
3,0.03,0.3997160712999163
4,0.04,0.3997160712999163
5,0.05,0.3997160712999163
6,0.06,0.3997160712999163
7,0.07,0.3997160712999163
8,0.08,0.3997160712999163
9,0.09,0.3997160712999163
10,0.1,0.3997160712999163
11,0.11,0.3997160712999163
12,0.12,0.3997160712999163
13,0.13,0.3997160712999163
14,0.14,0.3997160712999163
15,0.15,0.3997160712999163
16,0.16,0.3997160712999163
17,0.17,0.3997160712999163
18,0.18,0.3997160712999163
19,0.19,0.3997160712999163
20,0.2,0.3997160712999163
21,0.21,0.3997160712999163
22,0.22,0.3997160712999163
23,0.23,0.3997160712999163
24,0.24,0.3997160712999163
25,0.25,0.3997160712999163
26,0.26,0.3997160712999163
27,0.27,0.3997160712999163
28,0.28,0.3997160712999163
29,0.29,0.3997160712999163
30,0.3,0.3997160712999163
31,0.31,0.3997160712999163
32,0.32,0.3997160712999163
33,0.33,0.3997160712999163
34,0.34,0.3997160712999163
35,0.35000000000000003,0.3997160712999163
36,0.36,0.3997160712999163
37,0.37,0.3997160712999163
38,0.38,0.3997160712999163
39,0.39,0.3997160712999163
40,0.4,0.3997160712999163
41,0.41000000000000003,0.3997160712999163
42,0.42,0.3997160712999163
43,0.43,0.3997160712999163
44,0.44,0.3997160712999163
45,0.45,0.3997160712999163
46,0.46,0.3997160712999163
47,0.47000000000000003,0.3997160712999163
48,0.48,0.3997160712999163
49,0.49,0.3997160712999163
50,0.5,0.3997160712999163
51,0.51,0.3997160712999163
52,0.52,0.3997160712999163
53,0.53,0.3997160712999163
54,0.54,0.3997160712999163
55,0.55,0.3997160712999163
56,0.56,0.3997160712999163
57,0.5700000000000001,0.3997160712999163
58,0.58,0.3997160712999163
59,0.59,0.3997160712999163
60,0.6,0.3997160712999163
61,0.61,0.3997160712999163
62,0.62,0.3997160712999163
63,0.63,0.3997160712999163
64,0.64,0.3997160712999163
65,0.65,0.3997160712999163
66,0.66,0.3997160712999163
67,0.67,0.3997160712999163
68,0.68,0.3997160712999163
69,0.6900000000000001,0.3997160712999163
70,0.7000000000000001,0.3997160712999163
71,0.71,0.3997160712999163
72,0.72,0.3997160712999163
73,0.73,0.3997160712999163
74,0.74,0.3997160712999163
75,0.75,0.3997160712999163
76,0.76,0.3997160712999163
77,0.77,0.3997160712999163
78,0.78,0.3997160712999163
79,0.79,0.3997160712999163
80,0.8,0.3997160712999163
81,0.81,0.3997160712999163
82,0.8200000000000001,0.3997160712999163
83,0.8300000000000001,0.3997160712999163
84,0.84,0.3997160712999163
85,0.85,0.3997160712999163
86,0.86,0.3997160712999163
87,0.87,0.3997160712999163
88,0.88,0.3997160712999163
89,0.89,0.3997160712999163
90,0.9,0.3997160712999163
91,0.91,0.3997160712999163
92,0.92,0.3997160712999163
93,0.93,0.3997160712999163
94,0.9400000000000001,0.3997160712999163
95,0.9500000000000001,0.3997160712999163
96,0.96,0.3997160712999163
97,0.97,0.3997160712999163
98,0.98,0.3997160712999163
99,0.99,0.3997160712999163
100,1.0,0.3997160712999163
