,cdf,Time per Output Token
0,0.0,0.011950263200893424
1,0.01,0.011950263200893424
2,0.02,0.011950263200893424
3,0.03,0.011950263200893424
4,0.04,0.011950263200893424
5,0.05,0.011950263200893424
6,0.06,0.011950263200893424
7,0.07,0.011950263200893424
8,0.08,0.011950263200893424
9,0.09,0.011950263200893424
10,0.1,0.011950263200893424
11,0.11,0.011950263200893424
12,0.12,0.011950263200893424
13,0.13,0.011950263200893424
14,0.14,0.011950263200893424
15,0.15,0.011950263200893424
16,0.16,0.011950263200893424
17,0.17,0.011950263200893424
18,0.18,0.011950263200893424
19,0.19,0.011950263200893424
20,0.2,0.011950263200893424
21,0.21,0.011950263200893424
22,0.22,0.011950263200893424
23,0.23,0.011950263200893424
24,0.24,0.011950263200893424
25,0.25,0.011950263200893424
26,0.26,0.011950263200893424
27,0.27,0.011950263200893424
28,0.28,0.011950263200893424
29,0.29,0.011950263200893424
30,0.3,0.011950263200893424
31,0.31,0.011950263200893424
32,0.32,0.011950263200893424
33,0.33,0.011950263200893424
34,0.34,0.011950263200893424
35,0.35000000000000003,0.011950263200893424
36,0.36,0.011950263200893424
37,0.37,0.011950263200893424
38,0.38,0.011950263200893424
39,0.39,0.011950263200893424
40,0.4,0.011950263200893424
41,0.41000000000000003,0.011950263200893424
42,0.42,0.011950263200893424
43,0.43,0.011950263200893424
44,0.44,0.011950263200893424
45,0.45,0.011950263200893424
46,0.46,0.011950263200893424
47,0.47000000000000003,0.011950263200893424
48,0.48,0.011950263200893424
49,0.49,0.011950263200893424
50,0.5,0.011950263200893424
51,0.51,0.011950263200893424
52,0.52,0.011950263200893424
53,0.53,0.011950263200893424
54,0.54,0.011950263200893424
55,0.55,0.011950263200893424
56,0.56,0.011950263200893424
57,0.5700000000000001,0.011950263200893424
58,0.58,0.011950263200893424
59,0.59,0.011950263200893424
60,0.6,0.011950263200893424
61,0.61,0.011950263200893424
62,0.62,0.011950263200893424
63,0.63,0.011950263200893424
64,0.64,0.011950263200893424
65,0.65,0.011950263200893424
66,0.66,0.011950263200893424
67,0.67,0.011950263200893424
68,0.68,0.011950263200893424
69,0.6900000000000001,0.011950263200893424
70,0.7000000000000001,0.011950263200893424
71,0.71,0.011950263200893424
72,0.72,0.011950263200893424
73,0.73,0.011950263200893424
74,0.74,0.011950263200893424
75,0.75,0.011950263200893424
76,0.76,0.011950263200893424
77,0.77,0.011950263200893424
78,0.78,0.011950263200893424
79,0.79,0.011950263200893424
80,0.8,0.011950263200893424
81,0.81,0.011950263200893424
82,0.8200000000000001,0.011950263200893424
83,0.8300000000000001,0.011950263200893424
84,0.84,0.011950263200893424
85,0.85,0.011950263200893424
86,0.86,0.011950263200893424
87,0.87,0.011950263200893424
88,0.88,0.011950263200893424
89,0.89,0.011950263200893424
90,0.9,0.011950263200893424
91,0.91,0.011950263200893424
92,0.92,0.011950263200893424
93,0.93,0.011950263200893424
94,0.9400000000000001,0.011950263200893424
95,0.9500000000000001,0.011950263200893424
96,0.96,0.011950263200893424
97,0.97,0.011950263200893424
98,0.98,0.011950263200893424
99,0.99,0.011950263200893424
100,1.0,0.011950263200893424
