,cdf,Time per Output Token
0,0.0,0.011597079432065257
1,0.01,0.011597079432065257
2,0.02,0.011597079432065257
3,0.03,0.011597079432065257
4,0.04,0.011597079432065257
5,0.05,0.011597079432065257
6,0.06,0.011597079432065257
7,0.07,0.011597079432065257
8,0.08,0.011597079432065257
9,0.09,0.011597079432065257
10,0.1,0.011597079432065257
11,0.11,0.011597079432065257
12,0.12,0.011597079432065257
13,0.13,0.011597079432065257
14,0.14,0.011597079432065257
15,0.15,0.011597079432065257
16,0.16,0.011597079432065257
17,0.17,0.011597079432065257
18,0.18,0.011597079432065257
19,0.19,0.011597079432065257
20,0.2,0.011597079432065257
21,0.21,0.011597079432065257
22,0.22,0.011597079432065257
23,0.23,0.011597079432065257
24,0.24,0.011597079432065257
25,0.25,0.011597079432065257
26,0.26,0.011597079432065257
27,0.27,0.011597079432065257
28,0.28,0.011597079432065257
29,0.29,0.011597079432065257
30,0.3,0.011597079432065257
31,0.31,0.011597079432065257
32,0.32,0.011597079432065257
33,0.33,0.011597079432065257
34,0.34,0.011597079432065257
35,0.35000000000000003,0.011597079432065257
36,0.36,0.011597079432065257
37,0.37,0.011597079432065257
38,0.38,0.011597079432065257
39,0.39,0.011597079432065257
40,0.4,0.011597079432065257
41,0.41000000000000003,0.011597079432065257
42,0.42,0.011597079432065257
43,0.43,0.011597079432065257
44,0.44,0.011597079432065257
45,0.45,0.011597079432065257
46,0.46,0.011597079432065257
47,0.47000000000000003,0.011597079432065257
48,0.48,0.011597079432065257
49,0.49,0.011597079432065257
50,0.5,0.011597079432065257
51,0.51,0.011597079432065257
52,0.52,0.011597079432065257
53,0.53,0.011597079432065257
54,0.54,0.011597079432065257
55,0.55,0.011597079432065257
56,0.56,0.011597079432065257
57,0.5700000000000001,0.011597079432065257
58,0.58,0.011597079432065257
59,0.59,0.011597079432065257
60,0.6,0.011597079432065257
61,0.61,0.011597079432065257
62,0.62,0.011597079432065257
63,0.63,0.011597079432065257
64,0.64,0.011597079432065257
65,0.65,0.011597079432065257
66,0.66,0.011597079432065257
67,0.67,0.011597079432065257
68,0.68,0.011597079432065257
69,0.6900000000000001,0.011597079432065257
70,0.7000000000000001,0.011597079432065257
71,0.71,0.011597079432065257
72,0.72,0.011597079432065257
73,0.73,0.011597079432065257
74,0.74,0.011597079432065257
75,0.75,0.011597079432065257
76,0.76,0.011597079432065257
77,0.77,0.011597079432065257
78,0.78,0.011597079432065257
79,0.79,0.011597079432065257
80,0.8,0.011597079432065257
81,0.81,0.011597079432065257
82,0.8200000000000001,0.011597079432065257
83,0.8300000000000001,0.011597079432065257
84,0.84,0.011597079432065257
85,0.85,0.011597079432065257
86,0.86,0.011597079432065257
87,0.87,0.011597079432065257
88,0.88,0.011597079432065257
89,0.89,0.011597079432065257
90,0.9,0.011597079432065257
91,0.91,0.011597079432065257
92,0.92,0.011597079432065257
93,0.93,0.011597079432065257
94,0.9400000000000001,0.011597079432065257
95,0.9500000000000001,0.011597079432065257
96,0.96,0.011597079432065257
97,0.97,0.011597079432065257
98,0.98,0.011597079432065257
99,0.99,0.011597079432065257
100,1.0,0.011597079432065257
