,cdf,Output Throughput
0,0.0,70.59793670994965
1,0.01,70.59793670994965
2,0.02,70.59793670994965
3,0.03,70.59793670994965
4,0.04,70.59793670994965
5,0.05,70.59793670994965
6,0.06,70.59793670994965
7,0.07,70.59793670994965
8,0.08,70.59793670994965
9,0.09,70.59793670994965
10,0.1,70.59793670994965
11,0.11,70.59793670994965
12,0.12,70.59793670994965
13,0.13,70.59793670994965
14,0.14,70.59793670994965
15,0.15,70.59793670994965
16,0.16,70.59793670994965
17,0.17,70.59793670994965
18,0.18,70.59793670994965
19,0.19,70.59793670994965
20,0.2,70.59793670994965
21,0.21,70.59793670994965
22,0.22,70.59793670994965
23,0.23,70.59793670994965
24,0.24,70.59793670994965
25,0.25,70.59793670994965
26,0.26,70.59793670994965
27,0.27,70.59793670994965
28,0.28,70.59793670994965
29,0.29,70.59793670994965
30,0.3,70.59793670994965
31,0.31,70.59793670994965
32,0.32,70.59793670994965
33,0.33,70.59793670994965
34,0.34,70.59793670994965
35,0.35000000000000003,70.59793670994965
36,0.36,70.59793670994965
37,0.37,70.59793670994965
38,0.38,70.59793670994965
39,0.39,70.59793670994965
40,0.4,70.59793670994965
41,0.41000000000000003,70.59793670994965
42,0.42,70.59793670994965
43,0.43,70.59793670994965
44,0.44,70.59793670994965
45,0.45,70.59793670994965
46,0.46,70.59793670994965
47,0.47000000000000003,70.59793670994965
48,0.48,70.59793670994965
49,0.49,70.59793670994965
50,0.5,70.59793670994965
51,0.51,70.59793670994965
52,0.52,70.59793670994965
53,0.53,70.59793670994965
54,0.54,70.59793670994965
55,0.55,70.59793670994965
56,0.56,70.59793670994965
57,0.5700000000000001,70.59793670994965
58,0.58,70.59793670994965
59,0.59,70.59793670994965
60,0.6,70.59793670994965
61,0.61,70.59793670994965
62,0.62,70.59793670994965
63,0.63,70.59793670994965
64,0.64,70.59793670994965
65,0.65,70.59793670994965
66,0.66,70.59793670994965
67,0.67,70.59793670994965
68,0.68,70.59793670994965
69,0.6900000000000001,70.59793670994965
70,0.7000000000000001,70.59793670994965
71,0.71,70.59793670994965
72,0.72,70.59793670994965
73,0.73,70.59793670994965
74,0.74,70.59793670994965
75,0.75,70.59793670994965
76,0.76,70.59793670994965
77,0.77,70.59793670994965
78,0.78,70.59793670994965
79,0.79,70.59793670994965
80,0.8,70.59793670994965
81,0.81,70.59793670994965
82,0.8200000000000001,70.59793670994965
83,0.8300000000000001,70.59793670994965
84,0.84,70.59793670994965
85,0.85,70.59793670994965
86,0.86,70.59793670994965
87,0.87,70.59793670994965
88,0.88,70.59793670994965
89,0.89,70.59793670994965
90,0.9,70.59793670994965
91,0.91,70.59793670994965
92,0.92,70.59793670994965
93,0.93,70.59793670994965
94,0.9400000000000001,70.59793670994965
95,0.9500000000000001,70.59793670994965
96,0.96,70.59793670994965
97,0.97,70.59793670994965
98,0.98,70.59793670994965
99,0.99,70.59793670994965
100,1.0,70.59793670994965
