BATCH,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_execution_time,inter_batch_delay
1809881,512.0,493.0,19.0,20.0,0.051859140396118164,7.987022399902344e-05
1809882,512.0,493.0,19.0,20.0,0.05229330062866211,8.177757263183594e-05
1809883,512.0,493.0,19.0,20.0,0.052564382553100586,8.392333984375e-05
1809884,512.0,493.0,19.0,20.0,0.05278205871582031,8.130073547363281e-05
1809885,512.0,493.0,19.0,20.0,0.05280876159667969,8.20159912109375e-05
1809886,512.0,493.0,19.0,20.0,0.053580284118652344,7.605552673339844e-05
1809887,512.0,493.0,19.0,20.0,0.05384373664855957,8.416175842285156e-05
1809888,512.0,493.0,19.0,20.0,0.05373334884643555,0.00010037422180175781
1809889,512.0,493.0,19.0,20.0,0.05398702621459961,7.700920104980469e-05
1809890,512.0,493.0,19.0,20.0,0.05483436584472656,7.653236389160156e-05
1809891,512.0,493.0,19.0,20.0,0.05497455596923828,8.606910705566406e-05
1809892,512.0,493.0,19.0,20.0,0.05522465705871582,8.249282836914062e-05
1809893,512.0,493.0,19.0,20.0,0.055182695388793945,0.00010561943054199219
1809894,512.0,493.0,19.0,20.0,0.055744171142578125,7.700920104980469e-05
1809895,512.0,493.0,19.0,20.0,0.05612015724182129,8.392333984375e-05
1809896,512.0,493.0,19.0,20.0,0.05634164810180664,8.392333984375e-05
1809897,512.0,493.0,19.0,21.0,0.05559110641479492,0.00010776519775390625
1809898,897.0,878.0,19.0,21.0,0.10789823532104492,8.249282836914062e-05
1809899,512.0,492.0,20.0,21.0,0.052538394927978516,0.00010418891906738281
1809900,512.0,492.0,20.0,21.0,0.05245161056518555,8.320808410644531e-05
1809901,512.0,492.0,20.0,21.0,0.052443742752075195,8.702278137207031e-05
1809902,512.0,492.0,20.0,21.0,0.0532224178314209,7.963180541992188e-05
1809903,512.0,492.0,20.0,21.0,0.05345869064331055,8.678436279296875e-05
1809904,512.0,492.0,20.0,21.0,0.05345487594604492,9.059906005859375e-05
1809905,512.0,492.0,20.0,21.0,0.05361437797546387,8.606910705566406e-05
1809906,512.0,492.0,20.0,21.0,0.05445718765258789,8.130073547363281e-05
1809907,512.0,492.0,20.0,21.0,0.05472064018249512,8.797645568847656e-05
1809908,512.0,492.0,20.0,21.0,0.05492663383483887,8.511543273925781e-05
1809909,512.0,492.0,20.0,21.0,0.055032968521118164,8.749961853027344e-05
1809910,512.0,492.0,20.0,21.0,0.05563211441040039,8.177757263183594e-05
1809911,512.0,492.0,20.0,21.0,0.05583477020263672,8.630752563476562e-05
1809912,512.0,492.0,20.0,21.0,0.05578470230102539,8.511543273925781e-05
1809913,512.0,492.0,20.0,21.0,0.05505776405334473,5.459785461425781e-05
1809914,512.0,492.0,20.0,21.0,0.05548572540283203,5.316734313964844e-05
1809915,512.0,492.0,20.0,21.0,0.05582785606384277,5.245208740234375e-05
1809916,512.0,492.0,20.0,21.0,0.056085824966430664,5.2928924560546875e-05
