,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.012919700659469575
2,0.02,0.013609299511113834
3,0.03,0.01405184013005181
4,0.04,0.014450851882799777
5,0.05,0.014831501156181702
6,0.06,0.015283187764556231
7,0.07,0.015623143813782043
8,0.08,0.01584340613926675
9,0.09,0.016066773825145382
10,0.1,0.01622824764068582
11,0.11,0.016457041000491286
12,0.12,0.01662243706766539
13,0.13,0.01678949539350651
14,0.14,0.016924350101212383
15,0.15,0.017060287973823713
16,0.16,0.01719731771141653
17,0.17,0.017300811824038694
18,0.18,0.017404928768170222
19,0.19,0.017509672292034872
20,0.2,0.017615046166413306
21,0.21,0.017685647483111043
22,0.22,0.017756531770734444
23,0.23,0.017827700163434393
24,0.24,0.017863391254852673
25,0.25,0.017934987941648994
26,0.26,0.018006871588826297
27,0.27,0.018042921381796924
28,0.28,0.018115237627499264
29,0.29,0.018187843717583342
30,0.3,0.018224255817118045
31,0.31,0.018297298853416077
32,0.32,0.01833393008235185
33,0.33,0.018370634647081274
34,0.34,0.01844426437148869
35,0.35000000000000003,0.018481189825685865
36,0.36,0.018518189204716273
37,0.37,0.018555262656577566
38,0.38,0.01859241032956371
39,0.39,0.018629632372265528
40,0.4,0.018666928933571365
41,0.41000000000000003,0.01870430016266761
42,0.42,0.018741746209039317
43,0.43,0.01877926722247083
44,0.44,0.01881686335304635
45,0.45,0.018854534751150547
46,0.46,0.018892281567469155
47,0.47000000000000003,0.018930103952989618
48,0.48,0.01896800205900161
49,0.49,0.01896800205900161
50,0.5,0.01900597603709771
51,0.51,0.019044026039173982
52,0.52,0.01908215221743059
53,0.53,0.01912035472437239
54,0.54,0.019158633712809566
55,0.55,0.019196989335858235
56,0.56,0.01923542174694104
57,0.5700000000000001,0.019273931099787766
58,0.58,0.01931251754843599
59,0.59,0.019389922350829727
60,0.6,0.01942874101419474
61,0.61,0.019467637392601538
62,0.62,0.019506611641635776
63,0.63,0.019545663917194606
64,0.64,0.019624003173035816
65,0.65,0.01966329046667553
66,0.66,0.01974210117114045
67,0.67,0.019781624897208798
68,0.68,0.019860909887493217
69,0.6900000000000001,0.019940512652971382
70,0.7000000000000001,0.01998043359922357
71,0.71,0.02006051541717455
72,0.72,0.020181240362580743
73,0.73,0.020302691835303904
74,0.74,0.02046576484666739
75,0.75,0.02063014767483993
76,0.76,0.02087920086043729
77,0.77,0.021173565515246733
78,0.78,0.021644545901765355
79,0.79,0.0403969266605426
80,0.8,0.04196154996612094
81,0.81,0.04255314335389525
82,0.8200000000000001,0.04298080969782792
83,0.8300000000000001,0.04332603535189993
84,0.84,0.04358677308190096
85,0.85,0.04384907994148639
86,0.86,0.044112965373737816
87,0.87,0.0443784388785656
88,0.88,0.04464551001305101
89,0.89,0.04491418839179008
90,0.9,0.04509420499855417
91,0.91,0.04527494311404125
92,0.92,0.04554740944514214
93,0.93,0.045821515488995365
94,0.9400000000000001,0.04600516867366751
95,0.9500000000000001,0.046282029529983074
96,0.96,0.04656055654547099
97,0.97,0.0469345350419296
98,0.98,0.04731151736665383
99,0.99,0.048074590202743524
100,1.0,0.05084357619408898
