,cdf,Output Throughput
0,0.0,27.248557983356402
1,0.01,27.248557983356402
2,0.02,27.248557983356402
3,0.03,27.248557983356402
4,0.04,27.467420804193367
5,0.05,27.467420804193367
6,0.06,27.467420804193367
7,0.07,27.577510556825658
8,0.08,27.577510556825658
9,0.09,27.577510556825658
10,0.1,27.68804155050934
11,0.11,27.68804155050934
12,0.12,27.68804155050934
13,0.13,27.910434342116766
14,0.14,27.910434342116766
15,0.15,27.910434342116766
16,0.16,27.910434342116766
17,0.17,28.022299698332315
18,0.18,28.022299698332315
19,0.19,28.022299698332315
20,0.2,28.13461341223975
21,0.21,28.13461341223975
22,0.22,28.13461341223975
23,0.23,28.24737728086207
24,0.24,28.24737728086207
25,0.25,28.24737728086207
26,0.26,28.47426270638485
27,0.27,28.47426270638485
28,0.28,28.47426270638485
29,0.29,28.47426270638485
30,0.3,28.531268237328565
31,0.31,28.531268237328565
32,0.32,28.531268237328565
33,0.33,28.70297049565497
34,0.34,28.70297049565497
35,0.35000000000000003,28.70297049565497
36,0.36,28.81801234629703
37,0.37,28.81801234629703
38,0.38,28.81801234629703
39,0.39,28.991440241586453
40,0.4,28.991440241586453
41,0.41000000000000003,28.991440241586453
42,0.42,29.28280915763449
43,0.43,29.28280915763449
44,0.44,29.28280915763449
45,0.45,29.28280915763449
46,0.46,29.400175008601114
47,0.47000000000000003,29.400175008601114
48,0.48,29.400175008601114
49,0.49,29.57710638095293
50,0.5,29.57710638095293
51,0.51,29.57710638095293
52,0.52,29.695651778726894
53,0.53,29.695651778726894
54,0.54,29.695651778726894
55,0.55,30.0541463852828
56,0.56,30.0541463852828
57,0.5700000000000001,30.0541463852828
58,0.58,30.0541463852828
59,0.59,30.235013382273646
60,0.6,30.235013382273646
61,0.61,30.235013382273646
62,0.62,30.356195679214313
63,0.63,30.356195679214313
64,0.64,30.356195679214313
65,0.65,30.538880420353877
66,0.66,30.538880420353877
67,0.67,30.538880420353877
68,0.68,30.661280620034457
69,0.6900000000000001,30.661280620034457
70,0.7000000000000001,30.661280620034457
71,0.71,30.907554730065282
72,0.72,30.907554730065282
73,0.73,30.907554730065282
74,0.74,30.907554730065282
75,0.75,31.155806935467375
76,0.76,31.155806935467375
77,0.77,31.155806935467375
78,0.78,31.34330376758515
79,0.79,31.34330376758515
80,0.8,31.34330376758515
81,0.81,31.658309312946972
82,0.8200000000000001,31.658309312946972
83,0.8300000000000001,31.658309312946972
84,0.84,31.976480717732706
85,0.85,31.976480717732706
86,0.86,31.976480717732706
87,0.87,31.976480717732706
88,0.88,32.16891639591199
89,0.89,32.16891639591199
90,0.9,32.16891639591199
91,0.91,32.492219488915005
92,0.92,32.492219488915005
93,0.93,32.492219488915005
94,0.9400000000000001,32.687758902651446
95,0.9500000000000001,32.687758902651446
96,0.96,32.687758902651446
97,0.97,32.88447508002318
98,0.98,32.88447508002318
99,0.99,32.88447508002318
100,1.0,33.1486060840254
