,cdf,Time to First Token
0,0.0,0.20618096471435318
1,0.01,0.20618096471435318
2,0.02,0.20618096471435318
3,0.03,0.20618096471435318
4,0.04,0.37870383261762963
5,0.05,0.37870383261762963
6,0.06,0.37870383261762963
7,0.07,0.4931209818933002
8,0.08,0.4931209818933002
9,0.09,0.4931209818933002
10,0.1,0.6357177197738274
11,0.11,0.6357177197738274
12,0.12,0.6357177197738274
13,0.13,0.8081556757592292
14,0.14,0.8081556757592292
15,0.15,0.8081556757592292
16,0.16,0.8081556757592292
17,0.17,0.9694750783202029
18,0.18,0.9694750783202029
19,0.19,0.9694750783202029
20,0.2,1.1263693997825983
21,0.21,1.1263693997825983
22,0.22,1.1263693997825983
23,0.23,1.3165301372841156
24,0.24,1.3165301372841156
25,0.25,1.3165301372841156
26,0.26,1.475504004904383
27,0.27,1.475504004904383
28,0.28,1.475504004904383
29,0.29,1.475504004904383
30,0.3,1.627426059850711
31,0.31,1.627426059850711
32,0.32,1.627426059850711
33,0.33,1.7985840126182797
34,0.34,1.7985840126182797
35,0.35000000000000003,1.7985840126182797
36,0.36,1.9483828529532232
37,0.37,1.9483828529532232
38,0.38,1.9483828529532232
39,0.39,2.0854814607069723
40,0.4,2.0854814607069723
41,0.41000000000000003,2.0854814607069723
42,0.42,2.236695980651825
43,0.43,2.236695980651825
44,0.44,2.236695980651825
45,0.45,2.236695980651825
46,0.46,2.4036773463418264
47,0.47000000000000003,2.4036773463418264
48,0.48,2.4036773463418264
49,0.49,2.624787188387335
50,0.5,2.624787188387335
51,0.51,2.624787188387335
52,0.52,2.753849738589236
53,0.53,2.753849738589236
54,0.54,2.753849738589236
55,0.55,2.924138354611238
56,0.56,2.924138354611238
57,0.5700000000000001,2.924138354611238
58,0.58,2.924138354611238
59,0.59,3.0802164638908716
60,0.6,3.0802164638908716
61,0.61,3.0802164638908716
62,0.62,3.2837954287484448
63,0.63,3.2837954287484448
64,0.64,3.2837954287484448
65,0.65,3.459070507977143
66,0.66,3.459070507977143
67,0.67,3.459070507977143
68,0.68,3.600237901396948
69,0.6900000000000001,3.600237901396948
70,0.7000000000000001,3.600237901396948
71,0.71,3.7772640187688933
72,0.72,3.7772640187688933
73,0.73,3.7772640187688933
74,0.74,3.7772640187688933
75,0.75,3.923562160821885
76,0.76,3.923562160821885
77,0.77,3.923562160821885
78,0.78,4.132985276091548
79,0.79,4.132985276091548
80,0.8,4.132985276091548
81,0.81,4.293060945682057
82,0.8200000000000001,4.293060945682057
83,0.8300000000000001,4.293060945682057
84,0.84,4.4238041602549165
85,0.85,4.4238041602549165
86,0.86,4.4238041602549165
87,0.87,4.4238041602549165
88,0.88,4.604343094301705
89,0.89,4.604343094301705
90,0.9,4.604343094301705
91,0.91,4.811457359965823
92,0.92,4.811457359965823
93,0.93,4.811457359965823
94,0.9400000000000001,4.9778597769651265
95,0.9500000000000001,4.9778597769651265
96,0.96,4.9778597769651265
97,0.97,5.170658488718315
98,0.98,5.170658488718315
99,0.99,5.170658488718315
100,1.0,5.360193416860125
