,cdf,Normalized End to End Latency
0,0.0,0.030167150843845223
1,0.01,0.030167150843845223
2,0.02,0.030167150843845223
3,0.03,0.030167150843845223
4,0.04,0.03040945605993523
5,0.05,0.03040945605993523
6,0.06,0.03040945605993523
7,0.07,0.030592461324073388
8,0.08,0.030592461324073388
9,0.09,0.030592461324073388
10,0.1,0.030776567920857405
11,0.11,0.030776567920857405
12,0.12,0.030776567920857405
13,0.13,0.031085877674358935
14,0.14,0.031085877674358935
15,0.15,0.031085877674358935
16,0.16,0.031085877674358935
17,0.17,0.03127295366952141
18,0.18,0.03127295366952141
19,0.19,0.03127295366952141
20,0.2,0.031587252184406465
21,0.21,0.031587252184406465
22,0.22,0.031587252184406465
23,0.23,0.0319047094529386
24,0.24,0.0319047094529386
25,0.25,0.0319047094529386
26,0.26,0.032096713208914295
27,0.27,0.032096713208914295
28,0.28,0.032096713208914295
29,0.29,0.032096713208914295
30,0.3,0.03235451684009322
31,0.31,0.03235451684009322
32,0.32,0.03235451684009322
33,0.33,0.03261439117277405
34,0.34,0.03261439117277405
35,0.35000000000000003,0.03261439117277405
36,0.36,0.03274511004448971
37,0.37,0.03274511004448971
38,0.38,0.03274511004448971
39,0.39,0.03294217136321616
40,0.4,0.03294217136321616
41,0.41000000000000003,0.03294217136321616
42,0.42,0.03307420398187371
43,0.43,0.03307420398187371
44,0.44,0.03307420398187371
45,0.45,0.03307420398187371
46,0.46,0.03327324580044266
47,0.47000000000000003,0.03327324580044266
48,0.48,0.03327324580044266
49,0.49,0.033674930169957415
50,0.5,0.033674930169957415
51,0.51,0.033674930169957415
52,0.52,0.033809899694717246
53,0.53,0.033809899694717246
54,0.54,0.033809899694717246
55,0.55,0.03401336895809113
56,0.56,0.03401336895809113
57,0.5700000000000001,0.03401336895809113
58,0.58,0.03401336895809113
59,0.59,0.03414969494958049
60,0.6,0.03414969494958049
61,0.61,0.03414969494958049
62,0.62,0.03449290520467356
63,0.63,0.03449290520467356
64,0.64,0.03449290520467356
65,0.65,0.034700484821205746
66,0.66,0.034700484821205746
67,0.67,0.034700484821205746
68,0.68,0.03483956478133087
69,0.6900000000000001,0.03483956478133087
70,0.7000000000000001,0.03483956478133087
71,0.71,0.03504923060839133
72,0.72,0.03504923060839133
73,0.73,0.03504923060839133
74,0.74,0.03504923060839133
75,0.75,0.03511939923823797
76,0.76,0.03511939923823797
77,0.77,0.03511939923823797
78,0.78,0.03540148135018221
79,0.79,0.03540148135018221
80,0.8,0.03540148135018221
81,0.81,0.03554337091281865
82,0.8200000000000001,0.03554337091281865
83,0.8300000000000001,0.03554337091281865
84,0.84,0.03568582917052709
85,0.85,0.03568582917052709
86,0.86,0.03568582917052709
87,0.87,0.03568582917052709
88,0.88,0.035828858402644215
89,0.89,0.035828858402644215
90,0.9,0.035828858402644215
91,0.91,0.03611663895316584
92,0.92,0.03611663895316584
93,0.93,0.03611663895316584
94,0.9400000000000001,0.036261394876068394
95,0.9500000000000001,0.036261394876068394
96,0.96,0.036261394876068394
97,0.97,0.0364067309824493
98,0.98,0.0364067309824493
99,0.99,0.0364067309824493
100,1.0,0.036699153056495896
