,cdf,Time to First Token
0,0.0,0.11730226496624101
1,0.01,0.11730226496624101
2,0.02,0.11730226496624101
3,0.03,0.11730226496624101
4,0.04,0.20783702840652488
5,0.05,0.20783702840652488
6,0.06,0.20783702840652488
7,0.07,0.28111233439584005
8,0.08,0.28111233439584005
9,0.09,0.28111233439584005
10,0.1,0.28223903600995
11,0.11,0.28223903600995
12,0.12,0.28223903600995
13,0.13,0.35239560815532
14,0.14,0.35239560815532
15,0.15,0.35239560815532
16,0.16,0.35239560815532
17,0.17,0.3653129718556954
18,0.18,0.3653129718556954
19,0.19,0.3653129718556954
20,0.2,0.5071234944098811
21,0.21,0.5071234944098811
22,0.22,0.5071234944098811
23,0.23,0.5504601583541882
24,0.24,0.5504601583541882
25,0.25,0.5504601583541882
26,0.26,0.6132389204161751
27,0.27,0.6132389204161751
28,0.28,0.6132389204161751
29,0.29,0.6132389204161751
30,0.3,0.6859156447411077
31,0.31,0.6859156447411077
32,0.32,0.6859156447411077
33,0.33,0.7297884327466929
34,0.34,0.7297884327466929
35,0.35000000000000003,0.7297884327466929
36,0.36,0.8081556757592292
37,0.37,0.8081556757592292
38,0.38,0.8081556757592292
39,0.39,1.0253146164110338
40,0.4,1.0253146164110338
41,0.41000000000000003,1.0253146164110338
42,0.42,1.0887165531867162
43,0.43,1.0887165531867162
44,0.44,1.0887165531867162
45,0.45,1.0887165531867162
46,0.46,1.198414652389852
47,0.47000000000000003,1.198414652389852
48,0.48,1.198414652389852
49,0.49,1.2930445910075101
50,0.5,1.2930445910075101
51,0.51,1.2930445910075101
52,0.52,1.3112745331987539
53,0.53,1.3112745331987539
54,0.54,1.3112745331987539
55,0.55,1.4148161816090492
56,0.56,1.4148161816090492
57,0.5700000000000001,1.4148161816090492
58,0.58,1.4148161816090492
59,0.59,1.4696137752343355
60,0.6,1.4696137752343355
61,0.61,1.4696137752343355
62,0.62,1.5265337479404901
63,0.63,1.5265337479404901
64,0.64,1.5265337479404901
65,0.65,1.563613750457644
66,0.66,1.563613750457644
67,0.67,1.563613750457644
68,0.68,1.6048008335990964
69,0.6900000000000001,1.6048008335990964
70,0.7000000000000001,1.6048008335990964
71,0.71,1.7108660067246204
72,0.72,1.7108660067246204
73,0.73,1.7108660067246204
74,0.74,1.7108660067246204
75,0.75,1.748922154261439
76,0.76,1.748922154261439
77,0.77,1.748922154261439
78,0.78,1.9601082951296365
79,0.79,1.9601082951296365
80,0.8,1.9601082951296365
81,0.81,2.0238461486028263
82,0.8200000000000001,2.0238461486028263
83,0.8300000000000001,2.0238461486028263
84,0.84,2.1233600239793136
85,0.85,2.1233600239793136
86,0.86,2.1233600239793136
87,0.87,2.1233600239793136
88,0.88,2.218873790677387
89,0.89,2.218873790677387
90,0.9,2.218873790677387
91,0.91,2.28644858073864
92,0.92,2.28644858073864
93,0.93,2.28644858073864
94,0.9400000000000001,2.3702603173667263
95,0.9500000000000001,2.3702603173667263
96,0.96,2.3702603173667263
97,0.97,2.3988747942012836
98,0.98,2.3988747942012836
99,0.99,2.3988747942012836
100,1.0,2.4620634528874743
