,cdf,Output Throughput
0,0.0,31.21818092332617
1,0.01,31.21818092332617
2,0.02,31.21818092332617
3,0.03,31.21818092332617
4,0.04,31.406053124477214
5,0.05,31.406053124477214
6,0.06,31.406053124477214
7,0.07,31.595055947686337
8,0.08,31.595055947686337
9,0.09,31.595055947686337
10,0.1,31.595055947686337
11,0.11,31.595055947686337
12,0.12,31.595055947686337
13,0.13,31.848830223500734
14,0.14,31.848830223500734
15,0.15,31.848830223500734
16,0.16,31.848830223500734
17,0.17,31.848830223500734
18,0.18,31.848830223500734
19,0.19,31.848830223500734
20,0.2,32.104642836679396
21,0.21,32.104642836679396
22,0.22,32.104642836679396
23,0.23,32.104642836679396
24,0.24,32.104642836679396
25,0.25,32.104642836679396
26,0.26,33.08237510283853
27,0.27,33.08237510283853
28,0.28,33.08237510283853
29,0.29,33.08237510283853
30,0.3,33.2149696597692
31,0.31,33.2149696597692
32,0.32,33.2149696597692
33,0.33,33.2814660955245
34,0.34,33.2814660955245
35,0.35000000000000003,33.2814660955245
36,0.36,33.2814660955245
37,0.37,33.2814660955245
38,0.38,33.2814660955245
39,0.39,33.348095657277305
40,0.4,33.348095657277305
41,0.41000000000000003,33.348095657277305
42,0.42,33.61595050264383
43,0.43,33.61595050264383
44,0.44,33.61595050264383
45,0.45,33.61595050264383
46,0.46,33.61595050264383
47,0.47000000000000003,33.61595050264383
48,0.48,33.61595050264383
49,0.49,33.68324970284932
50,0.5,33.68324970284932
51,0.51,33.68324970284932
52,0.52,33.75068363618836
53,0.53,33.75068363618836
54,0.54,33.75068363618836
55,0.55,33.88595678175108
56,0.56,33.88595678175108
57,0.5700000000000001,33.88595678175108
58,0.58,33.88595678175108
59,0.59,34.295037977704055
60,0.6,34.295037977704055
61,0.61,34.295037977704055
62,0.62,34.36369671239413
63,0.63,34.36369671239413
64,0.64,34.36369671239413
65,0.65,35.766106256221086
66,0.66,35.766106256221086
67,0.67,35.766106256221086
68,0.68,35.90945723986225
69,0.6900000000000001,35.90945723986225
70,0.7000000000000001,35.90945723986225
71,0.71,35.981348045147264
72,0.72,35.981348045147264
73,0.73,35.981348045147264
74,0.74,35.981348045147264
75,0.75,36.12556172046482
76,0.76,36.12556172046482
77,0.77,36.12556172046482
78,0.78,36.270353405925924
79,0.79,36.270353405925924
80,0.8,36.270353405925924
81,0.81,36.41572541820215
82,0.8200000000000001,36.41572541820215
83,0.8300000000000001,36.41572541820215
84,0.84,36.708219736349946
85,0.85,36.708219736349946
86,0.86,36.708219736349946
87,0.87,36.708219736349946
88,0.88,36.708219736349946
89,0.89,36.708219736349946
90,0.9,36.708219736349946
91,0.91,36.92913120006213
92,0.92,36.92913120006213
93,0.93,36.92913120006213
94,0.9400000000000001,37.1513721173722
95,0.9500000000000001,37.1513721173722
96,0.96,37.1513721173722
97,0.97,37.225749238728305
98,0.98,37.225749238728305
99,0.99,37.225749238728305
100,1.0,37.374950488982456
