,cdf,Normalized End to End Latency
0,0.0,0.026755861530700437
1,0.01,0.026755861530700437
2,0.02,0.026755861530700437
3,0.03,0.026755861530700437
4,0.04,0.02686309934521446
5,0.05,0.02686309934521446
6,0.06,0.02686309934521446
7,0.07,0.026916879323883557
8,0.08,0.026916879323883557
9,0.09,0.026916879323883557
10,0.1,0.027078866128275373
11,0.11,0.027078866128275373
12,0.12,0.027078866128275373
13,0.13,0.02724182777542221
14,0.14,0.02724182777542221
15,0.15,0.02724182777542221
16,0.16,0.02724182777542221
17,0.17,0.02724182777542221
18,0.18,0.02724182777542221
19,0.19,0.02724182777542221
20,0.2,0.027460636538635508
21,0.21,0.027460636538635508
22,0.22,0.027460636538635508
23,0.23,0.027570699099849907
24,0.24,0.027570699099849907
25,0.25,0.027570699099849907
26,0.26,0.027681202793132183
27,0.27,0.027681202793132183
28,0.28,0.027681202793132183
29,0.29,0.027681202793132183
30,0.3,0.02779214938654495
31,0.31,0.02779214938654495
32,0.32,0.02779214938654495
33,0.33,0.027847789325256753
34,0.34,0.027847789325256753
35,0.35000000000000003,0.027847789325256753
36,0.36,0.027959403599491964
37,0.37,0.027959403599491964
38,0.38,0.027959403599491964
39,0.39,0.02910044889435089
40,0.4,0.02910044889435089
41,0.41000000000000003,0.02910044889435089
42,0.42,0.029158708051296542
43,0.43,0.029158708051296542
44,0.44,0.029158708051296542
45,0.45,0.029158708051296542
46,0.46,0.029510720515896368
47,0.47000000000000003,0.029510720515896368
48,0.48,0.029510720515896368
49,0.49,0.029628999838325495
50,0.5,0.029628999838325495
51,0.51,0.029628999838325495
52,0.52,0.029688317155319145
53,0.53,0.029688317155319145
54,0.54,0.029688317155319145
55,0.55,0.029747753225700165
56,0.56,0.029747753225700165
57,0.5700000000000001,0.029747753225700165
58,0.58,0.029747753225700165
59,0.59,0.029747753225700165
60,0.6,0.029747753225700165
61,0.61,0.029747753225700165
62,0.62,0.02998668980313356
63,0.63,0.02998668980313356
64,0.64,0.02998668980313356
65,0.65,0.03004672321615285
66,0.66,0.03004672321615285
67,0.67,0.03004672321615285
68,0.68,0.03004672321615285
69,0.6900000000000001,0.03004672321615285
70,0.7000000000000001,0.03004672321615285
71,0.71,0.03010687681618519
72,0.72,0.03010687681618519
73,0.73,0.03010687681618519
74,0.74,0.03010687681618519
75,0.75,0.0302275455402293
76,0.76,0.0302275455402293
77,0.77,0.0302275455402293
78,0.78,0.031148111663696996
79,0.79,0.031148111663696996
80,0.8,0.031148111663696996
81,0.81,0.031148111663696996
82,0.8200000000000001,0.031148111663696996
83,0.8300000000000001,0.031148111663696996
84,0.84,0.03139829604360529
85,0.85,0.03139829604360529
86,0.86,0.03139829604360529
87,0.87,0.03139829604360529
88,0.88,0.03139829604360529
89,0.89,0.03139829604360529
90,0.9,0.03139829604360529
91,0.91,0.031650489926517374
92,0.92,0.031650489926517374
93,0.93,0.031650489926517374
94,0.9400000000000001,0.031650489926517374
95,0.9500000000000001,0.031650489926517374
96,0.96,0.031650489926517374
97,0.97,0.031840963779705946
98,0.98,0.031840963779705946
99,0.99,0.031840963779705946
100,1.0,0.03203258391179361
