BATCH,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_execution_time,inter_batch_delay
1956435,512.0,484.0,28.0,29.0,0.0561985969543457,9.107589721679688e-05
1956436,512.0,486.0,26.0,27.0,0.05737447738647461,9.202957153320312e-05
1956437,633.0,607.0,26.0,28.0,0.08874821662902832,9.250640869140625e-05
1956438,512.0,485.0,27.0,28.0,0.058727264404296875,0.00010919570922851562
1956439,512.0,485.0,27.0,28.0,0.06097292900085449,9.489059448242188e-05
1956440,512.0,485.0,27.0,28.0,0.05710887908935547,8.535385131835938e-05
1956441,512.0,485.0,27.0,28.0,0.05997967720031738,8.654594421386719e-05
1956442,512.0,485.0,27.0,28.0,0.06695008277893066,9.1552734375e-05
1956443,512.0,485.0,27.0,28.0,0.06380772590637207,9.322166442871094e-05
1956444,512.0,485.0,27.0,28.0,0.06430649757385254,9.417533874511719e-05
1956445,512.0,486.0,26.0,27.0,0.06476807594299316,9.393692016601562e-05
1956446,512.0,486.0,26.0,27.0,0.06093406677246094,0.00010180473327636719
1956447,512.0,486.0,26.0,27.0,0.05913496017456055,9.393692016601562e-05
1956448,965.0,939.0,26.0,28.0,0.09954714775085449,0.00011324882507324219
1956449,512.0,487.0,25.0,26.0,0.06408071517944336,0.00010704994201660156
1956450,512.0,488.0,24.0,26.0,0.05704355239868164,9.059906005859375e-05
1956451,610.0,585.0,25.0,27.0,0.06662487983703613,9.298324584960938e-05
1956452,512.0,486.0,26.0,27.0,0.06056857109069824,0.00010752677917480469
1956453,575.0,550.0,25.0,27.0,0.07195878028869629,9.584426879882812e-05
1956454,512.0,486.0,26.0,27.0,0.05694580078125,0.00010895729064941406
1956455,512.0,486.0,26.0,27.0,0.058774471282958984,0.00010609626770019531
1956456,601.0,576.0,25.0,27.0,0.07143187522888184,9.608268737792969e-05
1956457,512.0,486.0,26.0,27.0,0.0555419921875,0.00011610984802246094
1956458,512.0,486.0,26.0,27.0,0.05998635292053223,9.202957153320312e-05
1956459,512.0,486.0,26.0,27.0,0.05870819091796875,9.942054748535156e-05
1956460,512.0,486.0,26.0,27.0,0.05853915214538574,9.512901306152344e-05
1956461,512.0,486.0,26.0,27.0,0.0587918758392334,6.0558319091796875e-05
1956462,512.0,487.0,25.0,26.0,0.05999422073364258,0.00011754035949707031
1956463,512.0,488.0,24.0,25.0,0.06219935417175293,9.465217590332031e-05
1956464,512.0,488.0,24.0,25.0,0.06178998947143555,9.655952453613281e-05
1956465,512.0,489.0,23.0,24.0,0.06567883491516113,9.5367431640625e-05
1956466,512.0,489.0,23.0,24.0,0.05744433403015137,9.703636169433594e-05
1956467,512.0,489.0,23.0,24.0,0.0627748966217041,8.487701416015625e-05
1956468,819.0,796.0,23.0,25.0,0.08932924270629883,9.584426879882812e-05
1956469,512.0,488.0,24.0,25.0,0.059578657150268555,0.00010991096496582031
1956470,512.0,488.0,24.0,25.0,0.05794572830200195,9.1552734375e-05
